Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry
ESLT,ESLT,Elbit Systems Ltd. - Ordinary Shares,NASDAQ,Q,N,N,36027214770,Industrials,Military/Government/Technical
VMC,VMC,Vulcan Materials Company (Holding Company) Common Stock,NYSE, ,N,N,35909664424,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
EME,EME,"EMCOR Group, Inc. Common Stock",NYSE, ,N,N,33786610155,Industrials,Engineering & Construction
STLD,STLD,"Steel Dynamics, Inc. - Common Stock",NASDAQ,Q,N,N,33676568619,Industrials,Steel/Iron Ore
MLM,MLM,"Martin Marietta Materials, Inc. Common Stock",NYSE, ,N,N,32980030325,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
NTR,NTR,Nutrien Ltd. Common Shares,NYSE, ,N,N,32214355654,Industrials,Agricultural Chemicals
IR,IR,Ingersoll Rand Inc. Common Stock,NYSE, ,N,N,31659149871,Industrials,Industrial Machinery/Components
TS,TS,Tenaris S.A. American Depositary Shares,NYSE, ,N,N,30541135556,Industrials,Steel/Iron Ore
TDY,TDY,Teledyne Technologies Incorporated Common Stock,NYSE, ,N,N,29997190272,Industrials,Industrial Machinery/Components
CRS,CRS,Carpenter Technology Corporation Common Stock,NYSE, ,N,N,29264328612,Industrials,Steel/Iron Ore
DOV,DOV,Dover Corporation Common Stock,NYSE, ,N,N,28470116148,Industrials,Industrial Machinery/Components
TECK,TECK,Teck Resources Ltd Ordinary Shares,NYSE, ,N,N,27820719029,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
XYL,XYL,Xylem Inc. Common Stock New,NYSE, ,N,N,27810138681,Industrials,Fluid Controls
MTZ,MTZ,"MasTec, Inc. Common Stock",NYSE, ,N,N,27767120578,Industrials,Water Sewer Pipeline Comm & Power Line Construction
ATI,ATI,ATI Inc. Common Stock,NYSE, ,N,N,26913332909,Industrials,Steel/Iron Ore
MTD,MTD,"Mettler-Toledo International, Inc. Common Stock",NYSE, ,N,N,26232901390,Industrials,Biotechnology: Laboratory Analytical Instruments
NVT,NVT,nVent Electric plc Ordinary Shares ,NYSE, ,N,N,25985242227,Industrials,Industrial Machinery/Components
SYM,SYM,Symbotic Inc. - Class A Common Stock,NASDAQ,G,N,N,25832014091,Industrials,Industrial Machinery/Components
VRSK,VRSK,"Verisk Analytics, Inc. - Common Stock",NASDAQ,Q,N,N,25582014260,Industrials,Diversified Commercial Services
RIVN,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",NASDAQ,Q,N,N,23916820021,Industrials,Auto Manufacturing
MKSI,MKSI,MKS Inc. - Common Stock,NASDAQ,Q,N,N,23332443922,Industrials,Industrial Machinery/Components
VLTO,VLTO,Veralto Corp Common Stock ,NYSE, ,N,N,22148141808,Industrials,Electrical Products
DOW,DOW,Dow Inc. Common Stock ,NYSE, ,N,N,21960991616,Industrials,Major Chemicals
FTAI,FTAI,FTAI Aviation Ltd. - Common Stock,NASDAQ,Q,N,N,21568069863,Industrials,Misc Corporate Leasing Services
ENTG,ENTG,"Entegris, Inc. - Common Stock",NASDAQ,Q,N,N,21375925000,Industrials,Plastic Products
STRL,STRL,"Sterling Infrastructure, Inc. - Common Stock",NASDAQ,Q,N,N,21308326458,Industrials,Military/Government/Technical
LYB,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),NYSE, ,N,N,19751200260,Industrials,Major Chemicals
SQM,SQM,Sociedad Quimica y Minera S.A. Common Stock,NYSE, ,N,N,19663306703,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
RS,RS,"Reliance, Inc. Common Stock",NYSE, ,N,N,19573024305,Industrials,Metal Fabrications
IFF,IFF,"International Flavors & Fragrances, Inc. Common Stock",NYSE, ,N,N,19469442851,Industrials,Major Chemicals
DD,DD,"DuPont de Nemours, Inc. Common Stock",NYSE, ,N,N,18961833028,Industrials,Major Chemicals
CF,CF,"CF Industries Holdings, Inc. Common Stock",NYSE, ,N,N,18890255531,Industrials,Agricultural Chemicals
RBC,RBC,RBC Bearings Incorporated Common Stock,NYSE, ,N,N,18517757391,Industrials,Metal Fabrications
FTV,FTV,Fortive Corporation Common Stock ,NYSE, ,N,N,18495918144,Industrials,Industrial Machinery/Components
LII,LII,"Lennox International, Inc. Common Stock",NYSE, ,N,N,18439807044,Industrials,Industrial Machinery/Components
ARXS,ARXS,"Arxis, Inc. - Class A Common Stock",NASDAQ,Q,N,N,18177828672,Industrials,Military/Government/Technical
MAIR,MAIR,Madison Air Solutions Corporation Class A Common Stock,NYSE, ,N,N,17845139803,Industrials,Pollution Control Equipment
ITT,ITT,ITT Inc. Common Stock ,NYSE, ,N,N,17119206000,Industrials,Fluid Controls
KSPI,KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,NASDAQ,Q,N,N,16865825062,,
PKX,PKX,POSCO HOLDINGS INC. American Depositary Shares (Each representing 1/4th of a share of Common Stock),NYSE, ,N,N,16756358382,Industrials,Steel/Iron Ore
STLA,STLA,Stellantis N.V. Common Shares,NYSE, ,N,N,16747452873,Industrials,Auto Manufacturing
BALL,BALL,Ball Corporation Common Stock,NYSE, ,N,N,16653719263,Industrials,Containers/Packaging
RGLD,RGLD,"Royal Gold, Inc. - Common Stock",NASDAQ,Q,N,N,16464969454,Industrials,Precious Metals
IEX,IEX,IDEX Corporation Common Stock,NYSE, ,N,N,16371389352,Industrials,Fluid Controls
NDSN,NDSN,Nordson Corporation - Common Stock,NASDAQ,Q,N,N,16162105176,Industrials,Industrial Machinery/Components
CLH,CLH,"Clean Harbors, Inc. Common Stock",NYSE, ,N,N,16126495125,Industrials,Environmental Services
NXT,NXT,Nextpower Inc. - Class A Common Stock,NASDAQ,Q,N,N,16025200513,Industrials,Industrial Machinery/Components
BWXT,BWXT,"BWX Technologies, Inc. Common Stock",NYSE, ,N,N,15857579595,Industrials,Industrial Machinery/Components
TXT,TXT,Textron Inc. Common Stock,NYSE, ,N,N,15742169450,Industrials,Aerospace
MAS,MAS,Masco Corporation Common Stock,NYSE, ,N,N,15497239450,Industrials,Industrial Specialties
WSE,WSE,Wise Group plc - Class A Ordinary Shares,NASDAQ,Q,N,N,15454856619,Industrials,Diversified Commercial Services
J,J,Jacobs Solutions Inc. Common Stock,NYSE, ,N,N,15308005154,Industrials,Military/Government/Technical
ONTO,ONTO,Onto Innovation Inc. Common Stock,NYSE, ,N,N,14875813711,Industrials,Industrial Machinery/Components
ALB,ALB,Albemarle Corporation Common Stock,NYSE, ,N,N,13989408302,Industrials,Major Chemicals
MLI,MLI,"Mueller Industries, Inc. Common Stock",NYSE, ,N,N,13777098380,Industrials,Metal Fabrications
LECO,LECO,"Lincoln Electric Holdings, Inc. - Common Shares",NASDAQ,Q,N,N,13643086132,Industrials,Industrial Machinery/Components
CCK,CCK,"Crown Holdings, Inc.",NYSE, ,N,N,13184983340,Industrials,Containers/Packaging
CSL,CSL,Carlisle Companies Incorporated Common Stock,NYSE, ,N,N,13054438168,Industrials,Specialty Chemicals
LI,LI,Li Auto Inc. - American Depositary Shares,NASDAQ,Q,N,N,13043399692,Industrials,Auto Manufacturing
IESC,IESC,"IES Holdings, Inc. - Common Stock",NASDAQ,G,N,N,12909084865,Industrials,Engineering & Construction
CNH,CNH,CNH Industrial N.V. Common Shares,NYSE, ,N,N,12833488058,Industrials,Construction/Ag Equipment/Trucks
XPEV,XPEV,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",NYSE, ,N,N,12741204569,Industrials,Auto Manufacturing
DY,DY,"Dycom Industries, Inc. Common Stock",NYSE, ,N,N,12710212700,Industrials,Water Sewer Pipeline Comm & Power Line Construction
CR,CR,Crane Company Common Stock,NYSE, ,N,N,12552757223,Industrials,Metal Fabrications
ZBRA,ZBRA,Zebra Technologies Corporation - Class A Common Stock,NASDAQ,Q,N,N,12499002061,Industrials,Industrial Machinery/Components
RVTY,RVTY,"Revvity, Inc. Common Stock",NYSE, ,N,N,12329586112,Industrials,Biotechnology: Laboratory Analytical Instruments
GGG,GGG,Graco Inc. Common Stock,NYSE, ,N,N,12137252784,Industrials,Fluid Controls
DRS,DRS,"Leonardo DRS, Inc. - Common Stock",NASDAQ,Q,N,N,12127004475,Industrials,Industrial Machinery/Components
TRMB,TRMB,Trimble Inc. - Common Stock,NASDAQ,Q,N,N,12086832260,Industrials,Industrial Machinery/Components
NIO,NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",NYSE, ,N,N,12002145035,Industrials,Auto Manufacturing
EMBJ,EMBJ,Embraer S.A. Common Stock,NYSE, ,N,N,11829874796,Industrials,Aerospace
AA,AA,Alcoa Corporation Common Stock ,NYSE, ,N,N,11703515956,Industrials,Aluminum
WTS,WTS,"Watts Water Technologies, Inc. Class A Common Stock",NYSE, ,N,N,11399649846,Industrials,Metal Fabrications
OC,OC,Owens Corning Inc Common Stock New,NYSE, ,N,N,11281212209,Industrials,Industrial Machinery/Components
SPXC,SPXC,"SPX Technologies, Inc. Common Stock",NYSE, ,N,N,10889362625,Industrials,Industrial Machinery/Components
HII,HII,"Huntington Ingalls Industries, Inc. Common Stock",NYSE, ,N,N,10590226834,Industrials,Marine Transportation
CGNX,CGNX,Cognex Corporation - Common Stock,NASDAQ,Q,N,N,10474440246,Industrials,Industrial Machinery/Components
DCI,DCI,"Donaldson Company, Inc. Common Stock",NYSE, ,N,N,10452859030,Industrials,Pollution Control Equipment
HL,HL,Hecla Mining Company Common Stock,NYSE, ,N,N,10255192642,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PNR,PNR,Pentair plc. Ordinary Share,NYSE, ,N,N,9935508661,Industrials,Industrial Machinery/Components
VMI,VMI,"Valmont Industries, Inc. Common Stock",NYSE, ,N,N,9810688533,Industrials,Metal Fabrications
WLK,WLK,Westlake Corporation Common Stock,NYSE, ,N,N,9765530792,Industrials,Major Chemicals
TKR,TKR,Timken Company (The) Common Stock,NYSE, ,N,N,9667381286,Industrials,Metal Fabrications
SOLS,SOLS,Solstice Advanced Materials Inc. - Common Stock,NASDAQ,Q,N,N,9540960722,Industrials,Aerospace
BRKR,BRKR,Bruker Corporation - Common Stock,NASDAQ,Q,N,N,9365781258,Industrials,Biotechnology: Laboratory Analytical Instruments
ESI,ESI,Element Solutions Inc. Common Stock,NYSE, ,N,N,9313103180,Industrials,Major Chemicals
GGB,GGB,Gerdau S.A. Common Stock,NYSE, ,N,N,9164667654,Industrials,Steel/Iron Ore
OSK,OSK,Oshkosh Corporation (Holding Company)Common Stock,NYSE, ,N,N,9128231638,Industrials,Auto Manufacturing
KTOS,KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",NASDAQ,Q,N,N,9040338429,Industrials,Military/Government/Technical
SARO,SARO,"StandardAero, Inc. Common Stock",NYSE, ,N,N,9016639881,Industrials,Aerospace
TX,TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",NYSE, ,N,N,8802436282,Industrials,Steel/Iron Ore
AAON,AAON,"AAON, Inc. - Common Stock",NASDAQ,Q,N,N,8650695693,Industrials,Industrial Machinery/Components
FLS,FLS,Flowserve Corporation Common Stock,NYSE, ,N,N,8629530058,Industrials,Fluid Controls
ATR,ATR,"AptarGroup, Inc. Common Stock",NYSE, ,N,N,8227076936,Industrials,Plastic Products
HXL,HXL,Hexcel Corporation Common Stock,NYSE, ,N,N,8196672085,Industrials,Major Chemicals
AGCO,AGCO,AGCO Corporation Common Stock,NYSE, ,N,N,8094549233,Industrials,Industrial Machinery/Components
BIO,BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",NYSE, ,N,N,8073974117,Industrials,Biotechnology: Laboratory Analytical Instruments
RAL,RAL,Ralliant Corporation Common Stock,NYSE, ,N,N,7947253508,Industrials,Industrial Machinery/Components
EMN,EMN,Eastman Chemical Company Common Stock,NYSE, ,N,N,7889003740,Industrials,Major Chemicals
ZWS,ZWS,Zurn Elkay Water Solutions Corporation Common Stock,NYSE, ,N,N,7888035328,Industrials,Industrial Machinery/Components
CAE,CAE,CAE Inc. Ordinary Shares,NYSE, ,N,N,7855085392,Miscellaneous,Industrial Machinery/Components
CBC,CBC,"Central Bancompany, Inc. - Class A Common Stock",NASDAQ,Q,N,N,7615036825,,
JOBY,JOBY,"Joby Aviation, Inc. Common Stock",NYSE, ,N,N,7534704246,Industrials,Aerospace
AVAV,AVAV,"AeroVironment, Inc. - Common Stock",NASDAQ,Q,N,N,7532499185,Industrials,Aerospace
AVTR,AVTR,"Avantor, Inc. Common Stock",NYSE, ,N,N,7503481868,Industrials,Biotechnology: Laboratory Analytical Instruments
CMC,CMC,Commercial Metals Company Common Stock,NYSE, ,N,N,7489267480,Industrials,Steel/Iron Ore
VFS,VFS,VinFast Auto Ltd. - Ordinary Shares,NASDAQ,Q,N,N,7463119872,Industrials,Auto Manufacturing
TEX,TEX,Terex Corporation Common Stock,NYSE, ,N,N,7396734000,Industrials,Construction/Ag Equipment/Trucks
NEU,NEU,NewMarket Corp Common Stock,NYSE, ,N,N,7191563135,Industrials,Major Chemicals
FLR,FLR,Fluor Corporation Common Stock,NYSE, ,N,N,7177635955,Industrials,Military/Government/Technical
NPO,NPO,Enpro Inc. Common Stock,NYSE, ,N,N,7158770096,Industrials,Metal Fabrications
ACA,ACA,"Arcosa, Inc. Common Stock ",NYSE, ,N,N,7101789053,Industrials,Metal Fabrications
FSS,FSS,Federal Signal Corporation Common Stock,NYSE, ,N,N,7077481741,Industrials,Auto Manufacturing
MSM,MSM,"MSC Industrial Direct Company, Inc. Common Stock",NYSE, ,N,N,7060647456,Industrials,Industrial Machinery/Components
MOS,MOS,Mosaic Company (The) Common Stock,NYSE, ,N,N,6983090769,Industrials,Agricultural Chemicals
JBTM,JBTM,JBT Marel Corporation Common Stock,NYSE, ,N,N,6896902378,Industrials,Industrial Machinery/Components
GTES,GTES,Gates Industrial Corporation Ltd. Common Shares,NYSE, ,N,N,6870698052,Industrials,Industrial Machinery/Components
IDCC,IDCC,"InterDigital, Inc. - Common Stock",NASDAQ,Q,N,N,6832650317,Miscellaneous,Multi-Sector Companies
XE,XE,"X-Energy, Inc. - Class A Common Stock",NASDAQ,Q,N,N,6822886953,Industrials,Metal Fabrications
ICL,ICL,ICL Group Ltd. Ordinary Shares,NYSE, ,N,N,6776031827,Industrials,Agricultural Chemicals
ST,ST,Sensata Technologies Holding plc Ordinary Shares,NYSE, ,N,N,6764044459,Industrials,Industrial Machinery/Components
LOAR,LOAR,Loar Holdings Inc. Common Stock,NYSE, ,N,N,6588354024,Industrials,Military/Government/Technical
AWI,AWI,Armstrong World Industries Inc Common Stock,NYSE, ,N,N,6452767263,Industrials,Plastic Products
MYRG,MYRG,"MYR Group, Inc. - Common Stock",NASDAQ,Q,N,N,6229971504,Industrials,Water Sewer Pipeline Comm & Power Line Construction
KRMN,KRMN,Karman Holdings Inc. Common Stock,NYSE, ,N,N,6185002374,Industrials,Military/Government/Technical
TXG,TXG,"10x Genomics, Inc. - Common Stock",NASDAQ,Q,N,N,5992332121,Industrials,Biotechnology: Laboratory Analytical Instruments
MIDD,MIDD,The Middleby Corporation - Common Stock,NASDAQ,Q,N,N,5928072571,Industrials,Industrial Machinery/Components
TFPM,TFPM,Triple Flag Precious Metals Corp. Common Shares,NYSE, ,N,N,5892343570,Industrials,Precious Metals
SSRM,SSRM,SSR Mining Inc. - Common Stock,NASDAQ,Q,N,N,5891300527,Industrials,Precious Metals
ROAD,ROAD,"Construction Partners, Inc. - Common Stock",NASDAQ,Q,N,N,5834950722,Industrials,Military/Government/Technical
MWH,MWH,"SOLV Energy, Inc. - Class A common stock",NASDAQ,Q,N,N,5776368512,Industrials,Military/Government/Technical
PRM,PRM,"Perimeter Solutions, SA Common Stock",NYSE, ,N,N,5675190522,Industrials,Major Chemicals
AIR,AIR,AAR Corp. Common Stock,NYSE, ,N,N,5622667495,Industrials,Aerospace
NOVT,NOVT,Novanta Inc. - Common Shares,NASDAQ,Q,N,N,5506735936,Miscellaneous,Industrial Machinery/Components
GVA,GVA,Granite Construction Incorporated Common Stock,NYSE, ,N,N,5458713101,Industrials,Military/Government/Technical
MTRN,MTRN,Materion Corporation,NYSE, ,N,N,5300842423,Industrials,Industrial Specialties
OGC,OGC,OceanaGold Corporation Common Shares,NYSE, ,N,N,5266881360,,
ESAB,ESAB,ESAB Corporation Common Stock,NYSE, ,N,N,5237044866,Industrials,Industrial Machinery/Components
BC,BC,Brunswick Corporation Common Stock,NYSE, ,N,N,5236289958,Industrials,Industrial Machinery/Components
BCPC,BCPC,Balchem Corporation - Common Stock,NASDAQ,Q,N,N,5176759176,Industrials,Major Chemicals
CE,CE,Celanese Corporation Common Stock,NYSE, ,N,N,5089438435,Industrials,Major Chemicals
VVV,VVV,Valvoline Inc. Common Stock,NYSE, ,N,N,5031298317,Industrials,Major Chemicals
HRI,HRI,Herc Holdings Inc. Common Stock ,NYSE, ,N,N,4940167965,Industrials,Misc Corporate Leasing Services
ALH,ALH,Alliance Laundry Holdings Inc. Common Stock,NYSE, ,N,N,4887758926,Industrials,Industrial Machinery/Components
SLGN,SLGN,Silgan Holdings Inc. Common Stock,NYSE, ,N,N,4821110560,Industrials,Containers/Packaging
WSC,WSC,WillScot Holdings Corporation - Class A Common Stock,NASDAQ,S,N,N,4799978887,Industrials,Misc Corporate Leasing Services
CECO,CECO,CECO Environmental Corp. - Common Stock,NASDAQ,Q,N,N,4797741759,Industrials,Pollution Control Equipment
PRIM,PRIM,Primoris Services Corporation Common Stock,NYSE, ,N,N,4763583293,Industrials,Water Sewer Pipeline Comm & Power Line Construction
DLB,DLB,Dolby Laboratories Common Stock,NYSE, ,N,N,4722337901,Miscellaneous,Multi-Sector Companies
OTF,OTF,Blue Owl Technology Finance Corp. Common Stock,NYSE, ,N,N,4663433416,,
SXT,SXT,Sensient Technologies Corporation Common Stock,NYSE, ,N,N,4638313882,Industrials,Major Chemicals
AUGO,AUGO,Aura Minerals Inc. - Common Shares,NASDAQ,Q,N,N,4594163097,,
CBT,CBT,Cabot Corporation Common Stock,NYSE, ,N,N,4587595329,Industrials,Major Chemicals
CSW,CSW,"CSW Industrials, Inc. Common Stock",NYSE, ,N,N,4520986375,Industrials,Home Furnishings
AZZ,AZZ,AZZ Inc.,NYSE, ,N,N,4520346780,Industrials,Industrial Specialties
BETA,BETA,"Beta Technologies, Inc. Class A Common Stock",NYSE, ,N,N,4511280171,Industrials,Aerospace
KNF,KNF,Knife Riv Holding Co. Common Stock,NYSE, ,N,N,4506823626,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SIM,SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",NYSE MKT, ,N,N,4441013581,Industrials,Steel/Iron Ore
CENX,CENX,Century Aluminum Company - Common Stock,NASDAQ,Q,N,N,4434037306,Industrials,Aluminum
MDU,MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",NYSE, ,N,N,4389126504,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
KBR,KBR,"KBR, Inc. Common Stock",NYSE, ,N,N,4360306621,Industrials,Military/Government/Technical
SEB,SEB,Seaboard Corporation Common Stock,NYSE MKT, ,N,N,4335195937,Industrials,Farming/Seeds/Milling
MEOH,MEOH,Methanex Corporation - Common Stock,NASDAQ,Q,N,N,4266639104,Industrials,Major Chemicals
BMI,BMI,"Badger Meter, Inc. Common Stock",NYSE, ,N,N,4257299096,Industrials,Industrial Machinery/Components
VNT,VNT,Vontier Corporation Common Stock ,NYSE, ,N,N,4256384000,Industrials,Industrial Machinery/Components
MIR,MIR,"Mirion Technologies, Inc. Class A Common Stock",NYSE, ,N,N,4074337842,Industrials,Industrial Machinery/Components
GFF,GFF,Griffon Corporation Common Stock,NYSE, ,N,N,4072039500,Industrials,Building Products
ACHR,ACHR,Archer Aviation Inc. Class A Common Stock,NYSE, ,N,N,4010677488,Industrials,Aerospace
SMG,SMG,Scotts Miracle-Gro Company (The) Common Stock,NYSE, ,N,N,3987208143,Industrials,Agricultural Chemicals
BDC,BDC,Belden Inc Common Stock,NYSE, ,N,N,3974239282,Industrials,Telecommunications Equipment
THO,THO,"Thor Industries, Inc. Common Stock",NYSE, ,N,N,3920961334,Industrials,Homebuilding
MWA,MWA,MUELLER WATER PRODUCTS Common Stock,NYSE, ,N,N,3885176892,Industrials,Metal Fabrications
CSTM,CSTM,Constellium SE Ordinary Shares (France),NYSE, ,N,N,3881649330,Industrials,Metal Fabrications
ITRI,ITRI,"Itron, Inc. - Common Stock",NASDAQ,Q,N,N,3730712657,Industrials,Electrical Products
SXI,SXI,Standex International Corporation Common Stock,NYSE, ,N,N,3722552083,Industrials,Industrial Machinery/Components
QS,QS,QuantumScape Corporation - Common Stock,NASDAQ,Q,N,N,3721627710,Miscellaneous,Industrial Machinery/Components
CHRN,CHRN,ChronoScale Holdings Corporation - Common Stock,NASDAQ,S,N,N,3685552259,Industrials,Industrial Machinery/Components
KAI,KAI,Kadant Inc Common Stock,NYSE, ,N,N,3618230841,Industrials,Industrial Machinery/Components
BELFB,BELFB,Bel Fuse Inc. - Class B Common Stock,NASDAQ,Q,N,N,3581569248,,
NATL,NATL,NCR Atleos Corporation Common Stock,NYSE, ,N,N,3537004427,Miscellaneous,Office Equipment/Supplies/Services
GEF,GEF,Greif Inc. Class A Common Stock,NYSE, ,N,N,3492057077,,
AVNT,AVNT,Avient Corporation Common Stock,NYSE, ,N,N,3384105162,Industrials,Major Chemicals
