Ticker
ABBY
ACDC
ADNH
AFPW
ALME
ALTO
AM
AM
AMPY
AMRC
AMTX
ANNA
APA
APC
APC
APGI
ARET
ARKO
ARLP
AROC
ARRY
ASC
ASKED
ASTI
BATL
BDCO
BEEM
BIOF
BKEN
BKR
BKRP
BLDP
BLFR
BLMC
BLMC
BRN
BROGF
BSIN
BSM
BTU
BWEN
CAPL
CBRF
CCJ
CCJ
CGBSF
CGEI
CHAG
CHRD
CHRD
CLMT
CLNE
CLNV
CNR
CNX
COP
CPWR
CQP
CRC
CREG
CRGY
CRK
CRT
CRT
CSIQ
CVI
CVX
DBRM
DHT
DINO
DINO
DK
DKL
DLNG
DLTA
DLXY
DMLP
DTI
DTM
DTM
DVN
DWSN
ECCE
ECTM
EFIR
EGY
ENB
ENCR
ENPH
ENSV
EOG
EOG
EOG
EONR
EP
EPD
EPD
EPM
EPSN
EQT
ERAO
ERHE
ERHE
ERIN.Q
EROK
ET
ET
ET_pi
EXE
FANG
FANG
FANG
FCEL
FET
FF
FLNC
FLNG
FLOC
FNUC
FOMI
FPPP
FSLR
FTI
FTW
FTXP
GASS
GCHK
GEEC.F
GEL
GEOS
GERS
GEVO
GFR
GLND
GLOP.PRA
GLOP.PRB
GLOP.PRC
GLP
GLRI
GMLPF
GNPG
GPOR
GPRE
GPRK
GRNT
GSPE
GULTU
GWSO
GWTI
HAL
HENC
HESM
HGTXU
HLX
HLXW
HMH
HMLPF
HP
HPK
HPK
HRST
HYPF
HYSR
IEP
IMO
IMPP
IMPPP
INDO
INR
INSW
INVX
IPRC
JAGU
KEGX
KGS
KLNG
KLXE
KMI
KMI
KNOP
KNTK
KOE
KOS
KOSK
KRP
KRP
LB
LBRT
LBYE
LEEN
LEU
LNG
LNG
LOGL
LPG
LRDC
LSE
MARPS
MAXN.Q
MEIL
MG
MGY
MIND
MMEX
MMLP
MMMW
MNR
MNVN
MPC
MPC
MPIR
MPLX
MPLX
MRGE
MTDR
MTR
MUR
MUSA
MVO
MXC
NAT
NBR
NC
NCSM
NE
NESR
NGL
NGL_pc
NGS
NINE
NLSC
NOG
NORX
NOV
NPKI
NRT
NSLP.Q
NUAI
NUCL
NVGS
NXT
NXXT
NXXT
OCTX
OEDV.Q
OII
OIS
OKE
OMSE
OMSE
OPAL
OPTT
OPVS
OVV
OXY
OXY
OXY_t
PAA
PAGP
PARR
PBF
PBK
PBT
PDER
PDGO
PDS
PED
PHXE.PR
PLUG
PN
PNRG
PNRG
POGS
POLR
PR
PRCX
PROP
PRPS
PRT
PSHG
PSUD
PSX
PSX
PTCO
PTLE
PTRC
PTTN
PUMP
PVL
PVMCF
RBNE
RCON
REOS
REPX
REX
RNGR
ROYL
ROYT.L
RRC
RSR
RUBI
RUN
SAFX
SBR
SDRL
SEAL.PRA
SEAL.PRB
SEDG
SEI
SFL
SGU
SIRC
SJT
SKPO
SLB
SLB
SLNG
SLTZ
SM
SM
SMC
SMHI
SNVP
SOC
SOEN
SOFE
SPH
SPLM
SPND
SPOWF
SPRN
STAK
STEM
STNG
STTX
SU
SUN
SUNC
SUNW.Q
SURY
SYNE
TAAG
TALO
TBN
TDW
TEN
TGRO
TK
TMDE
TNEN
TNK
TORO
TORO
TOYO
TOYO
TPET
TPL
TRGP
TRGP
TRLM
TRMD
TTE
TTI
TURB
TUSK
TXHE
TXO
UEC
UFG
UFG
UNTC
URG
USAC
UUUU
VG
VG
VG
VIVK
VLEU
VLO
VLO
VNOM
VOC
VTGD.F
VTS
WCYN
WES
WFRD
WHD
WHK
WKC
WMB
WMB
WNWG
WTI
WTRV
WTTR
XOM
XPRO
YUMA.Q
ZEO
ZNOG
