Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Asset Class,Strategy,Theme,Geography,Category Flags
IVZINGOLD.NS,XNSE:IVZINGOLD,InvescoIndiaGoldETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
JETFREIGHT.NS,XNSE:JETFREIGHT,Jet Freight Logistics Limited,NSE,EQ,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
JUNIORBEES.NS,XNSE:JUNIORBEES,NIP IND ETF JUNIOR BEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LICMFGOLD.NS,XNSE:LICMFGOLD,LICMF LICGoldETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LICNETFGSC.NS,XNSE:LICNETFGSC,LICNAMC-LICNMFET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LICNETFN50.NS,XNSE:LICNETFN50,LICNAMC-LICNFENGP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LICNETFSEN.NS,XNSE:LICNETFSEN,LICNAMC-LICNFESGP,NSE,ETF,Y,N,,,ETF,Equity,ESG/Sustainable,Broad Market,India,Broad Market; ESG/Sustainable; Equity; India
LICNFNHGP.NS,XNSE:LICNFNHGP,LICNAMC-LICNFNHGP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LICNMID100.NS,XNSE:LICNMID100,LICNAMC-LICNMID100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQGRWBEES.NS,XNSE:LIQGRWBEES,NIPPONAMC - LIQGRWBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUID.NS,XNSE:LIQUID,MIRAEAMC-LIQUID,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUID1.NS,XNSE:LIQUID1,KOTAKMAMC-KOTAKLIQ,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDADD.NS,XNSE:LIQUIDADD,DSPAMC-LIQUIDADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDBEES.NS,XNSE:LIQUIDBEES,NIPINDETFLIQUIDBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDBETF.NS,XNSE:LIQUIDBETF,BFAM-LIQUIDBETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDCASE.NS,XNSE:LIQUIDCASE,ZERODHAAMC-LIQUIDCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDETF.NS,XNSE:LIQUIDETF,DSPAMC-LIQUIDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDIETF.NS,XNSE:LIQUIDIETF,ICICIPRAMC-ICICILIQ,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDPLUS.NS,XNSE:LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,United States,Broad Market; Equity; Plain; United States
LIQUIDSBI.NS,XNSE:LIQUIDSBI,SBIAMC-LIQUIDSBI,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LIQUIDSHRI.NS,XNSE:LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LOWVOL.NS,XNSE:LOWVOL,MIRAEAMC-MANV30F,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LOWVOL1.NS,XNSE:LOWVOL1,KOTAKMAMC-KOTAKLOVOL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LTGILTBEES.NS,XNSE:LTGILTBEES,NIPINDETFLONGTERMGILT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
LTGILTCASE.NS,XNSE:LTGILTCASE,ZERODHAAMC - LTGILTCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MAFANG.NS,XNSE:MAFANG,MIRAEAMC-MAFANG,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MAHKTECH.NS,XNSE:MAHKTECH,MIRAEAMC-MAHKTECH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MAKEINDIA.NS,XNSE:MAKEINDIA,MIRAEAMC-MAMFGETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MANUFGBEES.NS,XNSE:MANUFGBEES,NIPPONAMC - MANUFGBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MASPTOP50.NS,XNSE:MASPTOP50,MIRAEAMC-MASPTOP50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
METAL.NS,XNSE:METAL,MIRAEAMC - METAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
METALIETF.NS,XNSE:METALIETF,ICICIPRAMC - METALIETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MID150.NS,XNSE:MID150,KOTAKMAMC - MID150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MID150BEES.NS,XNSE:MID150BEES,NIPINDETFMIDCAP150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MID150CASE.NS,XNSE:MID150CASE,ZERODHAAMC-MID150CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDCAP.NS,XNSE:MIDCAP,KOTAKMAMC-KOTAKMID50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDCAPADD.NS,XNSE:MIDCAPADD,DSPAMC - MIDCAPADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDCAPBETA.NS,XNSE:MIDCAPBETA,UTIAMC-MIDCAPBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDCAPETF.NS,XNSE:MIDCAPETF,MIRAEAMC-MAM150ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDCAPIETF.NS,XNSE:MIDCAPIETF,ICICIPRAMC-ICICIM150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDQ50ADD.NS,XNSE:MIDQ50ADD,DSPAMC-DSPQ50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDSELIETF.NS,XNSE:MIDSELIETF,ICICIPruMidcapSelETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MIDSMALL.NS,XNSE:MIDSMALL,MIRAEAMC-MIDSMALL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MNC.NS,XNSE:MNC,KOTAKMAMC-KOTAKMNC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOALPHA50.NS,XNSE:MOALPHA50,MOTILALAMC - MOALPHA50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOCAPITAL.NS,XNSE:MOCAPITAL,MOTILALAMC - MOCAPITAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MODEFENCE.NS,XNSE:MODEFENCE,MOTILALAMC - MODEFENCE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOGOLD.NS,XNSE:MOGOLD,MOTILALAMC - MOGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOGSEC.NS,XNSE:MOGSEC,MOTILALAMC-G5,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOHEALTH.NS,XNSE:MOHEALTH,MOTILALAMC-MOHEALTH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOINFRA.NS,XNSE:MOINFRA,MOTILALAMC - MOINFRA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOIPO.NS,XNSE:MOIPO,MOTILALAMC - MOIPO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOLOWVOL.NS,XNSE:MOLOWVOL,MOTILALAMC-MOLOWVOL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOM100.NS,XNSE:MOM100,MotilalOsMidcap100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOM30IETF.NS,XNSE:MOM30IETF,ICICIPRAMC-ICICIMOM30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOM50.NS,XNSE:MOM50,MotilalOswalM50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOMGF.NS,XNSE:MOMGF,MOTILALAMC - MOMGF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOMIDMTM.NS,XNSE:MOMIDMTM,MOTILALAMC - MOMIDMTM,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOMNC.NS,XNSE:MOMNC,MOTILALAMC - MOMNC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MON50EQUAL.NS,XNSE:MON50EQUAL,MOTILALAMC - MON50EQUAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MONEXT50.NS,XNSE:MONEXT50,MOTILALAMC - MONEXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MONQ50.NS,XNSE:MONQ50,MOTILALAMC-MONQ50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOPSE.NS,XNSE:MOPSE,MOTILALAMC - MOPSE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOQUALITY.NS,XNSE:MOQUALITY,MOTILALAMC-MOQUALITY,NSE,ETF,Y,N,,,ETF,Equity,Factor,Broad Market,India,Broad Market; Equity; Factor; India
MOREALTY.NS,XNSE:MOREALTY,MOTILALAMC-MOREALTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOSERVICE.NS,XNSE:MOSERVICE,MOTILALAMC - MOSERVICE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOSILVER.NS,XNSE:MOSILVER,MOTILALAMC - MOSILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOSMALL250.NS,XNSE:MOSMALL250,MOTILALAMC-MOSMALL250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MOTOUR.NS,XNSE:MOTOUR,MOTILALAMC - MOTOUR,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
MULTICAP.NS,XNSE:MULTICAP,MIRAEAMC - MULTICAP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NETF.NS,XNSE:NETF,TATAAML-NETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT30ADD.NS,XNSE:NEXT30ADD,DSPAMC - NEXT30ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT50.NS,XNSE:NEXT50,MIRAEAMC-MANXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT50ADD.NS,XNSE:NEXT50ADD,DSPAMC - NEXT50ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT50BETA.NS,XNSE:NEXT50BETA,UTIAMC -NEXT50BETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT50ETF.NS,XNSE:NEXT50ETF,KOTAKMAMC - NEXT50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NEXT50IETF.NS,XNSE:NEXT50IETF,ICICIPRAMC-ICICINXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NPBET.NS,XNSE:NPBET,TATAAML-NPBET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NV20.NS,XNSE:NV20,KOTAKMAMC-KTKNV20ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NV20BEES.NS,XNSE:NV20BEES,NIPINDETFETFNV20,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
NV20IETF.NS,XNSE:NV20IETF,ICICIPruNV20ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
PVTBKGROWW.NS,XNSE:PVTBKGROWW,GROWWAMC - PVTBKGROWW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
QUAL30IETF.NS,XNSE:QUAL30IETF,ICICIPRAMC-ICICIQTY30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
QUALITY30.NS,XNSE:QUALITY30,KOTAKMAMC - QUALITY30,NSE,ETF,Y,N,,,ETF,Equity,Factor,Broad Market,India,Broad Market; Equity; Factor; India
SBIBPB.NS,XNSE:SBIBPB,SBIAMC - SBIBPB,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIETFCON.NS,XNSE:SBIETFCON,SBIAMC-SBIETFCON,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIETFIT.NS,XNSE:SBIETFIT,SBIAMC-SBIETFIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIETFPB.NS,XNSE:SBIETFPB,SBIAMC-SBIETFPB,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIETFQLTY.NS,XNSE:SBIETFQLTY,SBIAMC-SBIETFQLTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBILIQETF.NS,XNSE:SBILIQETF,SBIAMC - SBILIQETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIMIDMOM.NS,XNSE:SBIMIDMOM,SBIAMC - SBIMIDMOM,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBINEQWETF.NS,XNSE:SBINEQWETF,SBIAMC - SBINEQWETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBINMID150.NS,XNSE:SBINMID150,SBIAMC - SBINMID150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBISILVER.NS,XNSE:SBISILVER,SBIAMC - SBISILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBISMLETF.NS,XNSE:SBISMLETF,SBIAMC - SBISMLETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SBIVALETF.NS,XNSE:SBIVALETF,SBIAMC - SBIVALETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SELECTIPO.NS,XNSE:SELECTIPO,MIRAEAMC - SELECTIPO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SENSEXADD.NS,XNSE:SENSEXADD,DSPAMC-DSPSENXETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SENSEXBETA.NS,XNSE:SENSEXBETA,UTIAMC-SENSEXBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SENSEXETF.NS,XNSE:SENSEXETF,MIRAEAMC-SENSEXETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SENSEXIETF.NS,XNSE:SENSEXIETF,ICICIPruSensexETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SETF10GILT.NS,XNSE:SETF10GILT,SBIAMC-SETF10GILT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SETFGOLD.NS,XNSE:SETFGOLD,SBI-ETFGold,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SHARIABEES.NS,XNSE:SHARIABEES,NIPINDETFSHARIAHBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVER1.NS,XNSE:SILVER1,KOTAKMAMC-KOTAKSILVE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVER360.NS,XNSE:SILVER360,360ONEAMC - SILVER360,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERADD.NS,XNSE:SILVERADD,DSPAMC-DSPSILVETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERAG.NS,XNSE:SILVERAG,MIRAEAMC-MASILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERBEES.NS,XNSE:SILVERBEES,NIPPONAMC-SILVERBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERBETA.NS,XNSE:SILVERBETA,UTIAMC-SILVERBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERBND.NS,XNSE:SILVERBND,BANDHANAMC - SILVERBND,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERCASE.NS,XNSE:SILVERCASE,ZERODHAAMC - SILVERCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SILVERIETF.NS,XNSE:SILVERIETF,ICICIPRAMC-ICICISILVE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SMALL250.NS,XNSE:SMALL250,MIRAEAMC - SMALL250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SMALLADD.NS,XNSE:SMALLADD,DSPAMC - SMALLADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SMALLCAP.NS,XNSE:SMALLCAP,MIRAEAMC-SMALLCAP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SMALLGROWW.NS,XNSE:SMALLGROWW,GROWWAMC - SMALLGROWW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SML100CASE.NS,XNSE:SML100CASE,ZERODHAAMC - SML100CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SNXT30BEES.NS,XNSE:SNXT30BEES,NIPPONAMC - SNXT30BEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
SNXT50BETA.NS,XNSE:SNXT50BETA,UTIAMC-SNXT50BETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TATAGOLD.NS,XNSE:TATAGOLD,TATAAML-TATAGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TATSILV.NS,XNSE:TATSILV,TATAAML-TATSILV,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TECH.NS,XNSE:TECH,BIRLASLAMC-TECH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TNIDETF.NS,XNSE:TNIDETF,TATAAML-TNIDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TOP100CASE.NS,XNSE:TOP100CASE,ZERODHAAMC-TOP100CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TOP10ADD.NS,XNSE:TOP10ADD,DSPAMC - TOP10ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TOP15IETF.NS,XNSE:TOP15IETF,ICICIPRAMC - TOP15IETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TOP20.NS,XNSE:TOP20,MIRAEAMC - TOP20,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
TWCGOLDETF.NS,XNSE:TWCGOLDETF,WEALTH - TWCGOLDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
UNIONGOLD.NS,XNSE:UNIONGOLD,UNIONAMC - UNIONGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
VAL30IETF.NS,XNSE:VAL30IETF,ICICIPRAMC - VAL30IETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain
ABSLMSCIN.NS,XNSE:ABSLMSCIN,BIRLASLAMC - ABSLMSCIN,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
AONENIFTY.NS,XNSE:AONENIFTY,AONEAMC - AONENIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
AXISNIFTY.NS,XNSE:AXISNIFTY,AXISAMC-AXISNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
BSLNIFTY.NS,XNSE:BSLNIFTY,ABSLNiftyETF-GO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
ENIFTY.NS,XNSE:ENIFTY,EDELAMC - ENIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
GROWWNIFTY.NS,XNSE:GROWWNIFTY,GROWWAMC - GROWWNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
HDFCNIFTY.NS,XNSE:HDFCNIFTY,HDFCAMC-HDFCNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
IDFNIFTYET.NS,XNSE:IDFNIFTYET,BANDHANAMC-IDFNIFTYET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
IVZINNIFTY.NS,XNSE:IVZINNIFTY,InvescoMF-NiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
LOWVOLIETF.NS,XNSE:LOWVOLIETF,ICICIPruNiftyLowvol30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
MON100.NS,XNSE:MON100,MotilalOsNASDAQ100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,United States,Broad Market & Core Indices; Equity; Plain; United States
MONIFTY100.NS,XNSE:MONIFTY100,MOTILALAMC - MONIFTY100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
MONIFTY500.NS,XNSE:MONIFTY500,MOTILALAMC-MONIFTY500,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
MSCI360.NS,XNSE:MSCI360,360ONEAMC - MSCI360,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
MSCIADD.NS,XNSE:MSCIADD,DSPAMC - MSCIADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
MSCIINDIA.NS,XNSE:MSCIINDIA,KOTAKMAMC - MSCIINDIA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIF100BEES.NS,XNSE:NIF100BEES,NIPINDETFNIFTY100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIF100IETF.NS,XNSE:NIF100IETF,ICICIPruNifty100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTY1.NS,XNSE:NIFTY1,KotakNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
