Beta_Risk_Band,Market_Regime,Signal_Count,Unique_Tickers,Mean_Forward_1D_Return_Pct,Median_Forward_1D_Return_Pct,Positive_Rate_Forward_1D_Return_Pct,Mean_Forward_5D_Return_Pct,Median_Forward_5D_Return_Pct,Positive_Rate_Forward_5D_Return_Pct,Mean_Forward_10D_Return_Pct,Median_Forward_10D_Return_Pct,Positive_Rate_Forward_10D_Return_Pct,Mean_Forward_21D_Return_Pct,Median_Forward_21D_Return_Pct,Positive_Rate_Forward_21D_Return_Pct,Mean_Forward_63D_Return_Pct,Median_Forward_63D_Return_Pct,Positive_Rate_Forward_63D_Return_Pct,Mean_Forward_126D_Return_Pct,Median_Forward_126D_Return_Pct,Positive_Rate_Forward_126D_Return_Pct,Median_MAE_21D_Pct,Median_MFE_21D_Pct,Median_Realized_Volatility_21D_Annualized_Pct,Median_MAE_63D_Pct,Median_MFE_63D_Pct,Median_Realized_Volatility_63D_Annualized_Pct
BALANCED,BEAR,24,2,-0.7092175910314635,-0.28526799814156956,33.33333333333333,-2.477407001009693,-2.162172691300995,33.33333333333333,-1.5152602223177487,-1.9355058993805518,29.166666666666668,-1.2366182641517574,-1.1774459207619603,41.66666666666667,-1.8812425957139267,-2.751168571201651,33.33333333333333,13.926277490022363,13.273883612906323,87.5,-8.407088934367357,4.487923614955525,33.887127643751214,-11.855508826591876,8.516659791597903,33.10504537656176
BALANCED,BULL,379,7,-0.024935317275942857,-0.056808725681578576,48.02110817941953,0.07670901220159615,0.1600195996367071,52.38095238095239,0.48002216382187407,0.7931671276968255,57.446808510638306,1.3319305321625696,1.438141882690891,59.24932975871313,3.0745240160100225,2.940290713829552,58.448753462603875,7.883212498889138,6.623318880963969,63.450292397660824,-4.219209432304638,6.196959184908146,27.974401454535997,-9.257766271788926,11.805440486944363,29.196806498174553
BALANCED,TRANSITION,23,5,0.5596417896789798,0.5823693823674203,65.21739130434783,-0.024854764516613444,-1.1121825801756247,43.47826086956522,-1.5076150971826028,-1.5613169130673565,34.78260869565217,-2.6582001260639108,-1.2227726323598032,47.82608695652174,1.6587839155607136,0.5227044894536848,56.52173913043478,14.878561583439385,14.152758537126374,77.27272727272727,-8.908622215487771,4.203105395859907,32.891115235026305,-9.767707528174485,8.885651783049209,32.75208191489307
DEFENSIVE,BULL,46,3,-0.24808620711551296,-0.29258869154439315,43.47826086956522,-0.5089867411810224,-0.9376369373155224,40.0,-0.5353087194959416,-2.096304761628953,36.36363636363637,-1.8061674771820408,-2.536231383283827,41.46341463414634,-2.300835469762042,-6.961574655728819,42.857142857142854,9.33511176797991,19.515147353663597,62.96296296296296,-9.11040073333773,5.073547379784382,27.923820684697944,-14.263078285324838,12.5664756115073,27.30493642753582
DEFENSIVE,TRANSITION,3,1,0.12240694727525907,0.2661427311422271,66.66666666666666,2.7227667731269722,3.0243943377239013,100.0,4.2899446732228785,5.348252911387341,100.0,10.501919655232046,9.920150719762177,100.0,18.471162362512867,19.048783837295158,100.0,,,,-1.3681572801550579,13.536583505025735,29.301927185217263,-1.3681572801550579,20.21951442811547,24.26854595512784
HIGH_SENSITIVITY,BULL,224,7,0.16990082497466644,0.13230124789637143,53.57142857142857,-0.02075470051403154,0.43368953892126694,55.15695067264574,0.5074712135356408,0.5625739297923427,56.81818181818182,2.569394381459564,3.044962107465732,64.01869158878505,7.45136924792188,7.051656095656577,62.121212121212125,8.544641335891768,7.095899511604475,57.948717948717956,-6.372100997134556,8.13976722129216,35.043629180229836,-9.772785175459326,18.742714413066174,37.19828153798075
HIGH_SENSITIVITY,TRANSITION,7,2,0.08698185608564549,-0.012348316333909981,42.857142857142854,2.3515294413534362,3.493276614505292,57.14285714285714,4.388739916518857,4.3943299449780815,85.71428571428571,10.918328090548902,8.664819606453422,85.71428571428571,25.718699014930387,25.726161657055655,100.0,22.30730089152007,20.394824209642827,100.0,-2.459835147593492,11.045455932617188,30.750840100202247,-2.459835147593492,35.18518518518518,35.714001787406005
VERY_HIGH_SENSITIVITY,BULL,76,4,0.6213606717808994,-0.376673091898283,47.368421052631575,2.843507947142346,-0.43430213535480267,47.368421052631575,6.084579050881639,1.2120008939161653,55.26315789473685,8.717493440786303,1.391150070437519,53.94736842105263,11.43781996513908,-2.546473105024627,49.25373134328358,25.539211560606223,-9.325995961353073,32.72727272727273,-10.320691360319774,16.060465988649028,69.96456133216495,-17.524999730727252,30.419124548238187,65.81319291034495
VERY_HIGH_SENSITIVITY,TRANSITION,2,1,0.9747390317884741,0.9747390317884741,50.0,-1.362984432967984,-1.362984432967984,0.0,-5.942432319493851,-5.942432319493851,0.0,-13.69861206623963,-13.69861206623963,0.0,-23.598653869073324,-23.598653869073324,0.0,-1.9606810422404366,-1.9606810422404366,50.0,-14.909869160669631,9.647924891099313,33.66183017358032,-26.45061187544247,9.647924891099313,36.696460006451645
