Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-03,47.516666412353516,47.9033317565918,47.36333465576172,47.866668701171875,45.96516418457031,17249700,0.0,0.0
2023-01-04,47.80666732788086,48.016666412353516,47.356666564941406,47.91999816894531,46.016361236572266,13338300,0.0,0.0
2023-01-05,47.81999969482422,48.043331146240234,47.54999923706055,47.75666809082031,45.859527587890625,13274400,0.0,0.0
2023-01-06,48.20000076293945,49.18333435058594,48.08000183105469,48.926666259765625,46.98304748535156,21231900,0.0,0.0
2023-01-09,48.77333450317383,49.28666687011719,48.266666412353516,48.31666564941406,46.397281646728516,17756700,0.0,0.0
2023-01-10,48.313331604003906,48.483333587646484,47.90999984741211,48.28666687011719,46.36846923828125,11970600,0.0,0.0
2023-01-11,48.58000183105469,48.72666549682617,48.24333190917969,48.709999084472656,46.77498245239258,14834700,0.0,0.0
2023-01-12,48.8033332824707,48.80666732788086,48.130001068115234,48.27000045776367,46.35246276855469,12472800,0.0,0.0
2023-01-13,48.5099983215332,48.606666564941406,47.95333480834961,48.43000030517578,46.506103515625,13699800,0.0,0.0
2023-01-17,48.43000030517578,48.56999969482422,48.06666564941406,48.13666534423828,46.224422454833984,15122400,0.0,0.0
2023-01-18,48.06666564941406,48.08333206176758,46.82666778564453,46.9466667175293,45.08169937133789,22674300,0.0,0.0
2023-01-19,47.130001068115234,47.176666259765625,46.26333236694336,46.276668548583984,44.438316345214844,17342100,0.0,0.0
2023-01-20,46.46666717529297,46.926666259765625,46.05666732788086,46.8466682434082,44.98567199707031,29543100,0.0,0.0
2023-01-23,46.81999969482422,47.66999816894531,46.733333587646484,47.54666519165039,45.65786361694336,13149900,0.0,0.0
2023-01-24,48.849998474121094,48.849998474121094,47.0,47.67333221435547,45.77949523925781,13669200,0.0,0.0
2023-01-25,47.413333892822266,47.61333465576172,46.79666519165039,47.4466667175293,45.56184005737305,12491700,0.0,0.0
2023-01-26,47.676666259765625,47.91666793823242,47.253334045410156,47.4033317565918,45.52022933959961,15819000,0.0,0.0
2023-01-27,47.53333282470703,48.15666580200195,47.25,47.766666412353516,45.8691291809082,18412800,0.0,0.0
2023-01-30,47.37333297729492,47.483333587646484,47.09000015258789,47.383331298828125,45.50102615356445,15897600,0.0,0.0
2023-01-31,47.439998626708984,47.959999084472656,47.220001220703125,47.956668853759766,46.05158233642578,14103600,0.0,0.0
2023-02-01,47.88666534423828,48.53666687011719,47.56666564941406,48.223331451416016,46.30764389038086,12849300,0.0,0.0
2023-02-02,48.13666534423828,48.28666687011719,47.64666748046875,47.87333297729492,45.971553802490234,17806800,0.0,0.0
2023-02-03,47.78666687011719,47.98666763305664,46.95333480834961,47.23666763305664,45.36018371582031,17155500,0.0,0.0
2023-02-06,47.27333450317383,47.366668701171875,46.676666259765625,46.893333435058594,45.03048324584961,17454000,0.0,0.0
2023-02-07,46.59000015258789,47.099998474121094,46.22999954223633,46.99333190917969,45.12650680541992,16341300,0.0,0.0
2023-02-08,46.776668548583984,47.03333282470703,46.663333892822266,46.7400016784668,44.883243560791016,11691300,0.0,0.0
2023-02-09,46.956668853759766,47.313331604003906,46.856666564941406,47.17333221435547,45.29936218261719,13064400,0.0,0.0
2023-02-10,47.6966667175293,47.97999954223633,47.38999938964844,47.90666580200195,46.00355911254883,15002700,0.0,0.0
2023-02-13,48.23666763305664,48.706668853759766,48.16999816894531,48.63666534423828,46.70456314086914,16015800,0.0,0.0
2023-02-14,48.57666778564453,49.043331146240234,48.186668395996094,48.496665954589844,46.570125579833984,13831200,0.0,0.0
2023-02-15,48.31999969482422,48.866668701171875,48.186668395996094,48.856666564941406,46.91582489013672,14674200,0.0,0.0
2023-02-16,48.49333190917969,48.663333892822266,48.060001373291016,48.09000015258789,46.17961502075195,16312200,0.0,0.0
2023-02-17,48.369998931884766,48.89666748046875,48.189998626708984,48.813331604003906,46.874210357666016,24770700,0.0,0.0
2023-02-21,47.62666702270508,49.4466667175293,47.383331298828125,49.11000061035156,47.15909957885742,54393900,0.0,0.0
2023-02-22,48.92333221435547,49.189998626708984,47.586666107177734,48.08000183105469,46.170005798339844,29844000,0.0,0.0
2023-02-23,48.12333297729492,48.12333297729492,46.9033317565918,47.36333465576172,45.48181915283203,22021200,0.0,0.0
2023-02-24,46.9466667175293,47.58000183105469,46.5099983215332,47.4900016784668,45.60344696044922,20623500,0.0,0.0
