Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-03,458.0,458.79998779296875,447.8999938964844,453.2799987792969,433.8232727050781,1978100,0.0,0.0
2023-01-04,457.17999267578125,459.510009765625,452.5899963378906,456.55999755859375,436.9625244140625,2097300,0.0,0.0
2023-01-05,454.5400085449219,456.42999267578125,449.6199951171875,450.19000244140625,430.8659362792969,2169300,0.0,0.0
2023-01-06,463.0799865722656,484.4200134277344,462.2200012207031,482.8699951171875,462.1431884765625,5174500,0.0,0.0
2023-01-09,482.92999267578125,486.8699951171875,478.1400146484375,478.75,458.20001220703125,2384800,0.0,0.0
2023-01-10,477.1400146484375,482.0899963378906,475.4800109863281,481.3999938964844,460.7362365722656,1649900,0.0,0.0
2023-01-11,480.3299865722656,484.5199890136719,479.1099853515625,484.30999755859375,463.5213317871094,1576400,0.0,0.0
2023-01-12,484.989990234375,485.0,478.75,482.42999267578125,461.7220764160156,1628200,0.0,0.0
2023-01-13,480.8900146484375,485.5899963378906,479.0,485.25,464.4210510253906,1405900,0.0,0.0
2023-01-17,485.1300048828125,490.4800109863281,484.3699951171875,486.7699890136719,465.875732421875,1539900,0.0,0.0
2023-01-18,484.80999755859375,488.80999755859375,478.5199890136719,479.4700012207031,458.8891906738281,1925500,0.0,0.0
2023-01-19,476.239990234375,477.55999755859375,468.07000732421875,469.489990234375,449.3375244140625,1919500,0.0,0.0
2023-01-20,473.9200134277344,480.32000732421875,469.4700012207031,480.1099853515625,459.5015563964844,2588600,0.0,0.0
2023-01-23,479.95001220703125,495.239990234375,477.6000061035156,492.6099853515625,471.4651184082031,2709400,0.0,0.0
2023-01-24,492.04998779296875,493.6000061035156,487.010009765625,492.1099853515625,470.986572265625,1510200,0.0,0.0
2023-01-25,489.3599853515625,491.94000244140625,484.5,490.8800048828125,469.80938720703125,1329800,0.0,0.0
2023-01-26,493.20001220703125,498.6700134277344,491.7699890136719,498.29998779296875,476.91082763671875,1576400,0.0,0.0
2023-01-27,499.760009765625,509.1000061035156,497.8599853515625,503.2900085449219,481.68670654296875,2034100,0.0,0.0
2023-01-30,500.3699951171875,505.6000061035156,500.3699951171875,503.2799987792969,481.677001953125,1855900,0.0,0.0
2023-01-31,503.2300109863281,511.4100036621094,502.0,511.1400146484375,489.1996765136719,1924100,0.0,0.0
2023-02-01,508.30999755859375,520.4500122070312,504.7200012207031,517.9099731445312,495.6790466308594,2080200,0.0,0.0
2023-02-02,524.2899780273438,530.0499877929688,520.6400146484375,523.4299926757812,501.83416748046875,2287400,0.9,0.0
2023-02-03,519.1300048828125,521.5499877929688,512.5,514.7999877929688,493.560302734375,1844100,0.0,0.0
2023-02-06,514.4400024414062,517.219970703125,512.27001953125,515.5900268554688,494.3177185058594,1740100,0.0,0.0
2023-02-07,511.989990234375,517.989990234375,507.3900146484375,516.530029296875,495.2188415527344,1927300,0.0,0.0
2023-02-08,511.2900085449219,512.1799926757812,501.55999755859375,503.80999755859375,483.0237731933594,2062900,0.0,0.0
2023-02-09,505.2900085449219,509.1600036621094,498.4200134277344,500.6300048828125,479.9749450683594,1517300,0.0,0.0
2023-02-10,498.510009765625,500.54998779296875,495.3800048828125,499.989990234375,479.36126708984375,1536800,0.0,0.0
2023-02-13,501.739990234375,506.7900085449219,501.3500061035156,506.45001220703125,485.5548095703125,1452600,0.0,0.0
2023-02-14,505.010009765625,507.8500061035156,498.6300048828125,503.2200012207031,482.4580993652344,1257300,0.0,0.0
2023-02-15,502.7300109863281,511.4200134277344,501.3399963378906,511.2799987792969,490.1855163574219,1422600,0.0,0.0
2023-02-16,503.6099853515625,510.7300109863281,503.6000061035156,504.1000061035156,483.30181884765625,1456000,0.0,0.0
2023-02-17,504.2699890136719,507.7099914550781,501.8399963378906,507.4800109863281,486.542236328125,1340400,0.0,0.0
