Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-03,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,364.1340026855469,74850700,0.0,0.0
2023-01-04,383.17999267578125,385.8800048828125,380.0,383.760009765625,366.9450988769531,85934100,0.0,0.0
2023-01-05,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,362.757080078125,76970500,0.0,0.0
2023-01-06,382.6099853515625,389.25,379.4100036621094,388.0799865722656,371.0758361816406,104189600,0.0,0.0
2023-01-09,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,370.865478515625,73978100,0.0,0.0
2023-01-10,387.25,390.6499938964844,386.2699890136719,390.5799865722656,373.4662780761719,65358100,0.0,0.0
2023-01-11,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,378.1898193359375,68881100,0.0,0.0
2023-01-12,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,379.5667419433594,90157700,0.0,0.0
2023-01-13,393.6199951171875,399.1000061035156,393.3399963378906,398.5,381.039306640625,63903900,0.0,0.0
2023-01-17,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,380.3411865234375,62677300,0.0,0.0
2023-01-18,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,374.33642578125,99632300,0.0,0.0
2023-01-19,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,371.611328125,86958900,0.0,0.0
2023-01-20,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,378.53411865234375,91806400,0.0,0.0
2023-01-23,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,383.0760192871094,84178800,0.0,0.0
2023-01-24,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,382.6648254394531,59524900,0.0,0.0
2023-01-25,395.95001220703125,400.70001220703125,393.55999755859375,400.3500061035156,382.8082580566406,84800300,0.0,0.0
2023-01-26,403.1300048828125,404.9200134277344,400.0299987792969,404.75,387.01544189453125,72287400,0.0,0.0
2023-01-27,403.6600036621094,408.1600036621094,403.44000244140625,405.67999267578125,387.9046325683594,68346200,0.0,0.0
2023-01-30,402.79998779296875,405.1300048828125,400.2799987792969,400.5899963378906,383.0377502441406,74202000,0.0,0.0
2023-01-31,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,388.6697082519531,86811800,0.0,0.0
