Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-03,122.81999969482422,126.37000274658203,122.27999877929688,124.73999786376953,123.65413665771484,35528500,0.0,0.0
2023-01-04,127.37999725341797,129.0500030517578,125.8499984741211,127.37000274658203,126.26123046875,32397100,0.0,0.0
2023-01-05,126.12999725341797,128.52000427246094,124.54000091552734,126.94000244140625,125.83497619628906,25447100,0.0,0.0
2023-01-06,128.97000122070312,130.3300018310547,126.04000091552734,130.02000427246094,128.88815307617188,27584500,0.0,0.0
2023-01-09,131.16000366210938,132.9499969482422,129.27999877929688,129.47000122070312,128.3429412841797,26649100,0.0,0.0
2023-01-10,127.2699966430664,133.44000244140625,127.1500015258789,132.99000549316406,131.83229064941406,28684400,0.0,0.0
2023-01-11,130.9600067138672,133.85000610351562,130.33999633789062,132.88999938964844,131.73318481445312,25423000,0.0,0.0
2023-01-12,133.44000244140625,137.67999267578125,131.75999450683594,136.7100067138672,135.51992797851562,30757700,0.0,0.0
2023-01-13,134.97000122070312,137.38999938964844,134.83999633789062,136.97999572753906,135.78758239746094,22423800,0.0,0.0
2023-01-17,136.17999267578125,136.75,134.25,135.36000061035156,134.18167114257812,21147600,0.0,0.0
2023-01-18,135.80999755859375,137.25,132.8000030517578,133.02000427246094,131.86204528808594,20215500,0.0,0.0
2023-01-19,132.49000549316406,137.4499969482422,132.13999938964844,136.14999389648438,134.96481323242188,28625200,0.0,0.0
2023-01-20,135.88999938964844,139.94000244140625,134.61000061035156,139.3699951171875,138.15676879882812,28688600,0.0,0.0
2023-01-23,139.2899932861328,143.75999450683594,138.66000366210938,143.27000427246094,142.0228271484375,27470100,0.0,0.0
2023-01-24,141.69000244140625,145.0,141.36000061035156,143.13999938964844,141.8939666748047,21970200,0.0,0.0
2023-01-25,141.22000122070312,143.1699981689453,140.30999755859375,141.5,140.26821899414062,26622000,0.0,0.0
2023-01-26,144.39999389648438,147.50999450683594,143.3000030517578,147.3000030517578,146.01771545410156,25482100,0.0,0.0
2023-01-27,148.24000549316406,153.19000244140625,147.38999938964844,151.74000549316406,150.41909790039062,35771900,0.0,0.0
2023-01-30,149.41000366210938,151.1199951171875,146.9499969482422,147.05999755859375,145.77980041503906,28040100,0.0,0.0
2023-01-31,147.9499969482422,149.8800048828125,147.52000427246094,148.97000122070312,147.67320251464844,29842100,0.0,0.0
2023-02-01,148.02999877929688,153.5800018310547,147.05999755859375,153.1199951171875,151.78707885742188,55661000,0.0,0.0
2023-02-02,183.3800048828125,197.16000366210938,180.16000366210938,188.77000427246094,187.126708984375,150475700,0.0,0.0
2023-02-03,183.47000122070312,196.77000427246094,182.88999938964844,186.52999877929688,184.90623474121094,76809700,0.0,0.0
2023-02-06,186.52999877929688,190.6999969482422,185.52000427246094,186.05999755859375,184.4403076171875,42483800,0.0,0.0
2023-02-07,185.5800018310547,193.77999877929688,184.39999389648438,191.6199951171875,189.95193481445312,47080700,0.0,0.0
2023-02-08,190.0,190.8300018310547,182.9199981689453,183.42999267578125,181.8332061767578,36139100,0.0,0.0
2023-02-09,186.1300048828125,186.64999389648438,177.27000427246094,177.9199981689453,176.37118530273438,37118800,0.0,0.0
2023-02-10,176.35000610351562,178.88999938964844,173.35000610351562,174.14999389648438,172.6339874267578,33433600,0.0,0.0
2023-02-13,178.22000122070312,181.0,175.82000732421875,179.42999267578125,177.8680419921875,31463200,0.0,0.0
2023-02-14,177.16000366210938,181.50999450683594,175.8800048828125,179.47999572753906,177.91761779785156,24034600,0.0,0.0
2023-02-15,176.4199981689453,178.19000244140625,175.3300018310547,177.16000366210938,175.61781311035156,25308900,0.0,0.0
2023-02-16,172.75,175.85000610351562,171.7899932861328,172.44000244140625,170.9388885498047,25827500,0.0,0.0
2023-02-17,170.22000122070312,173.17999267578125,169.6999969482422,172.8800048828125,171.3750457763672,24171300,0.0,0.0
2023-02-21,174.30999755859375,178.1699981689453,171.8800048828125,172.0800018310547,170.58200073242188,34592600,0.0,0.0
2023-02-22,171.07000732421875,172.75999450683594,169.69000244140625,171.1199951171875,169.63040161132812,22433200,0.0,0.0
2023-02-23,172.0,173.69000244140625,169.3800048828125,172.0399932861328,170.54234313964844,20017800,0.0,0.0
2023-02-24,168.63999938964844,170.72000122070312,167.66000366210938,170.38999938964844,168.90675354003906,19791300,0.0,0.0
2023-02-27,171.8800048828125,173.1199951171875,169.05999755859375,169.5399932861328,168.06411743164062,19277000,0.0,0.0
2023-02-28,171.89999389648438,177.5500030517578,171.8699951171875,174.94000244140625,173.4171142578125,46051100,0.0,0.0
2023-03-01,174.58999633789062,177.85000610351562,173.0500030517578,173.4199981689453,171.9103546142578,30998400,0.0,0.0
2023-03-02,172.3800048828125,175.00999450683594,171.42999267578125,174.52999877929688,173.0106658935547,17352000,0.0,0.0
2023-03-03,178.9199981689453,186.6199951171875,177.0500030517578,185.25,183.63735961914062,45877700,0.0,0.0
2023-03-06,188.0,189.66000366210938,184.63999938964844,184.89999389648438,183.29042053222656,33209400,0.0,0.0
2023-03-07,189.0,190.36000061035156,184.00999450683594,184.50999450683594,182.90380859375,36701500,0.0,0.0
2023-03-08,182.8699951171875,185.25999450683594,181.33999633789062,184.97000122070312,183.35980224609375,19432400,0.0,0.0
2023-03-09,186.35000610351562,188.92999267578125,180.3000030517578,181.69000244140625,180.10836791992188,26582800,0.0,0.0
2023-03-10,181.00999450683594,184.77000427246094,178.8000030517578,179.50999450683594,177.9473419189453,25665000,0.0,0.0
2023-03-13,177.9600067138672,183.77999877929688,174.82000732421875,180.89999389648438,179.32522583007812,24728000,0.0,0.0
2023-03-14,187.5800018310547,194.32000732421875,186.55999755859375,194.02000427246094,192.33103942871094,41642600,0.0,0.0
2023-03-15,192.9499969482422,197.77999877929688,190.83999633789062,197.75,196.02853393554688,42123600,0.0,0.0
2023-03-16,198.25999450683594,205.75999450683594,196.08999633789062,204.92999267578125,203.14602661132812,50447100,0.0,0.0
2023-03-17,200.55999755859375,201.89999389648438,195.42999267578125,195.61000061035156,193.90719604492188,50141100,0.0,0.0
2023-03-20,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,196.08804321289062,25186300,0.0,0.0
2023-03-21,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,200.40017700195312,31827000,0.0,0.0
2023-03-22,202.5,207.3699951171875,199.6699981689453,199.80999755859375,198.07061767578125,28477800,0.0,0.0
2023-03-23,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,202.501708984375,27389700,0.0,0.0
2023-03-24,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,204.21665954589844,27716400,0.0,0.0
2023-03-27,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,201.07424926757812,18527200,0.0,0.0
2023-03-28,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,198.9330291748047,19127300,0.0,0.0
2023-03-29,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,203.56239318847656,18851100,0.0,0.0
2023-03-30,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,206.0307159423828,22608300,0.0,0.0
2023-03-31,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,210.09503173828125,25440300,0.0,0.0
2023-04-03,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,211.21519470214844,17924600,0.0,0.0
2023-04-04,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,212.8508758544922,21026400,0.0,0.0
2023-04-05,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,209.6390380859375,19396600,0.0,0.0
2023-04-06,209.25,216.94000244140625,208.64999389648438,216.10000610351562,214.21881103515625,26104400,0.0,0.0
2023-04-10,214.7100067138672,215.66000366210938,210.66000366210938,214.75,212.8805694580078,16106100,0.0,0.0
2023-04-11,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,211.98841857910156,16710100,0.0,0.0
2023-04-12,214.83999633789062,216.83999633789062,212.5800018310547,214.0,212.1370849609375,18972200,0.0,0.0
2023-04-13,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,218.43182373046875,23310400,0.0,0.0
2023-04-14,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,219.56192016601562,21591200,0.0,0.0
2023-04-17,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,216.9547882080078,15481900,0.0,0.0
2023-04-18,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,215.9932098388672,12281000,0.0,0.0
2023-04-19,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,213.82232666015625,15898100,0.0,0.0
2023-04-20,213.47999572753906,216.75,212.77000427246094,213.07000732421875,211.21519470214844,16475400,0.0,0.0
2023-04-21,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,211.0367431640625,17717200,0.0,0.0
2023-04-24,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,210.9376220703125,15750900,0.0,0.0
2023-04-25,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,205.74325561523438,19198200,0.0,0.0
2023-04-26,212.5,214.11000061035156,208.8800048828125,209.39999389648438,207.5771484375,41992700,0.0,0.0
2023-04-27,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,236.4833221435547,71196500,0.0,0.0
2023-04-28,239.00999450683594,240.42999267578125,235.75,240.32000732421875,238.22799682617188,39554000,0.0,0.0
2023-05-01,238.6199951171875,244.0,236.4600067138672,243.17999267578125,241.0630645751953,29143900,0.0,0.0
2023-05-02,243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,237.15736389160156,24350100,0.0,0.0
2023-05-03,239.47000122070312,241.75,232.75,237.02999877929688,234.9666290283203,34463900,0.0,0.0
2023-05-04,236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,231.48719787597656,17889400,0.0,0.0
2023-05-05,232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,230.75363159179688,27000500,0.0,0.0
2023-05-08,231.4199981689453,235.6199951171875,230.27000427246094,233.27000427246094,231.2393341064453,16400500,0.0,0.0
2023-05-09,231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,231.3385009765625,16865600,0.0,0.0
2023-05-10,236.1699981689453,236.75,230.72000122070312,233.0800018310547,231.05099487304688,19119000,0.0,0.0
2023-05-11,233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,233.73739624023438,20449000,0.0,0.0
2023-05-12,236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,231.77462768554688,16161400,0.0,0.0
2023-05-15,236.9199981689453,240.25999450683594,235.3300018310547,238.86000061035156,236.78067016601562,20653200,0.0,0.0
2023-05-16,235.7899932861328,239.63999938964844,235.52000427246094,238.82000732421875,236.74105834960938,18163800,0.0,0.0
2023-05-17,238.4499969482422,243.83999633789062,238.13999938964844,242.49000549316406,240.3791046142578,21193100,0.0,0.0
2023-05-18,241.3000030517578,247.08999633789062,241.19000244140625,246.85000610351562,244.701171875,22943300,0.0,0.0
2023-05-19,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,243.5016632080078,21733600,0.0,0.0
2023-05-22,245.41000366210938,253.57000732421875,245.1199951171875,248.32000732421875,246.1583709716797,27738500,0.0,0.0
2023-05-23,246.80999755859375,251.61000061035156,246.64999389648438,246.74000549316406,244.59210205078125,17748100,0.0,0.0
2023-05-24,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,247.0406036376953,17724300,0.0,0.0
