Test_Run_Timestamp,Run_ID,Round_Label,Random_Seed,Requested_D_Date,D_Date,D1_Date,D2_Date,Ticker,D_Action_Status,D_Score,D_Long_Term_Status,D_Entry_Timing_Status,D_Classification_Reason,Criteria_Summary,Momentum_Selection_Rationale,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,Weekly_Trend,Close_GT_EMA200,EMA_Stack_OK,EMA200_Slope_Pct_50D,RS_126D_Excess_Pct,Distribution_Days_50,ATR_Pct,Distance_From_52W_High_Pct,Return_5D_Pct,Return_10D_Pct,D_Close,D1_Open,D1_Close,D2_Open,D2_Close,Continuation_By_D2,Validation_Result,D_1H_Bars,D_4H_Bars,D_Intraday_Data_Status
2026-07-02T13:37:37,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,ABTC,Avoid,0,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,-5,3,-10,Downtrend,False,False,-26.42428461414922,-88.20973156412418,10.0,8.298319082201987,92.97520696439695,-10.52631633983976,-17.07317356833522,1.0199999809265137,1.0399999618530273,1.1100000143051147,1.1100000143051147,1.1299999952316284,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:39,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,ALAR,Avoid,8,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,15,3,-10,Downtrend,False,False,-14.546631954533595,-52.3152538433666,5.0,8.174178686929077,58.44444433848063,1.3550122368818363,3.1724140561860237,7.480000019073486,7.190000057220459,7.510000228881836,7.400000095367432,7.559999942779541,True,FLAG_REVIEW,11,5,OK
2026-07-02T13:37:41,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,BAND,Rejected - Distribution Risk,25,Avoid,Failed - Distribution Risk,distribution cluster,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing Failed - Distribution Risk,Not Momentum: Avoid; reason: distribution cluster,30,25,8,2,3,15,Uptrend,True,True,36.92520080273993,265.75043343610645,8.0,8.940501839416116,6.181436911363919,8.980587711844358,13.839000599325747,53.880001068115234,53.880001068115234,57.959999084472656,58.189998626708984,58.540000915527344,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:42,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,CARS,Avoid,8,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,11,7,-10,Downtrend,False,False,-7.288205808081916,-23.093602502789114,5.0,5.180212648081665,29.92126145509945,-7.203793508452039,-12.27598480547265,9.789999961853027,9.6899995803833,9.739999771118164,9.59000015258789,9.569999694824219,False,PASS_AVOID,11,4,OK
2026-07-02T13:37:44,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,IPM,Avoid,27,Avoid,Clean,weekly mixed | not outperforming SPY,close above EMA200; weekly mixed; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: weekly mixed | not outperforming SPY,0,0,0,15,7,5,Mixed,True,False,-2.846933701413612,-6.523590681383818,3.0,4.8735113573327,33.33333747254461,3.2258033504347416,4.3478218616745945,1.9199999570846558,1.8700000047683716,1.899999976158142,1.899999976158142,1.9700000286102295,True,FLAG_REVIEW,9,4,OK
2026-07-02T13:37:45,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,KLIC,Actionable Momentum Candidate,87,Momentum Candidate,Clean,lower high and lower low | pullback on above-average volume,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Raw score 87; final score 87; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,30,25,8,2,7,15,Uptrend,True,True,26.23755649349242,153.50445347852127,6.0,5.739456217582903,8.774880106715985,-0.3877522994060856,6.816942114608726,97.62000274658203,99.37000274658203,101.2300033569336,100.76000213623047,101.08999633789062,True,PASS,14,5,OK
2026-07-02T13:37:47,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,MTCH,Avoid,45,Avoid,Wait - Last Hour Bearish,weekly mixed,close above EMA200; EMA stack bullish; weekly mixed; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: weekly mixed,25,4,8,5,10,5,Mixed,True,True,1.9053447500473553,0.3131473358410446,5.0,3.835119820347715,9.821434219098885,-0.028286583873926574,-6.108905600380643,35.349998474121094,35.150001525878906,35.9900016784668,35.61000061035156,35.65999984741211,True,FLAG_REVIEW,12,5,OK
2026-07-02T13:37:48,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,NYAX,Watchlist Candidate,81,Watchlist Candidate,Clean,below EMA20 with deep 20D-high pullback,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Watchlist Candidate; reason: below EMA20 with deep 20D-high pullback,30,25,4,0,7,15,Uptrend,True,True,13.150569735658335,52.248398216451776,7.0,5.3807049163623155,10.666666666666668,-6.142749884439547,-7.586206896551728,67.0,65.55999755859375,66.80999755859375,67.21499633789062,67.02999877929688,True,OBSERVE_CONTINUED,12,5,OK
2026-07-02T13:37:50,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,PAYS,Avoid,40,Avoid,Clean,weekly flat | distribution cluster,close above EMA200; EMA stack bullish; weekly flat; outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: weekly flat | distribution cluster,30,21,0,10,3,0,Flat,True,True,8.041186879144435,7.43666366364215,9.0,8.760785497548826,32.88288331827108,-10.375940561281071,-11.70370313856337,5.960000038146973,5.96999979019165,6.150000095367432,6.059999942779541,6.340000152587891,True,FLAG_REVIEW,11,5,OK
2026-07-02T13:37:52,V5_May19_Round1_Random20_2026-05-19_20260702_133607,May19_Round1_Random20,2026051901,2026-05-19,2026-05-19,2026-05-20,2026-05-21,PDC,Watchlist Candidate,81,Watchlist Candidate,Clean,lower high and lower low,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Watchlist Candidate; reason: lower high and lower low,30,21,0,15,0,15,Uptrend,True,True,19.490021219960084,11.88187370424114,3.0,10.754078041736573,31.619049253917876,2.718169720198227,-6.4495159621467675,7.179999828338623,7.170000076293945,7.039999961853027,7.019999980926514,6.929999828338623,False,PASS_WATCHLIST_NO_CONFIRMATION,10,4,OK
