Ticker,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
NSSC,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,36.75,36.75,,,,36.75,15,0,0,0,15,10,-10,Stage 4,37.290000915527344,40.971333567301436,-2.329831366319246,37.07444960158475,38.368571770493695,39.65196614981362,39.37228605214983,-1.018971970864524,-4.072047291490355,-12.37481830388949,23.23943788094205,6.293637112854489,-18.66845541674398,0.05007971756966253,0.05340388763263269,0.060054263301098726,-21.37181838261607,-2.0000000000000018,-1.2627651942195395,38.43000030517578,47.20000076293945,47.29999923706055,48.119998931884766,-4.3715854588466385,23.62842723246799,True,True,True,1.2928575788225447,3.5179798063198495,46632,447584.64,6.0,2.0,4.0,False,-1.448111832312915,-3.34034718569175,1,True
FRSH,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Transition | not outperforming SPY | distribution cluster,REGULAR,10.055,10.055,,,,10.055000305175781,13,0,0,0,1,7,5,Transition,9.850000381469727,9.612499952316284,-7.73476252971641,9.36940589685876,9.141024525725587,9.729338713094096,10.206966301195951,-6.512524831744038,27.763665201902054,-18.252031306878823,-32.15249316983846,6.293637112854489,-24.54566841973331,0.013702083685607446,0.012326814380182875,0.014800186985410118,14.182940424617229,12.597983891982123,6.458450291807183,10.6899995803833,10.6899995803833,10.6899995803833,15.470000267028809,-5.940124416588155,35.00323121127548,False,False,False,0.45042848587036133,4.479646665336297,1690243,14903354.86,12.0,11.0,1.0,False,2.0812174189526855,0.3493044428720671,2,True
TEAM,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,81.204,81.204,,,,81.2040023803711,12,0,0,0,15,7,-10,Stage 4,78.73999786376953,100.58299992879232,-18.150895722147688,85.7489811495843,86.2741328156385,103.61409961289941,114.49252295362908,-13.755058043401114,24.699015594917604,-49.600294909822374,-59.0911826799138,6.293637112854489,-55.893932022676864,0.11065778244177382,0.11651368372637169,0.1705328471410622,12.969784466765244,1.55578202869191,-8.264792747558648,119.37999725341797,119.37999725341797,119.37999725341797,222.58999633789062,-31.97855231308766,63.51857508587053,False,False,True,5.195786612374442,6.398436604191797,709839,7144226.78,8.0,5.0,3.0,False,3.129292079566226,1.1761803891989553,2,True
ZS,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,139.455,139.455,,,,139.4550018310547,12,0,0,0,15,7,-10,Stage 4,132.25999450683594,169.2156659444173,-23.762647578914496,132.63310957961562,140.1141611824708,172.50761107248007,184.17723370153692,-13.344643931433254,4.727394109209193,-39.26176039900403,-55.566353634207374,6.293637112854489,-45.55539751185852,0.19003720014628542,0.1920935225451011,0.30244683620135093,-0.7358781109773171,12.409321759973313,7.670627880535186,157.6999969482422,191.25,191.25,336.989990234375,-11.56943276490715,58.61746465108225,False,False,False,6.912441798618862,4.956754299134474,1310976,4910157.52,10.0,5.0,5.0,False,5.440048104528583,3.877096335981145,2,True
WMG,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,26.71,26.71,,,,26.709999084472656,11,5,0,0,6,10,-10,Stage 4,26.959999084472656,29.20650011698405,-1.4658745250863192,28.52665279377801,29.343238075586907,29.478387195353754,29.61308163902595,1.130793876539471,12.368525747119751,-10.459272032226586,0.4135289527272157,6.293637112854489,-16.752909145081077,0.03639807375336967,0.04112926326168975,0.043264686620986,-13.864850654699667,-2.766655434579368,-6.148981223807459,31.959999084472656,35.41999816894531,35.41999816894531,35.41999816894531,-16.42678394991145,24.59062545098943,True,False,True,0.8557141167776925,3.2037219996579687,591508,2460406.16,9.0,8.0,1.0,False,-0.9272997347540168,-0.44726394158531857,2,True
MELI,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,1721.385,1721.385,,,,1721.385009765625,11,0,0,0,11,10,-10,Stage 4,1675.0999755859375,1836.0486653645833,-7.918836683225328,1647.0410234446908,1682.6894887482192,1836.379488290819,1887.1072866476075,-6.547401380209972,7.618847450880195,-13.853646843097367,-32.76364961347261,6.293637112854489,-20.147283955951856,2.3457544249717897,2.305574940293289,2.837153323315543,-9.670441603027879,8.30067398451122,8.290452705317296,1744.1400146484375,1903.0,2113.89990234375,2645.219970703125,-1.3046547118752527,34.924693264429564,False,False,False,67.28143310546875,3.9085639019610987,138822,566590.44,7.0,5.0,2.0,False,2.763120700512056,1.8601810839147248,2,True
NDAQ,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 1/3 | not outperforming SPY | distribution cluster,REGULAR,78.24,78.24,,,,78.2699966430664,10,5,0,0,-5,10,0,Stage 1/3,78.55999755859375,89.50166727701823,0.08722509398051415,84.2816420511626,86.69319443415958,88.05819232093242,87.8077577070085,0.02774870945103647,-3.9396251615323896,-20.6508544937397,-11.449262152350704,6.293637112854489,-26.94449160659419,0.10665957349831835,0.12002177410484231,0.12934930282585655,-15.788509999437883,-5.25360602253927,-12.036419768276652,93.94000244140625,93.94000244140625,93.94000244140625,101.79000091552734,-16.68086586235059,23.106399509692043,False,False,True,2.8085724966866628,3.5883130409402693,708662,3743831.24,5.0,11.0,-6.0,False,-0.3691457797093789,-0.924054882194425,2,True
CHKP,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,130.88,130.88,,,,130.8800048828125,10,0,0,0,10,10,-10,Stage 4,130.0500030517578,154.89466552734376,-12.809571949093767,126.5736415632674,130.63011310629128,151.21852519787524,158.5101692335709,-11.330269453274733,-5.733212089480421,-30.575004287790854,-40.20467746568027,6.293637112854489,-36.868641400645345,0.17835193687203543,0.173489933405893,0.24271613648705878,-9.060086708193937,8.79468126572096,5.497346008730686,141.30999755859375,143.30999755859375,185.4199981689453,232.07000732421875,-7.380930476243542,43.60322284130255,False,False,False,4.640712738037109,3.5457767152379893,181435,1640576.7,10.0,6.0,4.0,False,0.638217463727675,-1.5939812911184181,1,True
DLO,5,Avoid,Avoid,Wait - Last Hour Bearish,weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,13.3283,13.3283,,,,13.328300476074219,10,0,0,0,10,10,-10,Stage 4,12.6899995803833,12.966000016530355,-3.7916450020518133,12.39080770444022,12.461191496030846,12.756362535458548,12.735186646580221,-0.9980868226504014,8.625101701939396,-5.807061233980459,17.53351231686342,6.293637112854489,-12.100698346834948,0.018162653701371306,0.017170959882045592,0.019412617969765525,-5.669823150015018,9.15888971689931,8.802452865911992,13.335000038146973,14.489999771118164,14.489999771118164,16.780000686645508,-0.050240435347492785,20.570322224827745,False,False,False,0.5150714601789202,3.8644946600921157,607840,2502410.8,12.0,8.0,4.0,False,5.02995206302157,4.535690008425242,2,True
IMCR,5,Avoid,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,30.72,30.72,,,,30.719999313354492,10,0,0,0,10,10,-10,Stage 4,30.8799991607666,31.692332967122397,-5.856433924206906,29.37749173183026,29.511655623188208,31.097059350779293,31.628306714774848,-4.878919569439743,4.3478218616745945,-15.996719798435443,-4.059966039425767,6.293637112854489,-22.290356911289933,0.04186255481232707,0.03966185854852378,0.04732413834665067,-6.394901622230309,4.667798685105717,6.077349048762537,31.68000030517578,32.75,34.90999984741211,40.71500015258789,-3.0303061318608826,24.548694097445818,True,False,False,1.122642653329032,3.654435802155114,163219,451004.38,11.0,6.0,5.0,False,-0.518134234975598,-0.8392533461765939,2,True
