Ticker,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
PENG,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,63.01,63.01,,,,63.0099983215332,84,30,25,4,10,0,15,Stage 2,62.279998779296875,30.51000010172526,47.68381766494416,61.86193226328659,51.78636023214243,35.95793515832194,32.80914950695805,59.65466948404732,277.5314338244327,211.77635416096473,208.26808549512728,6.961383182983649,204.8149709779811,0.08532852786036997,0.06742212877917572,0.04020557575082729,129.48107403913093,-7.256408511502266,-1.7464509275728513,77.4000015258789,77.4000015258789,77.4000015258789,77.4000015258789,-18.591735039610256,18.591735039610256,False,False,False,6.935713904244559,11.007322788444402,204491,3132311.82,24.0,9.0,15.0,False,1.1721251710733682,0.016029107241766205,1,False
KLAC,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,259.89,259.89,,,,259.7749938964844,82,30,25,8,1,3,15,Stage 2,248.63999938964844,164.98793385823566,23.611127917864216,235.39384634526138,209.38761121564465,169.6675069242046,157.6906970297764,25.350085606451934,79.99805671700841,103.427590652347,187.69906924494813,6.961383182983649,96.46620746936335,0.3517888969146102,0.27614156234628207,0.2146439561003116,42.28099668169314,-3.4867772469666436,2.0566515079879055,269.8999938964844,269.8999938964844,269.8999938964844,269.8999938964844,-3.7513894883166476,3.7513894883166516,False,False,False,18.966932024274552,7.3012924530497845,926385,11592973.7,13.0,11.0,2.0,False,4.478360092571454,2.0414132575955035,2,False
BRUN,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,34.755,34.755,,,,34.755001068115234,79,30,25,4,5,0,15,Stage 2,34.22999954223633,16.854333305358885,41.401740103048,32.963606345462516,27.543851518880718,19.313502524722168,17.608067749658648,56.025005849850906,223.60336879687677,172.80221108720522,239.83573153774876,6.961383182983649,165.84082790422158,0.047065436532703245,0.03563599957963557,0.021999505731701,141.93358136612142,0.12965135358562474,12.402978597537405,42.0,42.0,42.0,42.0,-17.249997456868492,17.249997456868492,False,False,False,3.9240713119506836,11.29066664178781,111464,1623861.28,23.0,15.0,8.0,False,1.5337468095233397,2.1905353370045066,0,False
AUR,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,6.565,6.565,,,,6.565000057220459,78,30,25,0,1,7,15,Stage 2,6.360000133514404,5.101333332061768,12.774032537132385,6.438622195345507,6.24529379708241,5.5751461715490365,5.487612797126499,13.712025347977352,59.34466600912518,60.12195633962576,21.574072986636807,6.961383182983649,53.160573156642116,0.008890363517029778,0.008797139228428296,0.007322723510528044,20.65787494293194,0.07622125738615537,7.096246894918945,8.069999694824219,8.5649995803833,8.5649995803833,8.5649995803833,-18.64931467802914,23.350842044913886,False,False,False,0.33314285959516254,5.074529424089771,949685,30628819.7,16.0,15.0,1.0,False,3.223269172995691,1.0046626339747844,1,False
TXN,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,285.815,285.815,,,,285.9200134277344,78,30,12,4,10,7,15,Stage 2,285.42999267578125,230.72799835205078,22.400389201275452,301.1791741199818,285.5975344329644,243.22796283285493,232.56651046184655,20.69198282859872,50.2233019897355,61.418170578664125,38.58757055461199,6.961383182983649,54.45678739568048,0.3871946434137302,0.39684125761777267,0.30734155975518496,21.774529657936736,-13.952084242769958,-5.047815467563921,334.0299987792969,334.0299987792969,334.0299987792969,334.0299987792969,-14.402893610567634,14.402893610567634,True,False,True,16.011431012834823,5.599968613908056,2022765,9191979.3,14.0,9.0,5.0,False,0.17167808728135725,-0.4768653876799256,2,False
FORM,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,138.07,138.07,,,,138.07000732421875,72,30,25,4,-5,3,15,Stage 2,130.74000549316406,101.4610003153483,41.733020742661054,137.1849532071827,130.41738916294108,104.44674147880701,94.93169470641679,37.95615129641288,40.98846818539374,137.35604550513622,291.5768970411428,6.961383182983649,130.39466232215258,0.18697525441164645,0.184361969138717,0.1217625104571271,2.75145024717669,-11.866459787647067,-0.8189062098040045,157.24000549316406,159.08999633789062,159.08999633789062,159.08999633789062,-12.191552721472476,13.21264032782275,True,False,False,13.221427917480469,9.575887025509926,151270,2034819.4,11.0,11.0,0.0,False,5.606548510844256,3.6451124010944413,1,False
DIOD,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,104.2,104.2,,,,104.19999694824219,69,30,12,4,5,3,15,Stage 2,104.13999938964844,77.32666676839193,32.098786650351684,109.16103437555131,102.6290881856097,83.39085815230716,78.15591549523047,30.548017938615434,52.78592611568713,107.4044455951979,97.23640608884294,6.961383182983649,100.44306241221425,0.1411082777256643,0.14401728488852236,0.10057635997151994,5.385879271508753,-15.118935210991346,-4.183910852191097,125.98999786376953,125.98999786376953,125.98999786376953,125.98999786376953,-17.29502443447014,17.295024434470136,True,False,True,8.551785605294365,8.207088153315564,23362,721797.24,14.0,10.0,4.0,False,0.05761240536334977,-0.7713580151964772,0,False
VSAT,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,71.4,71.4,,,,71.4000015258789,68,30,25,0,-5,3,15,Stage 2,61.95000076293945,52.5330000559489,27.658074916554966,66.47524641462681,65.37539213052601,53.84725515679428,49.25621859749466,33.10161194941345,53.28466878306739,103.12944075780833,397.21450719310195,6.961383182983649,96.16805757482467,0.09669032188101748,0.09249522644301582,0.06771499162470301,10.801452166551705,11.163004506010687,1.7528906783953024,80.73999786376953,89.79000091552734,89.79000091552734,89.79000091552734,-11.567991807046807,20.481121730858856,False,False,False,5.871429715837751,8.22329074280153,597084,2372491.68,14.0,14.0,0.0,False,15.254238331814118,5.715134032986224,1,False
NYAX,5,Avoid,Avoid,Clean,,REGULAR,65.08,65.08,,,,65.08000183105469,68,22,12,4,5,10,15,Stage 2,63.65999984741211,59.37996635437012,15.114040283867315,66.21011902299027,65.80399806531715,59.69589417021608,57.07742553509237,13.565929685615918,20.451607072758126,33.826856676186814,34.102624084173925,6.961383182983649,26.865473493203165,0.08813173936391488,0.09209157137521368,0.07964167377888719,-4.7392544047952345,2.3109592935044,-4.068388348798302,73.97000122070312,76.86000061035156,76.86000061035156,76.86000061035156,-12.018384808624628,15.32656607565826,False,False,True,2.3317857469831194,3.5829527986743916,9854,29701.08,4.0,5.0,-1.0,False,2.230603184175628,1.5288640110057594,1,False
ADI,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,392.89,392.89,,,,392.8900146484375,65,22,12,4,5,7,15,Stage 2,386.9100036621094,344.4360026041667,19.578533257804786,411.37176814652537,399.48685063134866,350.0019891584586,332.4870300971973,17.56599346347938,27.794044863539447,41.55138280165795,65.56679713263374,6.961383182983649,34.5899996186743,0.5320540779880252,0.5549916629383889,0.45414390522959935,5.517541818280214,-11.805242668790505,-5.959930440463623,445.9100036621094,445.9100036621094,445.9100036621094,445.9100036621094,-11.89028920146139,11.890289201461389,True,False,True,20.53356715611049,5.226288882522036,155792,4724805.84,16.0,12.0,4.0,False,1.5455819001130022,0.31110628382140515,1,False
SEDG,5,Avoid,Avoid,Clean,below EMA20 with deep 20D-high pullback,REGULAR,51.89,51.89,,,,52.040000915527344,62,22,12,0,10,3,15,Stage 2,51.75,43.13466631571452,17.651764284567093,56.73816153222653,54.679817653751996,45.50193690209316,42.84625548474086,22.580414533036254,0.5409632980564627,69.2908305237583,159.35708711891886,6.961383182983649,62.32944734077465,0.07047288979940738,0.0734330049486633,0.059066430770288204,27.083027905379087,-9.574280442361715,-14.407892157001145,79.11000061035156,81.25,81.25,81.25,-34.21817657182788,35.95076810396635,True,False,True,5.117142813546317,9.833095164338282,124862,3833927.24,11.0,7.0,4.0,False,0.5603882425649243,-0.7886938089642026,0,False
TENB,5,Avoid,Avoid,Clean,weekly Transition,REGULAR,31.21,31.21,,,,31.209999084472656,62,12,12,16,10,7,5,Transition,30.219999313354492,22.593000157674155,-4.7633097853539645,27.50207363030755,25.253703494520067,24.33999600571381,25.15158631425046,-0.552567100162793,88.69405898988482,29.127012767714366,-6.1917683947921525,6.961383182983649,22.165629584730716,0.04226477300970583,0.033254599490347675,0.035268616589803896,55.835514581777936,18.488985966867165,16.455223779684715,31.469999313354492,31.469999313354492,31.469999313354492,35.689998626708984,-0.8261844123126583,12.55253492468244,False,False,False,1.515714372907366,4.856502458731093,287498,3391829.96,12.0,7.0,5.0,False,3.275975491768701,1.2982768077658413,2,False
NVMI,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,504.855,504.855,,,,504.8550109863281,61,22,12,4,5,3,15,Stage 2,488.5799865722656,453.09966430664065,17.765715106458124,529.9475136629302,515.276501315257,454.04594739301797,427.60148581118557,16.576332222836676,14.552325646211717,50.102579676294454,87.76219942660369,6.961383182983649,43.1411964933108,0.6836777657185322,0.7078496253619455,0.598285637311515,-6.711261704277649,-13.418790580634765,-13.411367540308794,615.989990234375,615.989990234375,615.989990234375,615.989990234375,-18.041685905604034,18.04168590560403,True,False,True,39.55499703543527,7.834922140944432,51421,421302.42,17.0,12.0,5.0,False,3.33108699933522,-0.02871069577661256,2,False
NXPI,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,279.15,279.15,,,,279.1499938964844,61,22,8,4,5,7,15,Stage 2,277.0199890136719,244.54933115641276,13.341468918262244,299.2130065988696,286.5027154089698,253.87517474383318,246.7053653696062,14.139297139920902,45.64853832968569,23.92346652925672,27.87448007057487,6.961383182983649,16.962083346273072,0.3780266412620765,0.3958125246736192,0.3399614605917327,24.103386636473424,-13.640019078679533,-8.433376858373043,328.2099914550781,339.95001220703125,339.95001220703125,339.95001220703125,-14.947746514690907,17.88498782977521,True,False,True,16.874646868024552,6.045010652689493,165902,4202018.04,16.0,13.0,3.0,False,0.7688993456379745,1.1413021364073739,1,False
GOOG,5,Avoid,Avoid,Clean,,REGULAR,344.775,344.775,,,,344.7095031738281,60,22,4,4,5,10,15,Stage 2,334.69000244140625,332.4356648763021,11.071425740120233,356.29829405750513,356.219136092881,326.47082872414086,311.81193923878516,12.82520483210532,25.916675510402463,9.199318437239423,97.6205455758695,6.961383182983649,2.237935254255774,0.4668077325634592,0.4990198106520188,0.45294718644964127,-1.5715623680597868,-1.1670668099418413,-3.7554445920127244,374.6000061035156,404.4700012207031,404.4700012207031,404.4700012207031,-7.979311917423637,14.77501368865823,False,False,True,12.614425659179688,3.6594365815376313,2152989,22288771.78,4.0,5.0,-1.0,False,2.993665977272797,1.8416080703565596,0,False
JOYY,5,Avoid,Avoid,Clean,not outperforming SPY | distribution cluster,REGULAR,66.12,66.12,,,,66.12000274658203,58,30,0,8,-5,10,15,Stage 2,66.66000366210938,62.67533327738444,1.6005275373603745,65.94318846036522,63.880793298454655,61.554699717171616,60.27929978653907,3.001711330512724,17.192493605885637,0.4100292767160063,30.620316360643084,6.961383182983649,-6.551353906267643,0.08954011500999165,0.08501910597904365,0.08987580274799735,-0.21169693955180868,-1.6802933136326637,-2.521006985569274,69.93000030517578,69.93000030517578,69.93000030517578,70.95999908447266,-5.448301933314537,6.820739008365777,True,True,False,1.989999498639788,3.0096784875627636,36714,322930.28,6.0,10.0,-4.0,False,-0.8100823370255639,-0.07555879313582148,0,False
