Ticker,D_Date,Validation_Result,D_Score,D_Open,D_High,D_Low,D_Close,D_Daily_Change_Pct,D_Gap_Pct,D_Close_Location_Pct,D_RelVolume20,Regular_Intraday_Return_Pct,Return_5D_Pct,Return_10D_Pct,ATR_Pct,Distance_From_52W_High_Pct,D1_Gap_vs_D_Close_Pct,D1_Close_vs_D_Close_Pct,D2_Close_vs_D_Close_Pct,Momentum_Selection_Rationale
PL,2026-05-06,FLAG_REVIEW,91,36.994998931884766,39.7599983215332,35.5099983215332,39.68999862670898,6.894687543631939,-0.36359313855878206,98.35294835707721,0.729044109859681,7.257741453742561,16.461257318778387,0.5573787666630858,7.632363978947835,4.842964521942786,-0.42831487736788576,-11.211884863224963,-1.6376864038091021,Raw score 91; final score 91; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
CAMT,2026-05-06,PASS,100,203.74000549316406,205.22000122070312,198.30999755859375,202.5399932861328,2.7079089353597707,3.3164344047319494,61.21553524977145,0.731175487780704,-0.4466275642254547,7.831545180044852,8.96276520641559,5.548815808991958,3.6441502251760296,-1.3034459747013116,-4.670678270297845,1.4811889500567998,Raw score 100; final score 100; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
CVV,2026-05-06,FLAG_REVIEW,93,7.360000133514404,8.40999984741211,6.849999904632568,8.050000190734863,10.57692251009954,1.0989000192372256,76.92309808449005,1.4144709557908706,10.13698290114251,23.08868864968612,38.31615040033427,11.472936153630004,4.846333871907562,-1.2422407341657227,-13.291927283342087,-11.925466029825483,Raw score 93; final score 93; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
ETN,2026-05-06,FLAG_REVIEW,95,423.9700012207031,423.9700012207031,409.0199890136719,421.3900146484375,2.5629240306438428,3.1908719117347717,82.74257882510481,1.2343395306080334,-0.6380136718346474,2.585394726685397,1.8170004155823705,3.5069307519486794,3.2243938781217216,-0.5671740110955059,-5.277775927013318,-4.7177209216498035,Raw score 95; final score 95; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
RNG,2026-05-06,PASS,88,47.040000915527344,47.650001525878906,45.630001068115234,45.720001220703125,-4.251306344077221,-1.4869090774296434,4.455452088735126,1.4219505855053352,-3.5450523882951335,13.759648626409948,10.168677640248491,5.5289979203916895,5.8678165370151305,2.5371824506575713,-0.7217887625629693,-0.1968507221892568,Raw score 88; final score 88; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
KLIC,2026-05-19,PASS,87,97.0,98.94000244140625,94.30999755859375,97.62000274658205,-1.7512055687208372,-2.375201887937284,71.49031743520788,1.2565220262862427,0.6288666086098571,-0.3877522994060856,6.816942114608726,5.739456217582903,8.774880106715985,1.7926653869729359,3.698013223501917,3.5545928023753115,Raw score 87; final score 87; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
ALOT,2026-05-19,PASS,100,14.279999732971191,14.279999732971191,13.829999923706055,14.020000457763672,-1.8207232497855386,0.0,42.222358797861226,0.8489734223453835,-1.8207232497855386,-4.365616618757429,-3.4435260622368347,3.540859297263132,7.029174212899318,0.4279562338327825,0.4279562338327825,1.1412256932096465,Raw score 100; final score 100; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
INTC,2026-05-19,PASS,87,106.9800033569336,113.06999969482422,102.4000015258789,110.8000030517578,2.431362602692122,-1.1001154036751726,78.72542612356618,0.9245485195828904,3.6250527355728535,-8.13365186050069,2.4503018848731184,8.795127114896928,16.53483762579449,4.891694963594451,7.364617155202691,6.949455538052041,Raw score 87; final score 87; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
COHR,2026-05-19,PASS,88,354.4200134277344,365.94000244140625,336.70001220703125,353.6300048828125,-2.535617790681355,-2.317882605013466,57.90013108786226,0.8534764507548962,-0.20033348731900436,-5.449053327632525,5.331663333848735,8.314784595887707,14.3753014811592,2.6411775609894272,1.377144204378622,6.891382173654459,Raw score 88; final score 88; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean
