Test_Run_Timestamp,Run_ID,Round_Label,Random_Seed,Requested_D_Date,D_Date,D1_Date,D2_Date,Ticker,D_Action_Status,D_Score,D_Long_Term_Status,D_Entry_Timing_Status,D_Classification_Reason,Criteria_Summary,Momentum_Selection_Rationale,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,Weekly_Trend,Close_GT_EMA200,EMA_Stack_OK,EMA200_Slope_Pct_50D,RS_126D_Excess_Pct,Distribution_Days_50,ATR_Pct,Distance_From_52W_High_Pct,Return_5D_Pct,Return_10D_Pct,D_Close,D1_Open,D1_Close,D2_Open,D2_Close,Continuation_By_D2,Validation_Result,D_1H_Bars,D_4H_Bars,D_Intraday_Data_Status
2026-07-02T13:38:09,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,ALOT,Actionable Momentum Candidate,100,Momentum Candidate,Clean,lower high and lower low,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Raw score 100; final score 100; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,30,25,8,15,10,15,Uptrend,True,True,9.908200269317335,50.665781856648785,5.0,3.5408592972631316,7.029174212899318,-4.365616618757429,-3.4435260622368347,14.020000457763672,14.079999923706055,14.079999923706055,14.0,14.180000305175781,True,PASS,8,3,OK
2026-07-02T13:38:10,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,AVNW,Avoid,0,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,-7,3,-10,Downtrend,False,False,-2.726882836870137,-38.09833546752725,10.0,9.90548796486693,41.82087342447853,2.677987172925067,4.174951014383366,15.720000267028809,15.850000381469727,15.989999771118164,15.84000015258789,16.450000762939453,True,FLAG_REVIEW,9,4,OK
2026-07-02T13:38:11,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,BIDU,Downgraded - Wait,69,Watchlist Candidate,Wait - Last Hour Bearish,last 1H bearish,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Watchlist Candidate; reason: last 1H bearish,25,8,4,15,7,15,Uptrend,True,True,1.448369624872825,9.492263942353762,4.0,5.511226537172354,16.70901988267256,-1.614984797911001,9.062099972749582,137.67999267578125,136.64999389648438,135.22000122070312,130.58999633789062,131.17999267578125,False,PASS_WAIT,17,5,OK
2026-07-02T13:38:13,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,BLIN,Avoid,0,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,0,3,-10,Downtrend,False,False,-7.211210150955861,-20.735841605049387,7.0,9.860247657479656,47.126436112248015,2.222226784553172,-12.380946812445636,0.9200000166893005,0.9700000286102295,0.9599999785423279,0.949999988079071,0.9200000166893005,True,FLAG_REVIEW,8,3,OK
2026-07-02T13:38:15,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,GRRR,Avoid,8,Avoid,Clean,below EMA200 | weekly mixed | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly mixed; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly mixed | not outperforming SPY | distribution cluster,0,0,0,0,3,5,Mixed,False,False,-5.652624661689687,-10.43385982025582,8.0,7.3161186409678045,54.193548717889115,-7.18954750821601,-15.308153719405638,12.779999732971191,12.779999732971191,13.40999984741211,14.170000076293945,14.260000228881836,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:38:16,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,HPAI,Avoid,0,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; excess volatility; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,0,0,0,0,-5,-10,Downtrend,False,False,-22.185044275250434,-65.44738375192512,8.0,17.46173446444094,79.29759637046705,-16.417912173892546,-9.67741966495652,1.1200000047683716,1.1100000143051147,1.0199999809265137,1.0299999713897705,1.0199999809265137,False,PASS_AVOID,14,5,OK
2026-07-02T13:38:18,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,IBEX,Avoid,2,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,5,7,-10,Downtrend,False,False,-4.598137289522464,-22.454436729097516,5.0,5.355763698370399,27.704120236697566,0.19342187316881976,9.629627885369363,31.079999923706055,30.90999984741211,31.209999084472656,31.079999923706055,32.04999923706055,True,FLAG_REVIEW,10,3,OK
2026-07-02T13:38:19,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,INTC,Actionable Momentum Candidate,87,Momentum Candidate,Clean,lower high and lower low,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Raw score 87; final score 87; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,30,25,4,10,3,15,Uptrend,True,True,43.51786202031989,202.73955659243464,7.0,8.795127114896928,16.53483762579449,-8.13365186050069,2.4503018848731184,110.80000305175781,116.22000122070312,118.95999908447266,116.58000183105469,118.5,True,PASS,17,5,OK
2026-07-02T13:38:21,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,ITRN,Downgraded - Wait,69,Watchlist Candidate,Wait - Daily Pullback Risk,below EMA20 with deep 20D-high pullback | lower high and lower low | last 1H bearish,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Daily Pullback Risk,Not Momentum: Watchlist Candidate; reason: below EMA20 with deep 20D-high pullback | lower high and lower low | last 1H bearish,30,12,8,10,10,15,Uptrend,True,True,13.722785494835076,46.318733117867026,7.0,3.089177018380793,8.602151327586247,-3.9467028444168495,-3.1956501948004923,56.95000076293945,57.560001373291016,57.15999984741211,57.130001068115234,58.27000045776367,True,FLAG_REVIEW,9,4,OK
2026-07-02T13:38:22,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,MITK,Avoid,40,Avoid,Clean,distribution cluster,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: distribution cluster,30,12,4,0,7,15,Uptrend,True,True,14.50243444393533,48.5506551875734,9.0,5.87077351606395,14.138349444334237,-3.5446520453941144,-8.1168833179445,14.149999618530273,14.010000228881836,14.8100004196167,14.579999923706055,15.359999656677246,True,FLAG_REVIEW,15,5,OK
2026-07-02T13:38:23,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,MQ,Avoid,12,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,15,7,-10,Downtrend,False,False,-5.096975953836602,-28.049845053763125,3.0,4.9999992259137125,43.74999915334311,-0.7518789804026538,-11.607142381978274,3.9600000381469727,3.930000066757202,4.0,3.950000047683716,3.950000047683716,False,PASS_AVOID,12,4,OK
2026-07-02T13:38:25,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,NRDS,Avoid,0,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,0,3,-10,Downtrend,False,False,-6.063076305843684,-51.25746612711107,9.0,7.645503193698714,50.123149657458264,-2.173905281478483,-25.61983355274848,8.100000381469727,8.010000228881836,8.199999809265137,8.100000381469727,8.199999809265137,True,FLAG_REVIEW,13,5,OK
2026-07-02T13:38:26,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,NTNX,Avoid,5,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,5,10,-10,Downtrend,False,False,-10.986292226091221,-35.96115706632429,3.0,3.7016483400546356,42.09452962531582,8.71621351100429,11.144370524010982,48.27000045776367,46.79999923706055,45.029998779296875,44.29999923706055,44.689998626708984,False,PASS_AVOID,15,5,OK
2026-07-02T13:38:28,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,PLTR,Avoid,0,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,0,7,-10,Downtrend,False,False,-2.303737412935458,-31.466220743481202,8.0,4.152531942661877,34.82074415859787,-0.5441216861500453,-0.478264393906902,135.25999450683594,134.14500427246094,137.14999389648438,135.8000030517578,137.4149932861328,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:38:29,V5_May19_Round2_Random20_2026-05-19_20260702_133607,May19_Round2_Random20,2026051902,2026-05-19,2026-05-19,2026-05-20,2026-05-21,PODC,Downgraded - Wait,69,Watchlist Candidate,Wait - Intraday Selling,pullback on above-average volume | last 3H selling | 2+ bearish hourly candles | last 1H bearish,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Intraday Selling,Not Momentum: Watchlist Candidate; reason: pullback on above-average volume | last 3H selling | 2+ bearish hourly candles | last 1H bearish,30,25,8,-2,0,15,Uptrend,True,True,11.004942228831837,59.337106391663006,6.0,10.031055565439091,6.459324248710514,7.123287223834551,13.994169379923328,3.9100000858306885,3.869999885559082,4.03000020980835,4.059999942779541,4.199999809265137,True,FLAG_REVIEW,10,4,OK
