Test_Run_Timestamp,Run_ID,Round_Label,Random_Seed,Requested_D_Date,D_Date,D1_Date,D2_Date,Ticker,D_Action_Status,D_Score,D_Long_Term_Status,D_Entry_Timing_Status,D_Classification_Reason,Criteria_Summary,Momentum_Selection_Rationale,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,Weekly_Trend,Close_GT_EMA200,EMA_Stack_OK,EMA200_Slope_Pct_50D,RS_126D_Excess_Pct,Distribution_Days_50,ATR_Pct,Distance_From_52W_High_Pct,Return_5D_Pct,Return_10D_Pct,D_Close,D1_Open,D1_Close,D2_Open,D2_Close,Continuation_By_D2,Validation_Result,D_1H_Bars,D_4H_Bars,D_Intraday_Data_Status
2026-07-02T13:37:08,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,ACIW,Avoid,3,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,3,10,-10,Downtrend,False,False,-4.102762371367829,-16.618826004090714,4.0,3.4319397322926117,21.96573514443737,-0.756876210794577,-2.2146882310425497,43.27000045776367,47.29999923706055,46.650001525878906,46.099998474121094,45.5099983215332,True,FLAG_REVIEW,10,4,OK
2026-07-02T13:37:10,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,APH,Avoid,35,Avoid,Clean,not outperforming SPY | distribution cluster,close above EMA200; weekly uptrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: not outperforming SPY | distribution cluster,22,0,4,0,7,15,Uptrend,True,False,5.090002143098582,-9.564617502616501,9.0,4.020467893794711,17.103683676812913,-6.678799929907065,-6.521301116375122,138.47000122070312,139.11000061035156,136.6199951171875,137.5800018310547,128.02999877929688,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:12,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,ARBB,Avoid,0,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,-3,0,-10,Downtrend,False,False,-11.060188723207897,-19.164070770563878,4.0,10.121736851064687,64.93880658613371,12.471130978469859,-2.4048074361372684,4.869999885559082,4.659999847412109,4.619999885559082,4.360000133514404,4.519999980926514,False,PASS_AVOID,17,5,OK
2026-07-02T13:37:13,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,BLND,Avoid,3,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,6,7,-10,Downtrend,False,False,-18.83318797671102,-58.15793671899967,8.0,6.290178652254065,64.36525377720892,12.676061422336439,0.0,1.600000023841858,1.6200000047683716,1.6200000047683716,1.4550000429153442,1.3799999952316284,True,FLAG_REVIEW,15,5,OK
2026-07-02T13:37:15,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,CGNT,Avoid,45,Avoid,Clean,weekly flat,close above EMA200; EMA stack bullish; weekly flat; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: weekly flat,25,8,20,10,7,0,Flat,True,True,0.8263373898593773,10.448521635084429,7.0,4.128260834147847,9.309309849897142,11.380399892030791,3.8310351469257986,10.569999694824219,10.925000190734863,11.0,10.979999542236328,11.109999656677246,True,FLAG_REVIEW,15,5,OK
2026-07-02T13:37:16,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,CHKP,Avoid,0,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Daily Pullback Risk,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,-8,7,-10,Downtrend,False,False,-10.19589859937855,-48.665237443637885,6.0,5.447000991833717,51.12071296101575,-18.3552506705156,-19.346412655059588,114.2699966430664,115.93000030517578,115.55999755859375,113.29000091552734,114.93000030517578,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:18,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,CLBT,Rejected - Distribution Risk,15,Avoid,Failed - Distribution Risk,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Failed - Distribution Risk,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,15,10,-10,Downtrend,False,False,-7.770814065353204,-28.146832969347237,5.0,3.908775212602958,35.59902403445726,3.6191977715685164,-0.9774444554630835,13.170000076293945,13.5,13.8100004196167,13.670000076293945,13.619999885559082,True,FLAG_REVIEW,14,5,OK
2026-07-02T13:37:20,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,ETN,Actionable Momentum Candidate,95,Momentum Candidate,Clean,,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Raw score 95; final score 95; weekly trend Uptrend; timing Clean; criteria: close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,30,17,8,15,10,15,Uptrend,True,True,4.277653785726976,1.6187193105033693,3.0,3.5069307519486794,3.2243938781217216,2.585394726685397,1.8170004155823705,421.3900146484375,419.0,399.1499938964844,400.55999755859375,401.510009765625,False,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:21,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,FLUT,Rejected - Distribution Risk,0,Avoid,Failed - Distribution Risk,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Failed - Distribution Risk,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,-3,7,-10,Downtrend,False,False,-20.28848201451473,-64.48765968422114,4.0,4.1724189268103125,68.4046092794608,-7.89033269903946,-7.034987296746875,99.11000061035156,101.73999786376953,101.19999694824219,101.26000213623047,101.19000244140625,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:23,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,HUYA,Avoid,13,Avoid,Clean,below EMA200 | weekly downtrend,close below/equal EMA200; weekly downtrend; outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend,0,8,0,5,10,-10,Downtrend,False,False,-2.2595311971998377,10.174017912921872,2.0,3.366725814758378,33.46855810144909,7.1895435530757945,2.1806832526770403,3.2799999713897705,3.259999990463257,3.200000047683716,3.25,3.0999999046325684,False,PASS_AVOID,16,5,OK
2026-07-02T13:37:24,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,INOD,Avoid,12,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,15,7,-10,Downtrend,False,False,-7.625415468299512,-43.201570457606884,5.0,6.281291734786751,50.44219597471999,16.420519232328235,-1.732523722370649,46.5099983215332,47.209999084472656,45.63999938964844,72.91999816894531,84.88999938964844,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:26,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,MCHP,Avoid,40,Avoid,Clean,distribution cluster,close above EMA200; EMA stack bullish; weekly uptrend; outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: distribution cluster,30,25,20,6,10,15,Uptrend,True,True,4.555027752790486,57.52076042219096,9.0,3.844178054085,0.3099570916753357,14.139958144516317,24.78175797781834,102.91999816894531,102.1500015258789,101.58000183105469,105.05000305175781,99.08999633789062,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:27,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,MDB,Avoid,0,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution cluster; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,0,0,0,0,7,-10,Downtrend,False,False,-7.897094206170174,-35.51226215292014,8.0,5.282365080168588,40.353478809696426,2.6985175539575357,-1.5878899768542398,265.260009765625,290.05999755859375,293.4200134277344,289.6499938964844,299.4700012207031,True,FLAG_REVIEW,17,5,OK
2026-07-02T13:37:29,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,NXDR,Avoid,0,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,close below/equal EMA200; weekly downtrend; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: below EMA200 | weekly downtrend | not outperforming SPY,0,0,0,-3,10,-10,Downtrend,False,False,-8.191529546906617,-22.4928717008141,4.0,3.5889570907884893,56.182796164101454,2.5157208184474866,1.8749981839210061,1.6299999952316284,1.7999999523162842,1.9199999570846558,1.8799999952316284,2.0199999809265137,True,FLAG_REVIEW,15,5,OK
2026-07-02T13:37:31,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,OPTX,Avoid,30,Avoid,Wait - Last Hour Bearish,excess volatility,close above EMA200; weekly uptrend; outperforming SPY 126D; distribution below hard cap; excess volatility; entry timing Wait - Last Hour Bearish,Not Momentum: Avoid; reason: excess volatility,22,12,0,10,-5,15,Uptrend,True,False,71.0687427074423,174.83350631608153,7.0,15.898012128971025,37.5409835681131,10.115604068606121,-30.6642398156866,7.619999885559082,7.590000152587891,7.050000190734863,7.170000076293945,7.320000171661377,False,PASS_AVOID,17,5,OK
2026-07-02T13:37:32,V5_May06_Round3_Random20_2026-05-06_20260702_133607,May06_Round3_Random20,2026050603,2026-05-06,2026-05-06,2026-05-07,2026-05-08,RBBN,Avoid,20,Avoid,Clean,below EMA200 | weekly mixed | not outperforming SPY,close below/equal EMA200; weekly mixed; not outperforming SPY 126D; distribution below hard cap; ATR within hard cap; entry timing clean,Not Momentum: Avoid; reason: below EMA200 | weekly mixed | not outperforming SPY,0,0,0,10,7,5,Mixed,False,False,-9.713083345575058,-27.62679744435338,6.0,6.476544587926984,37.5291354175304,12.605039407183249,-2.545452117919922,2.680000066757202,2.690000057220459,2.690000057220459,2.680000066757202,2.7799999713897705,True,FLAG_REVIEW,12,5,OK
