Run_ID,Engine_Version,Configuration_ID,Decision_Scope,Indicator_Set_ID,Indicator_Authority,Ticker,Evaluated_At_UTC,As_Of_Date,First_Price_Date,Bars_Used,Minimum_History_Bars,Data_Status,Foundation_Eligible,Foundation_State,Foundation_Reason,Close,EMA_Period,EMA_Value,MACD_Fast_Period,MACD_Slow_Period,MACD_Signal_Period,MACD_Line,MACD_Signal_Line,MACD_Histogram,RSI_Period,RSI,ADX_Period,ADX,DMI_Positive,DMI_Negative,True_Range,ATR_Period,ATR,ATR_Pct,OBV,OBV_EMA_Period,OBV_EMA,Aroon_Period,Aroon_Up,Aroon_Down,Price_Adjustment,D1_Entry_Date,D1_Exit_Date,D1_Return_Pct,D1_Positive,D5_Entry_Date,D5_Exit_Date,D5_Return_Pct,D5_Positive,D8_Entry_Date,D8_Exit_Date,D8_Return_Pct,D8_Positive
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,QCOM,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",205.4199981689453,200,167.2881729266529,8,21,5,6.623767765900624,12.615184843468416,-5.991417077567792,14,47.69296927126086,14,32.546196809821694,26.25957938757935,29.16639356677652,26.970001220703125,14,17.94639878989523,8.73644189945685,658145700.0,20,618754647.5926692,14,50.0,0.0,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-4.1411859458494344,False,2026-06-10,2026-06-16,7.324776957071988,True,2026-06-10,2026-06-22,11.25036921050957,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,AMAT,2026-07-12T21:10:44.049477+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,385.7200012207031,200,271.9520851549776,8,21,5,4.708740942875636,0.9522560966747083,3.7564848462009275,14,62.68604851327539,14,14.583212728694523,30.98158358743649,19.56291978229784,34.989990234375114,14,17.529490629055733,4.544615413662624,217533900.0,20,208635329.49197525,14,100.0,57.14285714285714,UNADJUSTED_OHLC,2026-04-09,2026-04-09,3.260220002230696,True,2026-04-09,2026-04-15,2.338743612102534,True,2026-04-09,2026-04-20,1.6534705041369335,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,AMAT,2026-07-12T21:10:44.049477+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",394.489990234375,200,290.3553323145434,8,21,5,7.27154952183605,10.081193247741167,-2.809643725905117,14,55.3645532571618,14,16.50085704883639,28.26254840223175,24.50835774045056,13.420013427734375,14,14.931742752529418,3.7850751913015963,227310100.0,20,218272111.42399046,14,71.42857142857143,92.85714285714286,UNADJUSTED_OHLC,2026-05-01,2026-05-01,-0.09501235669983066,False,2026-05-01,2026-05-07,5.441007004036669,True,2026-05-01,2026-05-12,10.720246165458015,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,AMAT,2026-07-12T21:10:44.049477+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,410.6400146484375,200,296.00852001235944,8,21,5,10.670204502871968,9.244822460814778,1.4253820420571905,14,57.85421525599356,14,17.82635648302737,32.02296331360415,20.58808399891807,22.6099853515625,14,16.34424050701309,3.9801870066184213,233606400.0,20,223910601.94021434,14,92.85714285714286,57.14285714285714,UNADJUSTED_OHLC,2026-05-08,2026-05-08,2.914139943919958,True,2026-05-08,2026-05-14,4.124226043148571,True,2026-05-08,2026-05-19,-3.8287873721515986,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,AMAT,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,499.2099914550781,200,326.94564469773604,8,21,5,23.646459772813103,22.204064883669773,1.4423948891433298,14,64.02508634145241,14,19.08570997383354,31.111623323269953,16.892558290496563,59.469970703125,14,26.717277775427554,5.351911666982677,311076700.0,20,271190410.79743433,14,100.0,0.0,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-1.1495850516250794,False,2026-06-10,2026-06-16,13.015368406626049,True,2026-06-10,2026-06-22,27.32551995781838,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,LRCX,2026-07-12T21:10:44.049477+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,246.4900054931641,200,172.10349289902808,8,21,5,2.308103081538178,-0.6366943583630337,2.944797439901212,14,61.27505818565075,14,18.33841314733504,29.80239423372566,22.403591242494215,24.839996337890653,14,12.773817685665687,5.18228625948079,638117000.0,20,627288504.6271198,14,100.0,57.14285714285714,UNADJUSTED_OHLC,2026-04-09,2026-04-09,4.200059540798495,True,2026-04-09,2026-04-15,6.777272865525363,True,2026-04-09,2026-04-20,5.971892933478062,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,LRCX,2026-07-12T21:10:44.049477+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",257.8599853515625,200,185.321790163116,8,21,5,4.974360154145188,7.205198054378625,-2.2308379002334373,14,54.80603205563717,14,17.611317441475855,22.727232110561495,24.375054344909366,9.919982910156278,14,12.050425815380407,4.673243814448774,640813600.0,20,645798388.832054,14,71.42857142857143,92.85714285714286,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.6192685720915581,True,2026-05-01,2026-05-07,12.29912585211701,True,2026-05-01,2026-05-12,13.36520770020433,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,LRCX,2026-07-12T21:10:44.049477+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,286.5199890136719,200,189.7029056922166,8,21,5,11.734698275548169,8.831589504308099,2.9031087712400705,14,63.495107343522314,14,18.481927392862787,33.146589689319526,16.857603628883393,14.8599853515625,14,13.177248092759893,4.599067638569228,656184600.0,20,647633117.6476439,14,100.0,57.14285714285714,UNADJUSTED_OHLC,2026-05-08,2026-05-08,-0.5647279253485515,False,2026-05-08,2026-05-14,1.1598784869547574,True,2026-05-08,2026-05-19,-7.554442122843675,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,LRCX,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",327.1600036621094,200,213.22970180745128,8,21,5,13.300185203599938,14.888927867492793,-1.5887426638928552,14,59.35920638806244,14,22.286503583100938,32.821391464248975,20.032465505307815,43.079986572265625,14,18.64000237395211,5.697518695837738,696074900.0,20,675783212.3445175,14,100.0,0.0,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-0.4608929173714582,False,2026-06-10,2026-06-16,14.244172902290607,True,2026-06-10,2026-06-22,26.67883254054089,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,KLAC,2026-07-12T21:10:44.049477+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,167.23399353027344,200,122.74551099035739,8,21,5,3.9580592043660943,2.1258246170012485,1.8322345873648458,14,66.44415846946224,14,16.360977175271184,29.205015963355365,23.244105484921445,13.741012573242188,14,7.209805182722914,4.311207925210351,626168000.0,20,607858922.2174268,14,100.0,57.14285714285714,UNADJUSTED_OHLC,2026-04-09,2026-04-09,3.4355553756463264,True,2026-04-09,2026-04-15,4.684144644209676,True,2026-04-09,2026-04-20,8.110114675983858,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,KLAC,2026-07-12T21:10:44.049477+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",175.03500366210938,200,131.1690315067035,8,21,5,6.637560003155755,8.410445456710915,-1.7728854535551601,14,53.63894792391606,14,18.83587744550169,24.39334538987385,31.46043643521222,17.02099609374997,14,7.633439949267078,4.361093375358682,641180000.0,20,643928741.495623,14,71.42857142857143,100.0,UNADJUSTED_OHLC,2026-05-01,2026-05-01,-0.38891861500913727,False,2026-05-01,2026-05-07,1.7455244334767528,True,2026-05-01,2026-05-12,4.521056732317619,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,KLAC,2026-07-12T21:10:44.049477+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",176.3249969482422,200,133.31040585378614,8,21,5,2.668852358413801,3.7574438868082938,-1.0885915283944927,14,53.65828687386229,14,15.495493141627398,23.682058265801732,24.89390580014064,7.39898681640625,14,7.458726921106453,4.230101829121744,638306000.0,20,641474825.3763976,14,35.714285714285715,64.28571428571429,UNADJUSTED_OHLC,2026-05-08,2026-05-08,2.893276080079543,True,2026-05-08,2026-05-14,4.200641957232087,True,2026-05-08,2026-05-19,-4.186320804242339,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,KLAC,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,213.9369964599609,200,145.133223313134,8,21,5,9.276976909014707,8.393744253205448,0.8832326558092589,14,62.86920044313948,14,20.519985578751882,36.00047004984297,16.014451108271118,26.73199462890628,14,11.588081631235209,5.416586108520019,667802000.0,20,643058953.547359,14,100.0,0.0,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-1.421236750520305,False,2026-06-10,2026-06-16,9.548887315575062,True,2026-06-10,2026-06-22,24.24126188660365,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,PLTR,2026-07-12T21:10:44.049477+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,140.75999450683594,200,151.21754546682956,8,21,5,-1.5384565623985509,-1.0137184003665722,-0.5247381620319786,14,42.618153362519465,14,19.14435708392624,19.736657299082584,24.466736112874273,17.110000610351562,14,7.621056452946214,5.414220481925424,6590147000.0,20,6600510947.909161,14,28.57142857142857,57.14285714285714,UNADJUSTED_OHLC,2026-04-09,2026-04-09,-6.388319886910154,False,2026-04-09,2026-04-15,1.976390501512193,True,2026-04-09,2026-04-20,4.6594174239504405,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,PLTR,2026-07-12T21:10:44.049477+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,139.11000061035156,200,149.65646548995994,8,21,5,-1.4410724253870058,-0.9305154594470144,-0.5105569659399913,14,45.161411895820606,14,12.149452477041985,21.994857944064183,27.86908660964838,3.5500030517578125,14,6.482699121636275,4.660124429008074,6683246700.0,20,6627416203.812945,14,57.14285714285714,0.0,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.5724309418630114,True,2026-05-01,2026-05-07,-4.328095600867144,False,2026-05-01,2026-05-12,-5.061082024432806,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,PLTR,2026-07-12T21:10:44.049477+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,137.0500030517578,200,149.15222652022734,8,21,5,-2.263816088284017,-1.626450705348314,-0.6373653829357029,14,44.85893049630279,14,11.38536333553874,27.93739455958829,31.773623461843233,7.160003662109375,14,6.706924442547682,4.893779126743083,6691905500.0,20,6657173623.979874,14,21.428571428571427,92.85714285714286,UNADJUSTED_OHLC,2026-05-08,2026-05-08,1.424205998866368,True,2026-05-08,2026-05-14,-1.5714199236774196,False,2026-05-08,2026-05-19,-0.44530303011585115,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,PLTR,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,132.07000732421875,200,147.19865836345448,8,21,5,-0.901409658453673,0.8532327643006443,-1.7546424227543174,14,42.22593352059362,14,14.4141288937311,23.367471714402274,35.05448781611655,9.640007019042969,14,7.08303554485154,5.3630916574899485,6718799600.0,20,6746829941.147573,14,57.14285714285714,100.0,UNADJUSTED_OHLC,2026-06-10,2026-06-10,0.684330010832479,True,2026-06-10,2026-06-16,3.034991799248732,True,2026-06-10,2026-06-22,-7.59713681042985,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,APP,2026-07-12T21:10:44.049477+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,391.2000122070313,200,483.14201273909583,8,21,5,-17.346748788139962,-18.81732995725418,1.4705811691142188,14,41.46765520271204,14,16.956193164859766,27.03849084544201,25.831054018527404,66.08001708984375,14,29.805605899167976,7.619019675130843,518379400.0,20,530681234.4971282,14,21.428571428571427,57.14285714285714,UNADJUSTED_OHLC,2026-04-09,2026-04-09,-3.805754159059338,False,2026-04-09,2026-04-15,17.884504900434983,True,2026-04-09,2026-04-20,24.56486862746008,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,APP,2026-07-12T21:10:44.049477+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,446.3500061035156,200,478.1396314777911,8,21,5,6.487039583481362,9.854265622981472,-3.3672260395001103,14,50.58911490285665,14,13.959428040063543,22.66463752726148,22.70303032448124,15.709991455078182,14,25.430029247068095,5.697329203389877,534961500.0,20,533648197.72890335,14,50.0,0.0,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.2058592846818419,True,2026-05-01,2026-05-07,8.67325333057134,True,2026-05-01,2026-05-12,6.891333341399464,True
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,APP,2026-07-12T21:10:44.049477+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,498.8699951171875,200,478.05016970466124,8,21,5,14.257650082842474,11.389868663293747,2.8677814195487272,14,62.30246766700632,14,14.63625451184674,29.69780346323292,18.45708516196342,69.69000244140625,14,27.741316828862647,5.560830897906788,549163500.0,20,537002632.1156455,14,100.0,57.14285714285714,UNADJUSTED_OHLC,2026-05-08,2026-05-08,-5.165263859966151,False,2026-05-08,2026-05-14,-1.8033888983393642,False,2026-05-08,2026-05-19,-3.475218728763496,False
V8BASICFOUND_20260712T211044Z_513bf26,V8_BASIC_FOUNDATION_2,V8_BASIC_CALC_EMA_MACD_RSI_ADX_ATR_OBV_AROON_20260713,FOUNDATION_ONLY_NO_SCORE,V1_V3_RAW_INDICATORS_1,CALCULATION_ONLY,APP,2026-07-12T21:10:44.049477+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",520.8400268554688,200,488.08403690727533,8,21,5,20.45315607681721,29.40581098591729,-8.952654909100083,14,49.049182180990414,14,27.562079995686368,22.704985344750664,22.40506875514618,64.8499755859375,14,35.89823348811844,6.892372251965971,565064100.0,20,562723870.8583316,14,57.14285714285714,7.142857142857142,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-2.5711930075969724,False,2026-06-10,2026-06-16,1.8201984526196258,True,2026-06-10,2026-06-22,-7.233339847095466,False
