Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF, MarketCap ,TrailingPE,ForwardPE,Sector,Industry
GFR,GFR,Greenfire Resources Ltd. Common Shares,N, ,N,"76,00,99,740.00",,,Energy,Oil & Gas Production
VTS,VTS,"Vitesse Energy, Inc. Common Stock",N, ,N,"75,97,91,803.00",,,Energy,Oil & Gas Production
GRNT,GRNT,"Granite Ridge Resources, Inc. Common Stock",N, ,N,"69,70,70,307.00",,,Energy,Oil & Gas Production
METCB,METCB,"Ramaco Resources, Inc. - Class B Common Stock",Q,Q,N,"67,65,15,078.00",,,Energy,Coal Mining
WTI,WTI,"W&T Offshore, Inc. Common Stock",N, ,N,"66,42,92,422.00",,,Energy,Oil & Gas Production
EGY,EGY,"VAALCO Energy, Inc.  Common Stock",N, ,N,"63,38,90,178.00",,,Energy,Oil & Gas Production
CLB,CLB,Core Laboratories Inc. Common Stock,N, ,N,"62,23,05,207.00",,,Energy,Oilfield Services/Equipment
SD,SD,"SandRidge Energy, Inc. Common Stock",N, ,N,"55,98,65,398.00",,,Energy,Oil & Gas Production
FIP,FIP,FTAI Infrastructure Inc. - Common Stock,Q,Q,N,"55,18,23,802.00",,,Energy,Oil Refining/Marketing
NGS,NGS,"Natural Gas Services Group, Inc. Common Stock",N, ,N,"52,90,05,346.00",,,Energy,Oilfield Services/Equipment
GPRK,GPRK,Geopark Ltd Common Shares,N, ,N,"50,33,69,573.00",,,Energy,Oil & Gas Production
NUAI,NUAI,"New Era Energy & Digital, Inc. - Common Stock",Q,G,N,"50,02,31,922.00",,,Energy,Oil & Gas Production
NPWR,NPWR,NET Power Inc. Class A Common Stock,N, ,N,"49,55,99,507.00",,,Energy,Industrial Machinery/Components
NOA,NOA,North American Construction Group Ltd. Common Shares (no par),N, ,N,"45,58,50,080.00",,,Energy,Oilfield Services/Equipment
NINE,NINE,"Nine Energy Service, Inc. Common Stock",A, ,N,"45,47,63,159.00",,,Energy,Oilfield Services/Equipment
PNRG,PNRG,PrimeEnergy Resources Corporation - Common Stock,Q,S,N,"40,82,21,400.00",,,Energy,Oil & Gas Production
FTW,FTW,Presidio Production Company Class A Common Stock,N, ,N,"40,62,47,079.00",,,Energy,Oil & Gas Production
RNGR,RNGR,"Ranger Energy Services, Inc. Class A Common Stock",N, ,N,"38,86,21,344.00",,,Energy,Oilfield Services/Equipment
NC,NC,"NACCO Industries, Inc. Common Stock",N, ,N,"37,98,77,080.00",,,Energy,Coal Mining
GTE,GTE,Gran Tierra Energy Inc. Common Stock,A, ,N,"32,22,77,807.00",,,Energy,Oil & Gas Production
REI,REI,"Ring Energy, Inc. Common Stock",A, ,N,"28,27,02,393.00",,,Energy,Oil & Gas Production
APC,APC,ARKO Petroleum Corp. - Class A Common Stock,Q,S,N,"26,46,03,194.00",,,Energy,Oil Refining/Marketing
AREC,AREC,American Resources Corporation - Class A Common Stock,Q,S,N,"24,86,02,529.00",,,Energy,Coal Mining
ANNA,ANNA,"AleAnna, Inc. - Class A Common Stock",Q,S,N,"24,40,21,323.00",,,Energy,Oil & Gas Production
EAF,EAF,GrafTech International Ltd. Common Stock,N, ,N,"24,38,07,736.00",,,Energy,Industrial Machinery/Components
AMPY,AMPY,Amplify Energy Corp. Common Stock,N, ,N,"21,15,98,115.00",,,Energy,Oil & Gas Production
MINE,MINE,Mayfair Gold Corp. Common Shares,A, ,N,"20,52,66,318.00",,,Energy,Oil & Gas Production
SJT,SJT,San Juan Basin Royalty Trust Common Stock,N, ,N,"19,99,51,735.00",,,Energy,Oil & Gas Production
PED,PED,Pedevco Corp. Common Stock,A, ,N,"19,46,54,588.00",,,Energy,Oil & Gas Production
EPSN,EPSN,Epsilon Energy Ltd. - Common Shares,Q,G,N,"19,05,66,287.00",,,Energy,Oil & Gas Production
KGEI,KGEI,Kolibri Global Energy Inc. - Common stock,Q,S,N,"18,97,87,537.00",,,Energy,Oil & Gas Production
TUSK,TUSK,"Mammoth Energy Services, Inc. - Common Stock",Q,Q,N,"16,08,89,961.00",,,Energy,Oilfield Services/Equipment
EPM,EPM,"Evolution Petroleum Corporation, Inc. Common Stock",A, ,N,"15,73,42,279.00",,,Energy,Oil & Gas Production
GLND,GLND,Greenland Energy Company - Common Stock,Q,G,N,"13,20,57,077.00",,,Energy,Oil & Gas Production
DWSN,DWSN,Dawson Geophysical Company - Common Stock,Q,Q,N,"11,86,21,849.00",,,Energy,Oil & Gas Production
NCSM,NCSM,"NCS Multistage Holdings, Inc. - Common Stock",Q,S,N,"11,37,20,582.00",,,Energy,Oilfield Services/Equipment
EP,EP,Empire Petroleum Corporation Common Stock,A, ,N,"11,05,94,527.00",,,Energy,Oil & Gas Production
