"Ticker","Symbol","Security Name","Listing Exchange","Market Category","ETF","MarketCap","TrailingPE","ForwardPE","Sector","Industry"
"HSCSW","HSCSW","HeartSciences Inc. - Warrant","Q","S","N","189808","","","Health Care","Industrial Specialties"
"HUBC","HUBC","Hub Cyber Security Ltd. - Ordinary Shares","Q","S","N","169899","","","Telecommunications","Computer Communications Equipment"
"TVGNW","TVGNW","Tevogen Bio Holdings Inc. - Warrant","Q","S","N","162404","","","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"BENFW","BENFW","Beneficient - Warrant","Q","S","N","143559","","","Finance","Finance: Consumer Services"
"LNZAW","LNZAW","LanzaTech Global, Inc. - Warrant","Q","S","N","141248","","","Industrials","Major Chemicals"
"SXTPW","SXTPW","60 Degrees Pharmaceuticals, Inc. - Warrant","Q","S","N","136322","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"SHFSW","SHFSW","SHF Holdings, Inc. - Warrants","Q","S","N","130861","","","Finance","Finance: Consumer Services"
"KTTAW","KTTAW","Pasithea Therapeutics Corp. - Warrant","Q","S","N","127194","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"KITTW","KITTW","Nauticus Robotics, Inc. - Warrant","Q","S","N","107247","","","Industrials","Industrial Machinery/Components"
"ANGHW","ANGHW","Anghami Inc. - Warrants","Q","S","N","106058","","","Consumer Discretionary","Telecommunications Equipment"
"GGROW","GGROW","Gogoro Inc. - Warrant","Q","S","N","97505","","","Industrials","Auto Manufacturing"
"KIDZW","KIDZW","Classover Holdings, Inc. - Warrants","Q","S","N","93572","","","Real Estate","Other Consumer Services"
"EUDAW","EUDAW","Euda Health Holdings Limited - Warrant","Q","S","N","93537","","","Health Care","Medical/Nursing Services"
"DSYWW","DSYWW","Big Tree Cloud Holdings Limited - Warrants","Q","S","N","92186","","","Consumer Discretionary","Containers/Packaging"
"SWVLW","SWVLW","Swvl Holdings Corp - Warrant","Q","S","N","82704","","","Real Estate","Real Estate"
"ACONW","ACONW","Aclarion, Inc. - Warrant","Q","S","N","79777","","","Health Care","Medical Specialities"
"LRHC","LRHC","La Rosa Holdings Corp. - Common Stock","Q","S","N","73830","","","Finance","Real Estate"
"TNONW","TNONW","Tenon Medical, Inc. - Warrant","Q","S","N","68908","","","Health Care","Medical/Dental Instruments"
"MNTSW","MNTSW","Momentus Inc. - Warrant","Q","S","N","66468","","","Industrials","Military/Government/Technical"
"ICUCW","ICUCW","SeaStar Medical Holding Corporation - Warrant","Q","S","N","66350","","","Health Care","Medical/Dental Instruments"
"SLXNW","SLXNW","Silexion Therapeutics Corp - Warrant","Q","S","N","63158","","","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ADTX","ADTX","Aditxt, Inc. - Common Stock","Q","S","N","62861","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"CDTTW","CDTTW","CDT Equity Inc. - Warrant","Q","S","N","59758","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"RVSNW","RVSNW","Rail Vision Ltd. - Warrant","Q","S","N","48886","","","Industrials","Railroads"
"PBMWW","PBMWW","Psyence Biomedical Ltd. - Warrant","Q","S","N","48354","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"DRMAW","DRMAW","Dermata Therapeutics, Inc. - Warrant","Q","S","N","44646","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"CDIOW","CDIOW","Cardio Diagnostics Holdings Inc. - Warrant","Q","S","N","39953","","","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"REVBW","REVBW","Revelation Biosciences, Inc. - Warrant","Q","S","N","35176","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"PIIIW","PIIIW","P3 Health Partners Inc. - Warrant","Q","S","N","34740","","","Health Care","Medical/Nursing Services"
"XOSWW","XOSWW","Xos, Inc. - Warrants","Q","S","N","31346","","","Consumer Discretionary","Auto Parts:O.E.M."
"APLMW","APLMW","Apollomics Inc. - Warrant","Q","S","N","27011","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"SQFTW","SQFTW","Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants","Q","S","N","23067","","","Real Estate","Real Estate Investment Trusts"
"HUBCZ","HUBCZ","Hub Cyber Security Ltd. - Warrant","Q","S","N","16725","","","Telecommunications","Computer Communications Equipment"
"NEXRW","NEXRW","Nexera Technologies Ltd - Warrant","Q","S","N","16022","","","Consumer Discretionary","Other Specialty Stores"
"HUBCW","HUBCW","Hub Cyber Security Ltd. - Warrant expiring 2/27/28","Q","S","N","13115","","","Telecommunications","Computer Communications Equipment"
"NIVFW","NIVFW","NewGenIvf Group Limited - Warrants","Q","S","N","13020","","","Health Care","Misc Health and Biotechnology Services"
"MLECW","MLECW","Moolec Science SA - Warrant","Q","S","N","11981","","","Finance","Blank Checks"
"NXPLW","NXPLW","NextPlat Corp - Warrants","Q","S","N","11376","","","Telecommunications","Telecommunications Equipment"
"KPLTW","KPLTW","Katapult Holdings, Inc. - Warrant","Q","G","N","7148","","","Consumer Discretionary","Diversified Commercial Services"
"ORGNW","ORGNW","Origin Materials, Inc. - Warrant","Q","S","N","4340","","","Industrials","Major Chemicals"
"ASBPW","ASBPW","Aspire Biopharma Holdings, Inc.  - Warrant","Q","S","N","2847","","","Health Care","Biotechnology: Pharmaceutical Preparations"
"OBA","OBA","Oxley Bridge Acquisition Limited - Class A Ordinary Shares","Q","G","N","0","","","Finance","Blank Checks"
"RAAQU","RAAQU","Real Asset Acquisition Corp. - Unit","Q","G","N","0","","","Finance","Blank Checks"
"HGLB","HGLB","Highland Global Allocation Fund Common Stock","N","","N","0","","","Finance","Trusts Except Educational Religious and Charitable"
"BDCI","BDCI","BTC Development Corp. - Class A Ordinary Shares","Q","G","N","0","","","Finance","Blank Checks"
"RANGR","RANGR","Range Capital Acquisition Corp. - Rights","Q","G","N","0","","","Finance","Blank Checks"
"VVR","VVR","Invesco Senior Income Trust Common Stock (DE)","N","","N","0","","","Finance","Trusts Except Educational Religious and Charitable"
"RAAQW","RAAQW","Real Asset Acquisition Corp. - Warrants","Q","G","N","0","","","Finance","Blank Checks"
