Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF, MarketCap ,TrailingPE,ForwardPE,Sector,Industry
LIN,LIN,Linde plc - Ordinary Shares,Q,Q,N," 2,37,02,21,25,797.00 ",,,Basic Materials,Major Chemicals
SCCO,SCCO,Southern Copper Corporation Common Stock,N, ,N," 1,54,57,94,85,960.00 ",,,Basic Materials,Metal Mining
RIO,RIO,Rio Tinto Plc Common Stock,N, ,N," 1,38,28,67,35,571.00 ",,,Basic Materials,Metal Mining
AEM,AEM,Agnico Eagle Mines Limited Common Stock,N, ,N," 96,89,95,22,187.00 ",,,Basic Materials,Precious Metals
FCX,FCX,"Freeport-McMoRan, Inc. Common Stock",N, ,N," 94,03,79,78,569.00 ",,,Basic Materials,Metal Mining
B,B,Barrick Mining Corporation Common Shares,N, ,N," 73,11,90,17,280.00 ",,,Basic Materials,Precious Metals
VALE,VALE,VALE S.A.  American Depositary Shares Each Representing one common share,N, ,N," 71,64,24,50,843.00 ",,,Basic Materials,Metal Mining
APD,APD,"Air Products and Chemicals, Inc. Common Stock",N, ,N," 66,95,11,75,053.00 ",,,Basic Materials,Major Chemicals
WPM,WPM,Wheaton Precious Metals Corp Common Shares (Canada),N, ,N," 63,38,35,59,337.00 ",,,Basic Materials,Precious Metals
AU,AU,AngloGold Ashanti PLC Ordinary Shares,N, ,N," 51,51,58,52,690.00 ",,,Basic Materials,Precious Metals
CCJ,CCJ,Cameco Corporation Common Stock,N, ,N," 48,63,31,36,689.00 ",,,Basic Materials,Other Metals and Minerals
GFI,GFI,Gold Fields Limited American Depositary Shares,N, ,N," 39,98,07,33,113.00 ",,,Basic Materials,Precious Metals
KGC,KGC,Kinross Gold Corporation Common Stock,N, ,N," 37,10,66,57,500.00 ",,,Basic Materials,Precious Metals
PAAS,PAAS,Pan American Silver Corp. Common Stock,N, ,N," 26,01,70,56,315.00 ",,,Basic Materials,Precious Metals
CDE,CDE,"Coeur Mining, Inc. Common Stock",N, ,N," 20,36,43,44,429.00 ",,,Basic Materials,Precious Metals
AGI,AGI,Alamos Gold Inc. Class A Common Shares,N, ,N," 18,27,26,95,033.00 ",,,Basic Materials,Precious Metals
IP,IP,International Paper Company Common Stock,N, ,N," 16,93,13,05,244.00 ",,,Basic Materials,Paper
AG,AG,First Majestic Silver Corp. Ordinary Shares (Canada),N, ,N," 11,38,77,31,094.00 ",,,Basic Materials,Precious Metals
EQX,EQX,Equinox Gold Corp. Common Shares,A, ,N," 11,22,50,34,756.00 ",,,Basic Materials,Precious Metals
SUZ,SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),N, ,N," 10,94,09,37,958.00 ",,,Basic Materials,Paper
HBM,HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),N, ,N," 10,84,00,53,895.00 ",,,Basic Materials,Metal Mining
IAG,IAG,Iamgold Corporation Ordinary Shares,N, ,N," 10,83,33,67,500.00 ",,,Basic Materials,Precious Metals
MP,MP,MP Materials Corp. Common Stock,N, ,N," 10,63,45,12,042.00 ",,,Basic Materials,Metal Mining
SBSW,SBSW,D/B/A Sibanye-Stillwater Limited ADS,N, ,N," 9,37,27,15,853.00 ",,,Basic Materials,Precious Metals
NXE,NXE,Nexgen Energy Ltd. Common Shares,N, ,N," 7,84,99,49,233.00 ",,,Basic Materials,Other Metals and Minerals
OR,OR,OR Royalties Inc. Common Shares,N, ,N," 7,19,60,91,260.00 ",,,Basic Materials,Precious Metals
UEC,UEC,Uranium Energy Corp. Common Stock,A, ,N," 7,18,90,87,783.00 ",,,Basic Materials,Other Metals and Minerals
BTG,BTG,B2Gold Corp Common shares (Canada),A, ,N," 7,06,25,11,094.00 ",,,Basic Materials,Precious Metals
