Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-03,38.400001525878906,38.4739990234375,37.257999420166016,37.654998779296875,36.469234466552734,7641000,0.0,0.0
2023-01-04,38.28499984741211,38.516998291015625,37.409000396728516,38.02299880981445,36.82564163208008,11876000,0.0,0.0
2023-01-05,37.46799850463867,38.07899856567383,37.3120002746582,37.34700012207031,36.17093276977539,9249000,0.0,0.0
2023-01-06,37.999000549316406,39.775001525878906,37.77000045776367,39.75899887084961,38.50697708129883,14234000,0.0,0.0
2023-01-09,40.26300048828125,41.691001892089844,40.012001037597656,40.83300018310547,39.54716110229492,19554000,0.0,0.0
2023-01-10,40.69900131225586,41.66999816894531,40.63399887084961,41.62699890136719,40.3161506652832,9790000,0.0,0.0
2023-01-11,41.32699966430664,41.95199966430664,41.12799835205078,41.915000915527344,40.59508514404297,12308000,0.0,0.0
2023-01-12,41.915000915527344,42.27000045776367,40.74800109863281,41.90700149536133,40.58733367919922,15053000,0.0,0.0
2023-01-13,41.57899856567383,42.1150016784668,41.244998931884766,42.00400161743164,40.6812858581543,16152000,0.0,0.0
2023-01-17,41.77299880981445,42.053001403808594,41.36899948120117,41.595001220703125,40.285152435302734,10462000,0.0,0.0
2023-01-18,42.22100067138672,42.827999114990234,41.47700119018555,41.50600051879883,40.19895935058594,11839000,0.0,0.0
2023-01-19,41.09199905395508,41.48099899291992,40.183998107910156,40.209999084472656,38.94377136230469,14098000,0.0,0.0
2023-01-20,40.48699951171875,41.47999954223633,40.26599884033203,41.3849983215332,40.08177185058594,9233000,0.0,0.0
2023-01-23,40.7599983215332,42.85599899291992,40.7599983215332,42.55799865722656,41.217838287353516,14594000,0.0,0.0
2023-01-24,41.88399887084961,42.62799835205078,41.744998931884766,42.31399917602539,40.98151397705078,8527000,0.0,0.0
2023-01-25,41.275001525878906,42.30500030517578,40.84199905395508,42.262001037597656,40.93115997314453,12763000,0.0,0.0
2023-01-26,42.4010009765625,42.94599914550781,41.5,42.875999450683594,41.525821685791016,16463000,0.0,0.0
2023-01-27,40.5,41.05099868774414,39.52899932861328,39.9370002746582,38.67936706542969,23855000,0.0,0.0
2023-01-30,39.52799987792969,39.66899871826172,38.71200180053711,38.768001556396484,37.547183990478516,14460000,0.0,0.0
2023-01-31,38.79899978637695,39.305999755859375,38.7869987487793,39.24800109863281,38.01206970214844,11133000,0.0,0.0
2023-02-01,39.255001068115234,41.4010009765625,39.077999114990234,40.97700119018555,39.68661880493164,17278000,0.0,0.0
2023-02-02,41.400001525878906,41.694000244140625,40.861000061035156,41.42599868774414,40.121482849121094,13431000,0.0,0.0
2023-02-03,40.909000396728516,42.17900085449219,40.624000549316406,40.82699966430664,39.541351318359375,10805000,0.0,0.0
2023-02-06,40.4370002746582,41.31700134277344,40.207000732421875,40.558998107910156,39.28178405761719,8555000,0.0,0.0
2023-02-07,40.69300079345703,41.85200119018555,40.3129997253418,41.68299865722656,40.370391845703125,14353000,0.0,0.0
2023-02-08,41.29800033569336,41.571998596191406,40.3650016784668,40.45399856567383,39.180091857910156,9377000,0.0,0.0
2023-02-09,41.13800048828125,41.42399978637695,39.983001708984375,40.374000549316406,39.10261154174805,12318000,0.0,0.0
2023-02-10,39.895999908447266,40.06700134277344,39.0890007019043,39.56800079345703,38.44578552246094,9105000,0.13,0.0
2023-02-13,39.62200164794922,40.428001403808594,39.34400177001953,40.27000045776367,39.12788009643555,12508000,0.0,0.0
2023-02-14,39.76100158691406,40.79999923706055,39.62900161743164,40.233001708984375,39.0919303894043,13530000,0.0,0.0
2023-02-15,39.87799835205078,40.48699951171875,39.32099914550781,40.44599914550781,39.29888153076172,9404000,0.0,0.0
2023-02-16,39.729000091552734,40.029998779296875,39.07500076293945,39.28300094604492,38.16887664794922,13346000,0.0,0.0
2023-02-17,39.28300094604492,39.5099983215332,38.4010009765625,38.79199981689453,37.691795349121094,9912000,0.0,0.0
2023-02-21,38.38600158691406,38.770999908447266,37.810001373291016,37.83399963378906,36.76095962524414,11610000,0.0,0.0
2023-02-22,38.047000885009766,38.143001556396484,37.3849983215332,37.775001525878906,36.70363998413086,8845000,0.0,0.0
2023-02-23,38.56800079345703,39.05400085449219,37.91400146484375,38.83700180053711,37.73552322387695,11211000,0.0,0.0
2023-02-24,38.22100067138672,38.43000030517578,37.777000427246094,37.98500061035156,36.907684326171875,7264000,0.0,0.0
2023-02-27,38.66999816894531,38.66999816894531,37.858001708984375,37.909000396728516,36.83383560180664,7562000,0.0,0.0
2023-02-28,37.82099914550781,38.441001892089844,37.584999084472656,37.9379997253418,36.86201095581055,11899000,0.0,0.0
2023-03-01,37.38199996948242,38.34000015258789,37.310001373291016,37.83399963378906,36.76095962524414,7316000,0.0,0.0
2023-03-02,37.28900146484375,38.12699890136719,36.72800064086914,37.83100128173828,36.75804901123047,8646000,0.0,0.0
2023-03-03,37.94300079345703,38.33000183105469,37.40399932861328,38.15299987792969,37.0709114074707,7828000,0.0,0.0
2023-03-06,38.4739990234375,38.60100173950195,37.763999938964844,37.96699905395508,36.89018249511719,7732000,0.0,0.0
2023-03-07,37.9739990234375,38.06999969482422,37.236000061035156,37.540000915527344,36.47529983520508,6934000,0.0,0.0
2023-03-08,37.867000579833984,38.917999267578125,37.632999420166016,38.74100112915039,37.64223861694336,9623000,0.0,0.0
2023-03-09,38.696998596191406,39.49100112915039,37.757999420166016,37.84700012207031,36.773597717285156,9598000,0.0,0.0
