Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,120.31549072265625,120.38240814208984,117.62906646728516,118.48948669433594,95.08971405029297,5417443
2021-01-05,119.5124282836914,121.1089859008789,119.13002014160156,120.59273529052734,96.7776107788086,6395872
2021-01-06,121.3193130493164,126.08030700683594,121.14722442626953,123.60420989990234,99.19436645507812,8322708
2021-01-07,124.32122039794922,124.7227554321289,122.61949920654297,123.31739807128906,98.96419525146484,4714740
2021-01-08,122.9158706665039,123.63288879394531,121.39579010009766,122.87763214111328,98.61128234863281,4891305
2021-01-11,122.32313537597656,123.97705841064453,122.04589080810547,122.92543029785156,98.64962005615234,5859587
2021-01-12,123.41300201416016,124.13957977294922,122.3135757446289,123.52772521972656,99.13298797607422,3921663
2021-01-13,123.4703598022461,124.04397583007812,120.8986587524414,121.33843231201172,97.37603759765625,8030874
2021-01-14,122.39006042480469,124.43594360351562,121.94072723388672,123.29827880859375,98.94883728027344,7848347
2021-01-15,122.63862609863281,123.55640411376953,122.05545043945312,122.74378967285156,98.50384521484375,5131153
2021-01-19,123.59464263916016,123.8910140991211,122.45697784423828,123.34607696533203,98.98719787597656,5646308
2021-01-20,123.99617767333984,125.2963638305664,122.90631103515625,124.35946655273438,99.80046081542969,5856240
2021-01-21,124.397705078125,126.42447662353516,124.3307876586914,125.86042022705078,101.00502014160156,13116003
2021-01-22,115.3919677734375,115.3919677734375,112.1988525390625,113.39388275146484,91.00040435791016,39814421
2021-01-25,113.53728485107422,114.2829818725586,112.28489685058594,113.36520385742188,90.9773941040039,14315974
2021-01-26,113.93881225585938,117.1988525390625,113.21223449707031,117.1032485961914,93.97723388671875,11186656
2021-01-27,116.7112808227539,119.3021011352539,116.2715072631836,117.0841293334961,93.96189880371094,12705239
2021-01-28,117.39962005615234,117.78202819824219,114.7896728515625,114.79923248291016,92.12821197509766,8455969
2021-01-29,114.93307495117188,115.96558380126953,113.67112731933594,113.87189483642578,91.384033203125,12369473
2021-02-01,114.62715148925781,115.63097381591797,113.50860595703125,115.23900604248047,92.48114776611328,6538023
2021-02-02,114.11090087890625,115.67877960205078,114.03441619873047,114.1873779296875,91.6371841430664,6633627
2021-02-03,113.80496978759766,114.53154754638672,112.92543029785156,113.88145446777344,91.39168548583984,7024308
2021-02-04,114.63671112060547,115.77437591552734,113.64244842529297,115.6978988647461,92.84942626953125,4771957
2021-02-05,115.67877960205078,116.45315551757812,115.21988677978516,116.43403625488281,93.44017791748047,4775722
2021-02-08,117.22753143310547,118.52772521972656,117.01720428466797,118.17399597167969,94.83650970458984,6158848
2021-02-09,116.53919982910156,117.20841217041016,115.72657775878906,116.73040008544922,94.92984008789062,4933982
2021-02-10,117.61949920654297,117.98279571533203,115.8795394897461,116.86424255371094,95.0386734008789,5090673
2021-02-11,116.63479614257812,116.83556365966797,115.3250503540039,115.59273529052734,94.00463104248047,5629154
2021-02-12,115.67877960205078,116.02294158935547,114.80879211425781,115.4875717163086,93.91910552978516,4049275
2021-02-16,114.86615753173828,115.2963638305664,114.11090087890625,114.7896728515625,93.3515396118164,6945231
2021-02-17,114.02485656738281,115.25812530517578,113.78585052490234,114.69407653808594,93.2738037109375,4141219
2021-02-18,115.20076751708984,115.62141418457031,114.43594360351562,115.42064666748047,93.86466217041016,5646413
2021-02-19,115.43977355957031,115.44933319091797,113.17399597167969,113.75717163085938,92.51187896728516,6881320
2021-02-22,113.2887191772461,115.80306243896484,113.23136138916016,115.54492950439453,93.96575164794922,6149643
2021-02-23,115.602294921875,116.01338195800781,114.53154754638672,115.40152740478516,93.84912109375,4739740
2021-02-24,115.4875717163086,118.05927276611328,115.21988677978516,117.79158782958984,95.79281616210938,6087720
2021-02-25,117.94454956054688,118.88145446777344,116.95984649658203,117.0841293334961,95.21749114990234,5953623
2021-02-26,116.8738021850586,116.8738021850586,113.65200805664062,113.6998062133789,92.46522521972656,9467346
2021-03-01,115.05735778808594,116.94072723388672,114.58891296386719,115.43020629882812,93.87245178222656,5977367
2021-03-02,115.43020629882812,116.53919982910156,114.97132110595703,115.03823852539062,93.5536880493164,4732418
2021-03-03,115.20076751708984,117.23709106445312,114.7036361694336,116.97896575927734,95.13196563720703,7744898
2021-03-04,116.63479614257812,117.8011474609375,113.53728485107422,114.82791900634766,93.38265228271484,8439651
2021-03-05,115.33460998535156,118.3078384399414,114.96176147460938,117.42829895019531,95.49737548828125,7268968
2021-03-08,117.58126068115234,121.2715072631836,117.4760971069336,119.32122039794922,97.03678131103516,7572203
2021-03-09,119.8852767944336,120.86997985839844,118.6998062133789,118.71892547607422,96.5469741821289,5867014
2021-03-10,119.55066680908203,122.60037994384766,119.13002014160156,122.24665069580078,99.41585540771484,7581199
2021-03-11,122.45697784423828,122.98279571533203,121.20458984375,121.54875946044922,98.84830474853516,5383657
2021-03-12,121.5965576171875,122.06501007080078,121.04206848144531,121.99808502197266,99.21369934082031,4194565
