Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Asset Class,Strategy,Theme,Geography,Category Flags,Holding Count,Known Holding Weight %,Top Holdings,Weighted Sector Mix,Weighted Industry Mix,Holdings Classification Text,Holdings Classification Source
GROWWSC250.NS,XNSE:GROWWSC250,GROWWAMC - GROWWSC250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GROWWSLVR.NS,XNSE:GROWWSLVR,GROWWAMC - GROWWSLVR,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GSEC10ABSL.NS,XNSE:GSEC10ABSL,BIRLASLAMC - GSEC10ABSL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GSEC10IETF.NS,XNSE:GSEC10IETF,ICICIPRAMC-ICICI10GS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GSEC10YEAR.NS,XNSE:GSEC10YEAR,MIRAEAMC-MAGS813ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCBSE500.NS,XNSE:HDFCBSE500,HDFCAMC-HDFCBSE500,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCGOLD.NS,XNSE:HDFCGOLD,HDFCGoldETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCLIQUID.NS,XNSE:HDFCLIQUID,HDFCAMC-HDFCLIQUID,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCLOWVOL.NS,XNSE:HDFCLOWVOL,HDFCAMC-HDFCLOWVOL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCMID150.NS,XNSE:HDFCMID150,HDFCAMC-HDFCMID150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCMOMENT.NS,XNSE:HDFCMOMENT,HDFCAMC-HDFCMOMENT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCNEXT50.NS,XNSE:HDFCNEXT50,HDFCAMC-HDFCNEXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCNIF100.NS,XNSE:HDFCNIF100,HDFCAMC-HDFCNIF100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCNIFBAN.NS,XNSE:HDFCNIFBAN,HDFCAMC-HDFCNIFBAN,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCNIFIT.NS,XNSE:HDFCNIFIT,HDFCAMC-HDFCNIFIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCPSUBK.NS,XNSE:HDFCPSUBK,HDFCAMCHDFCPSUBK,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,United Kingdom,Broad Market; Equity; Plain; United Kingdom,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCPVTBAN.NS,XNSE:HDFCPVTBAN,HDFCAMC-HDFCPVTBAN,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCQUAL.NS,XNSE:HDFCQUAL,HDFCAMC-HDFCQUAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCSENSEX.NS,XNSE:HDFCSENSEX,HDFCAMC-HDFCSENSEX,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCSILVER.NS,XNSE:HDFCSILVER,HDFCAMC-HDFCSILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCSML250.NS,XNSE:HDFCSML250,HDFCAMC-HDFCSML250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HEALTHADD.NS,XNSE:HEALTHADD,DSPAMC-HEALTHADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HEALTHAXIS.NS,XNSE:HEALTHAXIS,AXISAMC-HEALTHAXIS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HEALTHIETF.NS,XNSE:HEALTHIETF,ICICIPRAMC-ICICIPHARM,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HEALTHY.NS,XNSE:HEALTHY,BIRLASLAMC-HEALTHY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HNGSNGBEES.NS,XNSE:HNGSNGBEES,NIPINDETFHANGSENGBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HSBCGOLD.NS,XNSE:HSBCGOLD,HSBCAMC - HSBCGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ICICIB22.NS,XNSE:ICICIB22,ICICIPRAMC-BHARATIWIN,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
INFRA.NS,XNSE:INFRA,MIRAEAMC - INFRA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
INFRABEES.NS,XNSE:INFRABEES,NIPINDETFINFRABEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
INFRAIETF.NS,XNSE:INFRAIETF,ICICIPRAMC-ICICIINFRA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
IT.NS,XNSE:IT,KOTAKMAMC-KOTAKIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITADD.NS,XNSE:ITADD,DSPAMC - DSPIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITAXIS.NS,XNSE:ITAXIS,AXISAMC-ITAXIS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITBEES.NS,XNSE:ITBEES,NIPINDETFIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITBETA.NS,XNSE:ITBETA,UTIAMC -ITBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITETF.NS,XNSE:ITETF,MIRAEAMC-ITETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ITIETF.NS,XNSE:ITIETF,ICICIPRAMC-ICICITECH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
IVZINGOLD.NS,XNSE:IVZINGOLD,InvescoIndiaGoldETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
JETFREIGHT.NS,XNSE:JETFREIGHT,Jet Freight Logistics Limited,NSE,EQ,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
JUNIORBEES.NS,XNSE:JUNIORBEES,NIP IND ETF JUNIOR BEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LICMFGOLD.NS,XNSE:LICMFGOLD,LICMF LICGoldETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LICNETFGSC.NS,XNSE:LICNETFGSC,LICNAMC-LICNMFET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LICNETFN50.NS,XNSE:LICNETFN50,LICNAMC-LICNFENGP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LICNETFSEN.NS,XNSE:LICNETFSEN,LICNAMC-LICNFESGP,NSE,ETF,Y,N,,,ETF,Equity,ESG/Sustainable,Broad Market,India,Broad Market; ESG/Sustainable; Equity; India,0,0.0,,,,,Yahoo ETF Top Holdings
LICNFNHGP.NS,XNSE:LICNFNHGP,LICNAMC-LICNFNHGP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LICNMID100.NS,XNSE:LICNMID100,LICNAMC-LICNMID100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQGRWBEES.NS,XNSE:LIQGRWBEES,NIPPONAMC - LIQGRWBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUID.NS,XNSE:LIQUID,MIRAEAMC-LIQUID,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUID1.NS,XNSE:LIQUID1,KOTAKMAMC-KOTAKLIQ,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDADD.NS,XNSE:LIQUIDADD,DSPAMC-LIQUIDADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDBEES.NS,XNSE:LIQUIDBEES,NIPINDETFLIQUIDBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDBETF.NS,XNSE:LIQUIDBETF,BFAM-LIQUIDBETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDCASE.NS,XNSE:LIQUIDCASE,ZERODHAAMC-LIQUIDCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDETF.NS,XNSE:LIQUIDETF,DSPAMC-LIQUIDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDIETF.NS,XNSE:LIQUIDIETF,ICICIPRAMC-ICICILIQ,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDPLUS.NS,XNSE:LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,United States,Broad Market; Equity; Plain; United States,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDSBI.NS,XNSE:LIQUIDSBI,SBIAMC-LIQUIDSBI,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LIQUIDSHRI.NS,XNSE:LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LOWVOL.NS,XNSE:LOWVOL,MIRAEAMC-MANV30F,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LOWVOL1.NS,XNSE:LOWVOL1,KOTAKMAMC-KOTAKLOVOL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LTGILTBEES.NS,XNSE:LTGILTBEES,NIPINDETFLONGTERMGILT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LTGILTCASE.NS,XNSE:LTGILTCASE,ZERODHAAMC - LTGILTCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MAFANG.NS,XNSE:MAFANG,MIRAEAMC-MAFANG,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MAHKTECH.NS,XNSE:MAHKTECH,MIRAEAMC-MAHKTECH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MAKEINDIA.NS,XNSE:MAKEINDIA,MIRAEAMC-MAMFGETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MANUFGBEES.NS,XNSE:MANUFGBEES,NIPPONAMC - MANUFGBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MASPTOP50.NS,XNSE:MASPTOP50,MIRAEAMC-MASPTOP50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
METAL.NS,XNSE:METAL,MIRAEAMC - METAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
METALIETF.NS,XNSE:METALIETF,ICICIPRAMC - METALIETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MID150.NS,XNSE:MID150,KOTAKMAMC - MID150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MID150BEES.NS,XNSE:MID150BEES,NIPINDETFMIDCAP150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MID150CASE.NS,XNSE:MID150CASE,ZERODHAAMC-MID150CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDCAP.NS,XNSE:MIDCAP,KOTAKMAMC-KOTAKMID50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDCAPADD.NS,XNSE:MIDCAPADD,DSPAMC - MIDCAPADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDCAPBETA.NS,XNSE:MIDCAPBETA,UTIAMC-MIDCAPBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDCAPETF.NS,XNSE:MIDCAPETF,MIRAEAMC-MAM150ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDCAPIETF.NS,XNSE:MIDCAPIETF,ICICIPRAMC-ICICIM150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDQ50ADD.NS,XNSE:MIDQ50ADD,DSPAMC-DSPQ50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDSELIETF.NS,XNSE:MIDSELIETF,ICICIPruMidcapSelETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MIDSMALL.NS,XNSE:MIDSMALL,MIRAEAMC-MIDSMALL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MNC.NS,XNSE:MNC,KOTAKMAMC-KOTAKMNC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOALPHA50.NS,XNSE:MOALPHA50,MOTILALAMC - MOALPHA50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOCAPITAL.NS,XNSE:MOCAPITAL,MOTILALAMC - MOCAPITAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MODEFENCE.NS,XNSE:MODEFENCE,MOTILALAMC - MODEFENCE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOGOLD.NS,XNSE:MOGOLD,MOTILALAMC - MOGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOGSEC.NS,XNSE:MOGSEC,MOTILALAMC-G5,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOHEALTH.NS,XNSE:MOHEALTH,MOTILALAMC-MOHEALTH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOINFRA.NS,XNSE:MOINFRA,MOTILALAMC - MOINFRA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOIPO.NS,XNSE:MOIPO,MOTILALAMC - MOIPO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOLOWVOL.NS,XNSE:MOLOWVOL,MOTILALAMC-MOLOWVOL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOM100.NS,XNSE:MOM100,MotilalOsMidcap100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOM30IETF.NS,XNSE:MOM30IETF,ICICIPRAMC-ICICIMOM30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOM50.NS,XNSE:MOM50,MotilalOswalM50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOMGF.NS,XNSE:MOMGF,MOTILALAMC - MOMGF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOMIDMTM.NS,XNSE:MOMIDMTM,MOTILALAMC - MOMIDMTM,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOMNC.NS,XNSE:MOMNC,MOTILALAMC - MOMNC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MON50EQUAL.NS,XNSE:MON50EQUAL,MOTILALAMC - MON50EQUAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MONEXT50.NS,XNSE:MONEXT50,MOTILALAMC - MONEXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MONQ50.NS,XNSE:MONQ50,MOTILALAMC-MONQ50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOPSE.NS,XNSE:MOPSE,MOTILALAMC - MOPSE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOQUALITY.NS,XNSE:MOQUALITY,MOTILALAMC-MOQUALITY,NSE,ETF,Y,N,,,ETF,Equity,Factor,Broad Market,India,Broad Market; Equity; Factor; India,0,0.0,,,,,Yahoo ETF Top Holdings
MOREALTY.NS,XNSE:MOREALTY,MOTILALAMC-MOREALTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOSERVICE.NS,XNSE:MOSERVICE,MOTILALAMC - MOSERVICE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOSILVER.NS,XNSE:MOSILVER,MOTILALAMC - MOSILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOSMALL250.NS,XNSE:MOSMALL250,MOTILALAMC-MOSMALL250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MOTOUR.NS,XNSE:MOTOUR,MOTILALAMC - MOTOUR,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MULTICAP.NS,XNSE:MULTICAP,MIRAEAMC - MULTICAP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NETF.NS,XNSE:NETF,TATAAML-NETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT30ADD.NS,XNSE:NEXT30ADD,DSPAMC - NEXT30ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT50.NS,XNSE:NEXT50,MIRAEAMC-MANXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT50ADD.NS,XNSE:NEXT50ADD,DSPAMC - NEXT50ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT50BETA.NS,XNSE:NEXT50BETA,UTIAMC -NEXT50BETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT50ETF.NS,XNSE:NEXT50ETF,KOTAKMAMC - NEXT50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NEXT50IETF.NS,XNSE:NEXT50IETF,ICICIPRAMC-ICICINXT50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NPBET.NS,XNSE:NPBET,TATAAML-NPBET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NV20.NS,XNSE:NV20,KOTAKMAMC-KTKNV20ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NV20BEES.NS,XNSE:NV20BEES,NIPINDETFETFNV20,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
