Run_ID,Sector,MACD_Variant,Engine_Version,Configuration_ID,Decision_Scope,Indicator_Set_ID,Indicator_Authority,Indicator_Module_Status,Indicator_Module_Reason,Ticker,Evaluated_At_UTC,As_Of_Date,First_Price_Date,Bars_Used,Minimum_History_Bars,Data_Status,Foundation_Eligible,Foundation_State,Foundation_Reason,Close,EMA_Period,EMA_Value,MACD_Fast_Period,MACD_Slow_Period,MACD_Signal_Period,MACD_Line,MACD_Signal_Line,MACD_Histogram,RSI_Period,RSI,RSI_Authority,RSI_Limit_Status,RSI_Operational_Use_Approved,RSI_Score,RSI_Score_Status,RSI_Score_Message,ADX_Period,ADX,ADX_Authority,ADX_Limit_Status,ADX_Operational_Use_Approved,ADX_Score,ADX_Score_Status,ADX_Score_Message,DMI_Positive,DMI_Negative,DMI_Authority,DMI_Limit_Status,DMI_Operational_Use_Approved,DMI_Eligible,DMI_Status,DMI_Message,True_Range,ATR_Period,ATR,ATR_Pct,ATR_Authority,OBV,OBV_EMA_Period,OBV_EMA,OBV_Authority,OBV_Limit_Status,OBV_Operational_Use_Approved,OBV_Fresh_Cross,OBV_Score,OBV_Score_Status,OBV_Score_Message,Aroon_Period,Aroon_Up,Aroon_Down,Aroon_Authority,Health_Score_Module_Status,Health_Score_Authority,Health_Score_Limit_Status,Health_Score_Operational_Use_Approved,Health_Score_Probability_Calibrated,Raw_Health_Score,Maximum_Health_Score,Health_Score_Pct_Of_Maximum,Health_Score_Threshold,Health_Qualified,Health_Qualification_State,Health_Qualification_Message,Price_Adjustment,D1_Entry_Date,D1_Exit_Date,D1_Return_Pct,D1_Positive,D3_Entry_Date,D3_Exit_Date,D3_Return_Pct,D3_Positive
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2023-03-15,2021-01-04,553,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",24.22800064086914,200,18.436285514578877,12,26,9,0.878375412066017,0.9706657521277515,-0.09229034006173453,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2023-03-16,2023-03-16,6.301244067270262,True,2023-03-16,2023-03-20,7.795393340736134,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,FIBONACCI_8_21_5,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713__OVERRIDE_EMA200_MACD8_21_5_RSI14_ADX14_ATR14_OBVEMA20_AROON14_SCOREMIN20_HIST300,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2023-03-15,2021-01-04,553,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",24.22800064086914,200,18.436285514578877,8,21,5,0.7312045968871637,0.7537851864355204,-0.022580589548356733,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2023-03-16,2023-03-16,6.301244067270262,True,2023-03-16,2023-03-20,7.795393340736134,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,EXECUTED_FOUNDATION_ELIGIBLE,Foundation eligibility confirmed before indicator calculation,NVDA,2026-07-12T23:58:09.632794+00:00,2023-06-15,2021-01-04,617,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,42.65299987792969,200,24.565474110503345,12,26,9,3.048099838745415,2.8102395573048535,0.23786028144056148,14,74.47138746115522,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,RSI_PREFERRED_TO_MAXIMUM,RSI 74.47 produced +5 Health Score points (RSI_PREFERRED_TO_MAXIMUM),14,46.27795639826991,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,ADX_PARTIAL_RANGE,ADX 46.28 produced +5 Health Score points (ADX_PARTIAL_RANGE),44.98439929559538,12.206660692046842,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,True,DMI_ELIGIBLE_POSITIVE_DOMINANCE,+DI 44.98 is greater than -DI 12.21; Health Score calculation is allowed,1.1420021057128906,14,1.5576058909850647,3.6518085373662785,CALCULATION_ONLY_NO_SCORE,21651036000.0,20,20543343242.482307,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,0,OBV_NO_SCORING_EVENT,No configured OBV scoring event; +0 Health Score points,14,100.0,0.0,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,EXECUTED_DMI_ELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,10,30,33.333333333333336,20,False,NOT_QUALIFIED_HEALTH_SCORE,Raw Health Score 10/30 is below research threshold 20,UNADJUSTED_OHLC,2023-06-16,2023-06-16,-1.744532581947733,False,2023-06-16,2023-06-21,-0.932111822514825,False
V8MACDCMP_20260712T235809Z_ffd4372,Technology,FIBONACCI_8_21_5,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713__OVERRIDE_EMA200_MACD8_21_5_RSI14_ADX14_ATR14_OBVEMA20_AROON14_SCOREMIN20_HIST300,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,EXECUTED_FOUNDATION_ELIGIBLE,Foundation eligibility confirmed before indicator calculation,NVDA,2026-07-12T23:58:09.632794+00:00,2023-06-15,2021-01-04,617,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,42.65299987792969,200,24.565474110503345,8,21,5,3.0953358222907355,2.9492168319115137,0.1461189903792217,14,74.47138746115522,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,RSI_PREFERRED_TO_MAXIMUM,RSI 74.47 produced +5 Health Score points (RSI_PREFERRED_TO_MAXIMUM),14,46.27795639826991,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,ADX_PARTIAL_RANGE,ADX 46.28 produced +5 Health Score points (ADX_PARTIAL_RANGE),44.98439929559538,12.206660692046842,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,True,DMI_ELIGIBLE_POSITIVE_DOMINANCE,+DI 44.98 is greater than -DI 12.21; Health Score calculation is allowed,1.1420021057128906,14,1.5576058909850647,3.6518085373662785,CALCULATION_ONLY_NO_SCORE,21651036000.0,20,20543343242.482307,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,0,OBV_NO_SCORING_EVENT,No configured OBV scoring event; +0 Health Score points,14,100.0,0.0,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,EXECUTED_DMI_ELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,10,30,33.333333333333336,20,False,NOT_QUALIFIED_HEALTH_SCORE,Raw Health Score 10/30 is below research threshold 20,UNADJUSTED_OHLC,2023-06-16,2023-06-16,-1.744532581947733,False,2023-06-16,2023-06-21,-0.932111822514825,False
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2023-10-27,2021-01-04,710,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,40.5,200,36.52177249071395,12,26,9,-0.873899814694866,-0.4502067064476959,-0.4236931082471701,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2023-10-30,2023-10-30,0.18009953103375054,True,2023-10-30,2023-11-01,3.0131158472267883,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,FIBONACCI_8_21_5,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713__OVERRIDE_EMA200_MACD8_21_5_RSI14_ADX14_ATR14_OBVEMA20_AROON14_SCOREMIN20_HIST300,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2023-10-27,2021-01-04,710,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,40.5,200,36.52177249071395,8,21,5,-1.1955122848385216,-0.8619272063480528,-0.3335850784904688,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2023-10-30,2023-10-30,0.18009953103375054,True,2023-10-30,2023-11-01,3.0131158472267883,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,EXECUTED_FOUNDATION_ELIGIBLE,Foundation eligibility confirmed before indicator calculation,NVDA,2026-07-12T23:58:09.632794+00:00,2024-01-31,2021-01-04,774,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,61.527000427246094,200,43.463534955480746,12,26,9,3.3870782151008783,3.0390562287769067,0.3480219863239715,14,74.01294938489123,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,RSI_PREFERRED_TO_MAXIMUM,RSI 74.01 produced +5 Health Score points (RSI_PREFERRED_TO_MAXIMUM),14,48.29490865346025,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,5,ADX_PARTIAL_RANGE,ADX 48.29 produced +5 Health Score points (ADX_PARTIAL_RANGE),42.350993526014854,13.911025845376464,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,True,DMI_ELIGIBLE_POSITIVE_DOMINANCE,+DI 42.35 is greater than -DI 13.91; Health Score calculation is allowed,2.0739974975585938,14,1.619835274482048,2.632722647348064,CALCULATION_ONLY_NO_SCORE,30214149000.0,20,28369912377.754646,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,0,OBV_NO_SCORING_EVENT,No configured OBV scoring event; +0 Health Score points,14,92.85714285714286,0.0,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,EXECUTED_DMI_ELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,10,30,33.333333333333336,20,False,NOT_QUALIFIED_HEALTH_SCORE,Raw Health Score 10/30 is below research threshold 20,UNADJUSTED_OHLC,2024-02-01,2024-02-01,1.4927568049962536,True,2024-02-01,2024-02-05,11.645736611917279,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,FIBONACCI_8_21_5,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713__OVERRIDE_EMA200_MACD8_21_5_RSI14_ADX14_ATR14_OBVEMA20_AROON14_SCOREMIN20_HIST300,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2024-01-31,2021-01-04,774,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",61.527000427246094,200,43.463534955480746,8,21,5,3.520961416275391,3.5982602183120918,-0.07729880203670092,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2024-02-01,2024-02-01,1.4927568049962536,True,2024-02-01,2024-02-05,11.645736611917279,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2024-04-19,2021-01-04,829,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,76.19999694824219,200,60.39879984413704,12,26,9,-0.5869509815636178,0.9189154476500629,-1.5058664292136807,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2024-04-22,2024-04-22,1.810408599108726,True,2024-04-22,2024-04-24,2.013988721772564,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,FIBONACCI_8_21_5,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713__OVERRIDE_EMA200_MACD8_21_5_RSI14_ADX14_ATR14_OBVEMA20_AROON14_SCOREMIN20_HIST300,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2024-04-19,2021-01-04,829,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,76.19999694824219,200,60.39879984413704,8,21,5,-2.000464732460543,-0.8202262987039393,-1.1802384337566036,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2024-04-22,2024-04-22,1.810408599108726,True,2024-04-22,2024-04-24,2.013988721772564,True
V8MACDCMP_20260712T235809Z_ffd4372,Technology,STANDARD_12_26_9,V8_BASIC_HEALTH_SCORE_1,V8_BASIC_V1_HEALTH_SCORE_RESEARCH_20260713,FOUNDATION_THEN_DMI_THEN_V1_COMPOSITE_HEALTH_SCORE,V1_COMPOSITE_HEALTH_SCORE_1,USER_APPROVED_RESEARCH_COMPOSITE_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,Foundation eligibility was not confirmed,NVDA,2026-07-12T23:58:09.632794+00:00,2024-08-05,2021-01-04,902,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,100.4499969482422,200,87.56049630724473,12,26,9,-4.269060458428697,-2.2261006483030656,-2.0429598101256317,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,RSI Score was not evaluated because Foundation eligibility was not confirmed,14,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,ADX Score was not evaluated because Foundation eligibility was not confirmed,,,USER_APPROVED_RESEARCH_ELIGIBILITY,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,DMI eligibility was not evaluated because Foundation eligibility was not confirmed,,14,,,CALCULATION_ONLY_NO_SCORE,,20,,USER_APPROVED_RESEARCH_SCORE_COMPONENT,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,,,NOT_EVALUATED_FOUNDATION_INELIGIBLE,OBV Score was not evaluated because Foundation eligibility was not confirmed,14,,,CALCULATION_ONLY_EXCLUDED_FROM_V1_SCORE,NOT_RUN_FOUNDATION_INELIGIBLE,USER_APPROVED_RESEARCH_QUALIFICATION,USER_APPROVED_RESEARCH_NOT_OPERATIONAL,False,False,,30,,20,False,FOUNDATION_NOT_ELIGIBLE,Health Score was not calculated because Foundation eligibility was not confirmed,UNADJUSTED_OHLC,2024-08-06,2024-08-06,0.3948417532443349,True,2024-08-06,2024-08-08,1.0882173754470426,True
