Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,120.30000305175781,121.58000183105469,117.87000274658203,118.75,108.48832702636719,1947800
2021-01-05,118.31999969482422,120.54000091552734,118.18000030517578,120.01000213623047,109.63943481445312,1217200
2021-01-06,122.30999755859375,128.36000061035156,122.16000366210938,126.44999694824219,115.5229263305664,3083000
2021-01-07,127.79000091552734,130.0,126.43000030517578,129.08999633789062,117.93478393554688,2585300
2021-01-08,129.27999877929688,129.89999389648438,125.13999938964844,126.87999725341797,115.91575622558594,2695400
2021-01-11,125.19999694824219,127.7699966430664,125.12999725341797,126.95999908447266,115.98885345458984,1490100
2021-01-12,126.98999786376953,128.61000061035156,126.16000366210938,128.33999633789062,117.24958038330078,1479700
2021-01-13,127.91000366210938,128.33999633789062,125.30000305175781,125.41000366210938,114.57279968261719,2344100
2021-01-14,126.2300033569336,126.5999984741211,124.19000244140625,124.62000274658203,113.85107421875,4047400
2021-01-15,122.87999725341797,123.4000015258789,121.0,123.16999816894531,112.52637481689453,2590400
2021-01-19,124.5,126.95999908447266,124.01000213623047,125.5,114.65501403808594,2144500
2021-01-20,125.55000305175781,126.48999786376953,124.37000274658203,125.9800033569336,115.09355163574219,1698500
2021-01-21,125.93000030517578,126.87000274658203,124.9000015258789,125.12999725341797,114.3169937133789,1348400
2021-01-22,124.43000030517578,125.22000122070312,122.93000030517578,124.43000030517578,113.67747497558594,1405700
2021-01-25,123.95999908447266,124.2300033569336,121.29000091552734,121.81999969482422,111.29302978515625,1598900
2021-01-26,122.52999877929688,122.61000061035156,120.5,120.73999786376953,110.30635070800781,1140700
2021-01-27,118.68000030517578,118.91000366210938,114.01000213623047,114.86000061035156,104.93447875976562,2062200
2021-01-28,115.91999816894531,119.70999908447266,115.5199966430664,118.29000091552734,108.06805419921875,1537100
2021-01-29,117.83000183105469,121.75,116.73999786376953,117.69999694824219,107.52904510498047,2444700
2021-02-01,119.0,122.16999816894531,118.33000183105469,121.54000091552734,111.03721618652344,3054600
2021-02-02,121.75,123.43000030517578,118.66000366210938,120.44000244140625,110.03228759765625,4883000
2021-02-03,120.88999938964844,121.55000305175781,119.0,119.54000091552734,109.21004486083984,2133200
2021-02-04,119.73999786376953,120.88999938964844,119.01000213623047,120.54000091552734,110.12364959716797,2184100
2021-02-05,122.04000091552734,122.69000244140625,120.05999755859375,121.94000244140625,111.40267181396484,1983000
2021-02-08,122.69999694824219,123.02999877929688,119.41999816894531,120.22000122070312,109.83129119873047,2548000
2021-02-09,120.44999694824219,120.61000061035156,118.5999984741211,119.83000183105469,109.47498321533203,1857600
2021-02-10,121.58999633789062,122.79000091552734,120.87000274658203,121.76000213623047,111.23820495605469,2988400
2021-02-11,122.33999633789062,123.9800033569336,121.45999908447266,123.52999877929688,112.85525512695312,2285800
2021-02-12,122.58999633789062,124.19999694824219,122.31999969482422,123.9800033569336,113.26636505126953,1586800
2021-02-16,126.0,126.37000274658203,124.94999694824219,125.0,114.19822692871094,2167800
2021-02-17,123.30000305175781,125.33999633789062,123.30000305175781,125.02999877929688,114.22563934326172,1302600
2021-02-18,124.23999786376953,125.7300033569336,124.11000061035156,125.19000244140625,114.37181091308594,1513400
2021-02-19,126.37000274658203,128.6699981689453,126.02999877929688,127.80000305175781,116.75627136230469,2662100
2021-02-22,127.22000122070312,131.72000122070312,126.69999694824219,130.85000610351562,119.5427017211914,2533100
2021-02-23,130.77000427246094,131.5,127.4000015258789,130.86000061035156,119.55183410644531,2963800
2021-02-24,131.30999755859375,133.9199981689453,131.02999877929688,132.67999267578125,121.21456909179688,3035200
2021-02-25,132.8000030517578,133.57000732421875,129.69000244140625,130.16000366210938,118.91232299804688,2635700
2021-02-26,130.47999572753906,132.0399932861328,128.5800018310547,130.19000244140625,118.93971252441406,2539100
2021-03-01,132.00999450683594,135.83999633789062,131.3000030517578,134.24000549316406,122.63976287841797,2858000
2021-03-02,134.25999450683594,134.9199981689453,133.33999633789062,133.97000122070312,122.39311218261719,1936500
2021-03-03,137.0399932861328,138.17999267578125,135.02000427246094,135.52999877929688,123.81826782226562,3315800
2021-03-04,134.4600067138672,136.5500030517578,131.4600067138672,134.4499969482422,122.83161163330078,2390900
2021-03-05,136.33999633789062,137.9199981689453,132.2100067138672,137.38999938964844,125.5175552368164,2382000
2021-03-08,138.69000244140625,141.0500030517578,137.60000610351562,139.44000244140625,127.39043426513672,2174500
2021-03-09,139.89999389648438,139.89999389648438,136.1999969482422,136.25,124.4760513305664,2805000
2021-03-10,136.77999877929688,140.35000610351562,136.22000122070312,139.25,127.21682739257812,2313700
2021-03-11,139.5800018310547,141.3699951171875,138.9600067138672,139.2100067138672,127.18026733398438,1844900
2021-03-12,140.32000732421875,141.0,139.4600067138672,140.77000427246094,128.60549926757812,1759500
2021-03-15,137.88999938964844,139.58999633789062,136.55999755859375,139.5500030517578,128.18292236328125,3192000
2021-03-16,139.5500030517578,139.5500030517578,135.82000732421875,136.8300018310547,125.68449401855469,2427100
2021-03-17,137.3000030517578,138.52999877929688,136.05999755859375,138.0,126.7591781616211,2593900
2021-03-18,138.1999969482422,139.75999450683594,136.67999267578125,136.9600067138672,125.80390930175781,2707400
2021-03-19,136.63999938964844,136.67999267578125,133.17999267578125,133.25999450683594,122.40530395507812,12545600
2021-03-22,133.47000122070312,135.33999633789062,132.24000549316406,134.86000061035156,123.87495422363281,2805100
2021-03-23,133.9199981689453,135.8800048828125,132.3300018310547,132.92999267578125,122.10218048095703,1851300
2021-03-24,134.00999450683594,136.19000244140625,133.85000610351562,134.4499969482422,123.49835968017578,2195600
2021-03-25,133.72999572753906,136.4600067138672,131.86000061035156,135.82000732421875,124.75676727294922,1511700
2021-03-26,136.97000122070312,138.86000061035156,136.30999755859375,138.69000244140625,127.39300537109375,1988100
2021-03-29,138.0,139.60000610351562,137.75999450683594,138.5500030517578,127.26439666748047,2399500
2021-03-30,138.5800018310547,140.17999267578125,138.4600067138672,139.66000366210938,128.28399658203125,2058500
2021-03-31,140.05999755859375,141.2899932861328,138.25,138.27999877929688,127.01638793945312,2338000
2021-04-01,139.02999877929688,139.77999877929688,137.9600067138672,139.49000549316406,128.1278533935547,2379400
2021-04-05,141.38999938964844,143.24000549316406,140.42999267578125,142.36000061035156,130.76405334472656,2039000
2021-04-06,142.1699981689453,143.2899932861328,140.8699951171875,141.1199951171875,129.6250457763672,1393100
2021-04-07,140.7100067138672,141.49000549316406,139.6699981689453,140.3800048828125,128.9453582763672,1882500
2021-04-08,139.97999572753906,140.55999755859375,138.77999877929688,139.89999389648438,128.50439453125,1743300
2021-04-09,140.6999969482422,141.0500030517578,139.0399932861328,140.4499969482422,129.0095977783203,2430800
2021-04-12,140.1999969482422,141.60000610351562,140.1999969482422,141.2899932861328,129.7811737060547,1437800
2021-04-13,140.5,140.77000427246094,138.35000610351562,139.8000030517578,128.41258239746094,1535900
2021-04-14,139.85000610351562,141.24000549316406,139.7100067138672,140.24000549316406,128.8167266845703,1552200
2021-04-15,140.8699951171875,141.22000122070312,139.91000366210938,140.8000030517578,129.33114624023438,1619900
2021-04-16,142.4600067138672,143.08999633789062,140.41000366210938,141.14999389648438,129.65261840820312,1370000
2021-04-19,141.39999389648438,141.39999389648438,140.00999450683594,140.77999877929688,129.31272888183594,1259300
2021-04-20,140.02000427246094,140.27999877929688,137.55999755859375,138.4600067138672,127.18171691894531,1503700
2021-04-21,138.52999877929688,141.58999633789062,138.1999969482422,141.50999450683594,129.98329162597656,1432800
2021-04-22,142.13999938964844,142.57000732421875,140.89999389648438,141.39999389648438,129.8822479248047,2295000
2021-04-23,141.88999938964844,143.67999267578125,141.3300018310547,142.97000122070312,131.32437133789062,1652400
2021-04-26,143.3300018310547,144.5500030517578,143.07000732421875,143.3699951171875,131.69178771972656,1288400
2021-04-27,143.3699951171875,145.00999450683594,142.52000427246094,144.58999633789062,132.8124237060547,1874900
2021-04-28,144.1300048828125,145.88999938964844,143.8000030517578,144.52999877929688,132.75733947753906,1570100
2021-04-29,145.91000366210938,145.9499969482422,143.60000610351562,145.02000427246094,133.20736694335938,1602700
2021-04-30,143.91000366210938,144.4199981689453,142.66000366210938,142.92999267578125,131.28759765625,1489800
2021-05-03,144.92999267578125,145.3699951171875,143.0800018310547,144.36000061035156,132.60108947753906,1548600
2021-05-04,143.19000244140625,145.08999633789062,141.22999572753906,144.6699981689453,132.88589477539062,3727600
2021-05-05,145.30999755859375,146.5,143.22000122070312,145.47999572753906,133.62991333007812,2731300
2021-05-06,145.75,146.5,144.58999633789062,146.44000244140625,134.51173400878906,1901000
