Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,237.8000030517578,237.9969940185547,227.53500366210938,231.9199981689453,229.9287109375,8148700
2021-01-05,230.47000122070312,235.63999938964844,229.8000030517578,234.91000366210938,232.89305114746094,5047800
2021-01-06,228.94000244140625,232.49000549316406,225.70199584960938,226.8300018310547,224.88241577148438,9211700
2021-01-07,229.4600067138672,235.60000610351562,229.22000122070312,235.0399932861328,233.02191162109375,7107900
2021-01-08,237.42999267578125,242.91000366210938,236.06900024414062,242.4600067138672,240.3782196044922,6767700
2021-01-11,238.0399932861328,240.83999633789062,234.08999633789062,237.5,235.46078491210938,5073100
2021-01-12,237.6199951171875,238.8000030517578,233.8300018310547,237.63999938964844,235.59959411621094,4136600
2021-01-13,236.57000732421875,247.44000244140625,236.5399932861328,244.89999389648438,242.79725646972656,7354900
2021-01-14,246.8699951171875,249.85000610351562,241.5399932861328,242.05999755859375,239.9816436767578,6976700
2021-01-15,242.25,244.56300354003906,235.03399658203125,239.7899932861328,237.7311248779297,8373300
2021-01-19,243.3000030517578,248.74000549316406,241.0,247.25,245.12709045410156,7436800
2021-01-20,248.85000610351562,249.64999389648438,244.13999938964844,244.25999450683594,242.16275024414062,5803200
2021-01-21,246.6699981689453,250.3699951171875,243.5800018310547,248.63999938964844,246.50514221191406,10336600
2021-01-22,246.64999389648438,254.38999938964844,246.1999969482422,252.0,249.8363037109375,7800500
2021-01-25,253.8000030517578,254.38999938964844,242.22000122070312,247.75,245.62278747558594,8499400
2021-01-26,246.89999389648438,248.75999450683594,240.02999877929688,241.0,238.93075561523438,7883000
2021-01-27,234.6999969482422,235.39999389648438,225.0,229.94000244140625,227.96571350097656,11787000
2021-01-28,235.0,241.55499267578125,232.2100067138672,237.7899932861328,235.748291015625,8295500
2021-01-29,238.64999389648438,240.8699951171875,232.66000366210938,234.30999755859375,232.29818725585938,9805800
2021-02-01,238.3699951171875,244.13999938964844,235.39999389648438,241.85000610351562,239.77345275878906,7788200
2021-02-02,243.61000061035156,250.19000244140625,240.52999877929688,249.10000610351562,246.96119689941406,7082800
2021-02-03,253.9600067138672,254.31500244140625,247.38999938964844,251.89999389648438,249.73715209960938,13545700
2021-02-04,265.3399963378906,274.94000244140625,260.8500061035156,270.42999267578125,268.1080627441406,23840900
2021-02-05,268.6099853515625,270.0,264.7099914550781,269.44000244140625,267.1265563964844,7978600
2021-02-08,276.8800048828125,282.6990051269531,274.6239929199219,282.1700134277344,279.7472839355469,10065500
2021-02-09,280.3800048828125,286.8900146484375,276.510009765625,284.20001220703125,281.75982666015625,8697000
2021-02-10,285.1000061035156,286.0799865722656,278.4010009765625,283.17999267578125,280.7485656738281,9364500
2021-02-11,287.3299865722656,302.1000061035156,281.6000061035156,285.0299987792969,282.5827331542969,21371100
2021-02-12,292.6400146484375,299.3399963378906,289.32000732421875,298.3699951171875,295.8081359863281,11882200
2021-02-16,306.3999938964844,309.1400146484375,298.17999267578125,304.7900085449219,302.17303466796875,13597700
2021-02-17,297.6300048828125,301.5,290.55999755859375,297.20001220703125,294.6482238769531,9879800
2021-02-18,291.1300048828125,292.9700012207031,285.0299987792969,290.80999755859375,288.3130798339844,9715500
2021-02-19,292.1199951171875,293.94000244140625,285.4599914550781,286.9200134277344,284.4565124511719,9413800
2021-02-22,281.4200134277344,285.0,273.2900085449219,273.8500061035156,271.4986877441406,13132500
2021-02-23,259.69000244140625,267.25,252.55999755859375,265.0,262.72467041015625,20440300
2021-02-24,266.1050109863281,268.6659851074219,259.1000061035156,266.07000732421875,263.78546142578125,10840000
2021-02-25,262.760009765625,266.0,251.4199981689453,253.94000244140625,251.7596435546875,13403300
2021-02-26,257.45001220703125,261.8599853515625,253.11399841308594,259.8500061035156,257.6189270019531,11915200
2021-03-01,268.8949890136719,274.5400085449219,265.7200012207031,273.6300048828125,271.28057861328125,10558500
2021-03-02,275.9599914550781,277.5,268.9100036621094,269.19000244140625,266.87872314453125,8484900
2021-03-03,265.0199890136719,267.6600036621094,253.25,255.05999755859375,252.87002563476562,10841800
2021-03-04,251.75999450683594,254.8000030517578,232.27000427246094,239.07000732421875,237.01731872558594,18878800
2021-03-05,243.1199951171875,243.7480010986328,223.08999633789062,239.0500030517578,236.9974822998047,16830200
2021-03-08,239.0,241.3300018310547,225.64999389648438,226.08999633789062,224.14877319335938,13340300
2021-03-09,240.97999572753906,244.44000244140625,236.0399932861328,241.75999450683594,239.6842041015625,12071200
