Run_ID,Processed_At,Ticker,Final_Decision,Final_Decision_Rank,Final_Decision_Reason,External_Message,Analyst_Message,EPS_Message,Event_Message,Action_Status,Score,Action_Rank,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Regular_Session_Close,Score_Price_Source,Score_Price_Change_Pct,Extended_Hours_Change_Pct,Close,Trend_Score,Relative_Strength_Score,Breakout_Score,Freshness_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,Weekly_Trend,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Exchange_Profile,Benchmark_Ticker,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_20,Volume_Avg_50,Relative_Volume_20,Avg_Dollar_Volume_50D,Min_Avg_Dollar_Volume_50D,Liquidity_Status,Close_Location_Pct,Extension_Risk,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
V7_20260710_220022_333976,2026-07-10T22:00:35+05:30,TCGLF,REJECT,3,weekly unknown,,,,,Avoid,0.0,5,Avoid,Clean,weekly unknown,REGULAR,31.35,31.35,,,31.350000381469727,REGULAR,-1.21680931997048e-06,,31.35,0,0,0,0,0,0,0,Unknown,31.35,,,,,,,,US,SPY,,,,,,0.041617438171222244,,,,-41.39091602866707,-59.85915414532561,,,,,,,False,False,False,,,196,,,,,5000000,OK,0.0,False,,,,False,0.15974685034576552,0.0,0,False
V7_20260710_220123_708949,2026-07-10T22:01:28+05:30,META,REJECT,3,weekly mixed | not outperforming benchmark SPY | distribution cluster,,,,,Avoid,35.0,5,Avoid,Clean,weekly mixed | not outperforming benchmark SPY | distribution cluster,REGULAR,669.2626,669.2626,,,669.2625732421875,REGULAR,3.998103825786359e-06,,669.2626,0,0,10,12,6,7,5,Mixed,669.2626,626.2317513802084,-3.0634012123197385,598.3473335253269,601.9983316136565,625.6860406000362,631.063050914323,-3.1892602876115617,US,SPY,6.504333996209244,3.1714066011757414,-8.66800769090581,9.253455919364706,-6.0820493181889645,0.8883348597671857,0.8101979713623507,0.928181419613214,-5.827298652549484,14.816018522687502,23.282297054477752,677.8499755859375,682.5,691.52001953125,796.25,-1.2668548934466672,15.948182103610673,False,False,False,26.837140764508927,4.009956744110448,25265888,19512499.4,18757417.76,1.2948565676829695,11294633947.741932,5000000,OK,56.716782358840675,False,10.0,8.0,2.0,False,5.983185643225597,0.3076858901663426,1,False
V7_20260710_220123_708949,2026-07-10T22:01:31+05:30,MU,REJECT,3,distribution cluster,,,,,Avoid,40.0,5,Avoid,Wait - Last Hour Bearish,distribution cluster,REGULAR,980.59,980.59,,,980.5900268554688,REGULAR,-2.7387050627325493e-06,,980.59,30,25,0,12,5,3,15,Uptrend,980.59,571.8109986572266,69.40038370930735,1011.2497377344783,897.3711675515652,622.5450565989739,545.4822399236355,80.47312883377073,US,SPY,132.6374172099125,188.79105735615215,702.1842417674283,9.253455919364706,179.53760143678744,1.3015702358672137,1.2110423472777656,0.6550170505637888,83.68686839836197,0.5156015472133069,-19.197241779999842,1255.0,1255.0,1255.0,1255.0,-21.86533864541832,21.865338645418326,True,True,True,97.73573521205357,9.967033644240056,18331616,52970355.8,53988172.32,0.3460731143512538,49024620981.74094,5000000,OK,87.18292059993495,False,17.0,11.0,6.0,False,-1.1143171398095508,0.23474639733906955,1,True
V7_20260710_220123_708949,2026-07-10T22:01:34+05:30,NVDA,REJECT,3,distribution cluster,,,,,Avoid,40.0,5,Avoid,Clean,distribution cluster,REGULAR,209.82,209.82,,,209.82000732421875,REGULAR,-3.4907151391649904e-06,,209.82,30,4,4,12,0,10,15,Uptrend,209.82,193.44500148518878,4.283768539743504,202.6637493337318,203.81265332506328,194.69622729231963,189.57851509248613,6.899419774306392,US,SPY,14.088410538827478,10.951297828146057,28.818758417252923,9.253455919364706,1.697841908781351,0.27850117469039937,0.2821982506022407,0.27579932252370604,-7.019513347155614,7.6938859662608605,7.19321248171092,213.99000549316406,236.5399932861328,236.5399932861328,236.5399932861328,-1.9486917080794641,11.296184173731133,False,False,False,6.770712716238839,3.226914839499971,78511556,143318807.8,159540961.12,0.5478105574919525,33480969308.967667,5000000,OK,91.43521283716355,False,7.0,8.0,-1.0,False,3.4717433983049606,1.2205191374547564,0,False
V7_20260711_012527_635761,2026-07-11T01:25:32+05:30,LASR,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2,close location below 50.0%,,,,,Actionable Momentum Candidate,84.0,1,Momentum Candidate,Clean,daily distribution,REGULAR,71.84,71.84,,,71.83999633789062,REGULAR,5.097591260216916e-06,,71.84,30,25,4,12,5,3,15,Uptrend,71.84,59.90916696675618,26.128988221570992,66.72336459642563,67.71176687200558,59.07684037383386,54.305991260165804,22.856097949515352,US,SPY,14.540814097252408,91.3182462307387,283.1466666666667,9.497082468621443,81.82116376211725,0.09514349662945157,0.09490699858689539,0.07439635052037868,2.938091524881137,13.581027667984191,15.054454804664473,76.43000030517578,86.94999694824219,86.94999694824219,86.94999694824219,-6.005495599697053,17.377800435388803,True,False,False,6.202786036900112,8.634167646019087,1229423,1442441.15,1333784.46,0.8523210808288436,94188320.57428727,5000000,OK,34.33065923991994,False,4.0,4.0,0.0,False,-3.841519367745705,-0.4230240105833727,1,False
V7_20260711_231633_588739,2026-07-11T23:16:38+05:30,NVDA,REJECT,3,distribution cluster,,,,,Avoid,40.0,5,Avoid,Wait - Last Hour Bearish,distribution cluster,CLOSED,210.96,210.96,,210.57,210.9600067138672,REGULAR_CLOSE,0.0,,210.9600067138672,30,4,4,12,0,10,15,Uptrend,210.9600067138672,193.48300170898438,4.304253982698003,202.77232140171915,203.85735947070515,194.71132671899335,189.58985844287287,6.905816055942249,US,SPY,14.70828259100887,11.554125129815906,29.518664286415564,9.479682342458396,2.07444278735751,0.27943572859498844,0.2822169416803325,0.275803995293229,-6.707502897114937,8.279014900795168,7.775621126788335,213.99000549316406,236.5399932861328,236.5399932861328,236.5399932861328,-1.4159534097463622,10.814233236796685,False,False,False,6.802141462053571,3.2243748793957736,148124000,146818825.0,160940968.0,1.0088896978980726,33778041383.289494,5000000,OK,99.55954539572855,False,7.0,8.0,-1.0,False,4.033932332484791,-0.005793462125480708,2,True
V7_20260713_193317_094796,2026-07-13T19:33:25+05:30,MU,REJECT,3,distribution cluster,,,,,Rejected - Distribution Risk,25.0,4,Avoid,Failed - Distribution Risk,distribution cluster,REGULAR,924.775,924.775,,,925.010009765625,REGULAR,-0.02540618621895696,,924.775,30,25,0,12,5,0,15,Uptrend,979.2999877929688,571.7679982503255,69.38764473533551,1002.9028909119946,898.3972228047184,626.5312422005603,549.2435850818574,80.4333071911685,US,SPY,119.8756527858691,182.7885239643065,651.1778047398055,9.215238261149118,173.57328570315738,1.2280393068189364,1.2209430886138515,0.6598806757402269,68.54688768641562,-6.090378268596098,-18.329900657036347,1255.0,1255.0,1255.0,1255.0,-26.31274900398407,26.312749003984067,True,True,True,97.98501586914062,10.595551984984523,9068655,51131867.75,53716185.1,0.17735817991901928,49082082709.61122,5000000,OK,78.08100475815907,False,17.0,11.0,6.0,False,-5.567751299155099,-1.134884043669948,2,True
V7_20260713_193317_094796,2026-07-13T19:33:29+05:30,SKHY,REJECT,3,weekly unknown,,,,,Avoid,0.0,5,Avoid,Clean,weekly unknown,REGULAR,156.52,156.52,,,156.63999938964844,REGULAR,-0.07660839512002582,,156.52,0,0,0,0,0,0,0,Unknown,168.00999450683594,,,,,,,,US,SPY,,,,,,0.2078480844565434,,,,,,,,,,,,True,True,False,,,18632335,,,,,5000000,OK,58.857230050223365,False,,,,False,-6.8388755922305755,,0,False
V7_20260713_193317_094796,2026-07-13T19:33:33+05:30,SNDK,REJECT,3,lower high and lower low | daily distribution | daily distribution below EMA20 | last 3H selling | 2+ bearish hourly candles | last 1H bearish,,,,,Rejected - Distribution Risk,25.0,4,Watchlist Candidate,Failed - Distribution Risk,lower high and lower low | daily distribution | daily distribution below EMA20 | last 3H selling | 2+ bearish hourly candles | last 1H bearish,REGULAR,1743.0,1743.0,,,1739.4100341796875,REGULAR,0.20638985344278993,,1743.0,30,25,0,12,15,0,15,Uptrend,1915.9200439453125,996.6336619059244,109.4649759305156,1867.5089533502564,1670.3913886187672,1109.6302399015058,945.960279579324,117.52605808913886,US,SPY,104.63270131991918,421.01391626704367,3612.460003570134,9.215238261149118,411.79867800589454,2.3145873447978222,2.291616470879558,1.0538613050449985,54.76401864499161,-0.08197827754087283,-16.63119071674497,2354.389892578125,2354.389892578125,2354.389892578125,2354.389892578125,-25.96808177377262,25.968081773772628,True,True,True,242.13750348772322,13.891996757758074,3295279,11578903.95,12791299.58,0.2845933444330886,21337144403.61041,5000000,OK,42.41842042307189,False,6.0,3.0,3.0,False,-9.025431123379812,-4.336419668388203,3,True
V7_20260713_193317_094796,2026-07-13T19:33:36+05:30,STX,REJECT,3,lower high and lower low | daily distribution | daily distribution below EMA20 | last 3H selling | 2+ bearish hourly candles | last 1H bearish,,,,,Rejected - Distribution Risk,25.0,4,Watchlist Candidate,Failed - Distribution Risk,lower high and lower low | daily distribution | daily distribution below EMA20 | last 3H selling | 2+ bearish hourly candles | last 1H bearish,REGULAR,853.69,853.69,,,854.75,REGULAR,-0.12401286926001509,,853.69,30,12,0,12,10,0,15,Uptrend,910.3400268554688,566.647329711914,57.43716767445268,906.1813043030543,842.3796557710237,616.2481848599277,545.7647723391534,66.430901867454,US,SPY,69.67582766184634,200.09842736903335,490.78892733564015,9.215238261149118,190.88318910788422,1.1336431843835073,1.175800857976777,0.6729397658526356,25.39683690729553,-1.6780698871018962,-5.1350175753301475,1145.0,1145.0,1145.0,1145.0,-25.441921397379907,25.441921397379907,True,True,True,88.97071620396206,10.421899776729497,620524,5011491.2,4358560.48,0.123820231391407,3830218575.649349,5000000,OK,39.09686782631767,False,14.0,6.0,8.0,False,-6.222952433625418,-2.574740845843493,3,True
V7_20260713_193317_094796,2026-07-13T19:33:40+05:30,WDC,REJECT,3,distribution cluster,,,,,Rejected - Distribution Risk,25.0,4,Avoid,Failed - Distribution Risk,distribution cluster,REGULAR,541.25,541.25,,,540.6950073242188,REGULAR,0.10264431301627575,,541.25,30,12,0,12,10,0,15,Uptrend,582.5900268554688,367.57133229573566,57.294405820919934,585.6374231382504,540.5175625946432,394.6627830678777,347.9915529378608,63.585269041938105,US,SPY,57.601261259371974,188.38982370114107,731.9244087160383,9.215238261149118,179.17458543999194,0.7187437753137242,0.7391965245877631,0.4299713774952071,23.9082507560189,-6.270567761376711,-7.707393855603595,799.8699951171875,799.8699951171875,799.8699951171875,799.8699951171875,-32.33275365946157,32.33275365946157,True,True,True,60.40642874581473,11.160541107771776,1136823,10389141.15,8657344.46,0.10942415581676836,4885062454.823206,5000000,OK,40.150269320148595,False,11.0,8.0,3.0,False,-7.095903628594824,-2.0318193410637453,3,True
V7_20260713_195317_820629,2026-07-13T19:53:25+05:30,ASNS,REJECT,3,below EMA200 | weekly downtrend | not outperforming benchmark SPY,,,,,Avoid,7.0,5,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming benchmark SPY,REGULAR,0.085,0.085,,,0.08500000089406967,REGULAR,-1.051846654220867e-06,,0.085,0,0,0,12,5,0,-10,Downtrend,0.0820000022649765,0.2514333335061868,-84.06161513541683,0.08123600622091671,0.11551519313266446,0.9609681485729837,1.6450779639314541,-38.108481845649735,US,SPY,-3.4090903857030064,-82.82828299369925,-98.55932205718538,9.051353765783476,-91.87963675948272,0.00011304394084477074,0.00011372614687028557,0.002124145596158814,-12.56542478056517,6.250002374872632,10.389610987767984,0.09600000083446503,0.11900000274181366,0.7329999804496765,8.600000381469727,-11.45833410296795,99.01162795081791,False,False,False,0.010821428682122911,12.731092567203426,23769,131633.45,178883.38,0.1805696044584412,15201.745452348994,5000000,LOW,99.99999284744439,False,1.0,1.0,0.0,False,3.658533722144597,17.891820461051445,0,False
V7_20260713_195317_820629,2026-07-13T19:53:35+05:30,BRAI,REJECT,3,weekly unknown,,,,,Avoid,27.0,5,Avoid,Clean,weekly unknown,REGULAR,7.17,7.17,,,7.170000076293945,REGULAR,-1.0640717529319943e-06,,7.17,0,0,0,12,15,0,0,Unknown,5.519999980926514,,,6.550195439004618,7.311722382789174,,,,US,SPY,6.643537155108947,,,,,0.009535588892435366,0.010223045252564218,,-4.700356515411952,25.130889635832055,24.695652173913054,11.569999694824219,18.59000015258789,18.59000015258789,,-38.029384709426886,,False,False,False,0.8885712964194161,12.392905110452109,1748796,258174.8,336815.92,6.773689763679492,3634508.951287962,5000000,LOW,34.5029276685452,True,5.0,2.0,3.0,False,29.891304796644924,16.019418710258027,0,False
V7_20260713_195317_820629,2026-07-13T19:53:38+05:30,CEPLPKE,REJECT,3,no market data - check symbol,,,,,Avoid,0,5,Avoid,No market data,no market data - check symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V7_20260713_195317_820629,2026-07-13T19:53:49+05:30,RCT,REJECT,3,below EMA200 | weekly downtrend | not outperforming benchmark SPY | excess volatility,,,,,Avoid,8.0,5,Avoid,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming benchmark SPY | excess volatility,REGULAR,0.2589,0.2589,,,0.258899986743927,REGULAR,5.120152057891403e-06,,0.2589,0,0,0,12,11,-5,-10,Downtrend,0.23999999463558197,0.8453666711846988,-32.43012831555638,0.36981766982643954,0.5179284144081194,0.8962717352877068,1.0933356345156204,-25.057011259604735,US,SPY,-54.57894679846195,-81.63829743766813,-86.79081658361753,9.051353765783476,-90.6896512034516,0.00034431854452601345,0.0007410049009185753,0.0016318076521556763,-64.49127584858483,8.326363182583885,-27.478990240532287,0.8029999732971191,1.1699999570846558,1.3899999856948853,3.0799999237060547,-67.75840490542531,91.59415563593667,False,True,True,0.09232857184750694,35.66186629876668,25088125,17618331.25,8397360.5,1.4239785053422696,3431768.901527642,5000000,LOW,56.51557096232986,False,4.0,2.0,2.0,False,7.87500241119421,6.587067412073688,2,True
V7_20260713_195317_820629,2026-07-13T19:53:56+05:30,VNOM,REJECT,3,below EMA200 | weekly mixed,,,,,Avoid,20.0,5,Avoid,Clean,below EMA200 | weekly mixed,REGULAR,42.9101,42.9101,,,42.910099029541016,REGULAR,2.261609743925419e-06,,42.9101,10,8,4,12,0,10,5,Mixed,42.029998779296875,43.829333241780596,5.605217059993817,42.821624767472166,44.216926337999176,43.773249070412284,43.32633352051988,2.5104166586443544,US,SPY,-4.897825762852815,18.209644357763132,15.59833306768159,9.051353765783476,9.158290591979656,0.05706737418874348,0.061105884606356575,0.06068086383480265,-16.92307239537382,6.0032126611763825,0.7989201494336129,45.040000915527344,51.130001068115234,51.130001068115234,51.130001068115234,-4.728909574229312,16.07647349188338,False,False,False,1.0667863573346819,2.4860961809333513,124713,1978270.65,1807450.26,0.06304142458970415,81480980.41717163,5000000,OK,48.16664269516872,False,4.0,6.0,-2.0,False,2.0939834553044268,1.924225723375339,1,False
