Run_ID,Engine_Version,Configuration_ID,Decision_Scope,Ticker,Evaluated_At_UTC,As_Of_Date,First_Price_Date,Bars_Used,Minimum_History_Bars,Data_Status,Foundation_Eligible,Foundation_State,Foundation_Reason,Close,EMA_Period,EMA_Value,MACD_Fast_Period,MACD_Slow_Period,MACD_Signal_Period,MACD_Line,MACD_Signal_Line,MACD_Histogram,Price_Adjustment,D1_Entry_Date,D1_Exit_Date,D1_Return_Pct,D1_Positive,D5_Entry_Date,D5_Exit_Date,D5_Return_Pct,D5_Positive,D8_Entry_Date,D8_Exit_Date,D8_Return_Pct,D8_Positive
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,AMAT,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,499.2099914550781,200,326.94564469773604,8,21,5,23.646459772813103,22.204064883669773,1.4423948891433298,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-1.1495850516250794,False,2026-06-10,2026-06-16,13.015368406626049,True,2026-06-10,2026-06-22,27.32551995781838,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,LRCX,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,246.4900054931641,200,172.10349289902808,8,21,5,2.308103081538178,-0.6366943583630337,2.944797439901212,UNADJUSTED_OHLC,2026-04-09,2026-04-09,4.200059540798495,True,2026-04-09,2026-04-15,6.777272865525363,True,2026-04-09,2026-04-20,5.971892933478062,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,LRCX,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",257.8599853515625,200,185.321790163116,8,21,5,4.974360154145188,7.205198054378625,-2.2308379002334373,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.6192685720915581,True,2026-05-01,2026-05-07,12.29912585211701,True,2026-05-01,2026-05-12,13.36520770020433,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,LRCX,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,286.5199890136719,200,189.7029056922166,8,21,5,11.734698275548169,8.831589504308099,2.9031087712400705,UNADJUSTED_OHLC,2026-05-08,2026-05-08,-0.5647279253485515,False,2026-05-08,2026-05-14,1.1598784869547574,True,2026-05-08,2026-05-19,-7.554442122843675,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,LRCX,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",327.1600036621094,200,213.22970180745128,8,21,5,13.300185203599938,14.888927867492793,-1.5887426638928552,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-0.4608929173714582,False,2026-06-10,2026-06-16,14.244172902290607,True,2026-06-10,2026-06-22,26.67883254054089,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,KLAC,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,167.23399353027344,200,122.74551099035739,8,21,5,3.9580592043660943,2.1258246170012485,1.8322345873648458,UNADJUSTED_OHLC,2026-04-09,2026-04-09,3.4355553756463264,True,2026-04-09,2026-04-15,4.684144644209676,True,2026-04-09,2026-04-20,8.110114675983858,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,KLAC,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",175.03500366210938,200,131.1690315067035,8,21,5,6.637560003155755,8.410445456710915,-1.7728854535551601,UNADJUSTED_OHLC,2026-05-01,2026-05-01,-0.38891861500913727,False,2026-05-01,2026-05-07,1.7455244334767528,True,2026-05-01,2026-05-12,4.521056732317619,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,KLAC,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",176.3249969482422,200,133.31040585378614,8,21,5,2.668852358413801,3.7574438868082938,-1.0885915283944927,UNADJUSTED_OHLC,2026-05-08,2026-05-08,2.893276080079543,True,2026-05-08,2026-05-14,4.200641957232087,True,2026-05-08,2026-05-19,-4.186320804242339,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,KLAC,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,213.9369964599609,200,145.133223313134,8,21,5,9.276976909014707,8.393744253205448,0.8832326558092589,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-1.421236750520305,False,2026-06-10,2026-06-16,9.548887315575062,True,2026-06-10,2026-06-22,24.24126188660365,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,PLTR,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,140.75999450683594,200,151.21754546682956,8,21,5,-1.5384565623985509,-1.0137184003665722,-0.5247381620319786,UNADJUSTED_OHLC,2026-04-09,2026-04-09,-6.388319886910154,False,2026-04-09,2026-04-15,1.976390501512193,True,2026-04-09,2026-04-20,4.6594174239504405,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,PLTR,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,139.11000061035156,200,149.65646548995994,8,21,5,-1.4410724253870058,-0.9305154594470144,-0.5105569659399913,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.5724309418630114,True,2026-05-01,2026-05-07,-4.328095600867144,False,2026-05-01,2026-05-12,-5.061082024432806,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,PLTR,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,137.0500030517578,200,149.15222652022734,8,21,5,-2.263816088284017,-1.626450705348314,-0.6373653829357029,UNADJUSTED_OHLC,2026-05-08,2026-05-08,1.424205998866368,True,2026-05-08,2026-05-14,-1.5714199236774196,False,2026-05-08,2026-05-19,-0.44530303011585115,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,PLTR,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,132.07000732421875,200,147.19865836345448,8,21,5,-0.901409658453673,0.8532327643006443,-1.7546424227543174,UNADJUSTED_OHLC,2026-06-10,2026-06-10,0.684330010832479,True,2026-06-10,2026-06-16,3.034991799248732,True,2026-06-10,2026-06-22,-7.59713681042985,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,APP,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,391.2000122070313,200,483.14201273909583,8,21,5,-17.346748788139962,-18.81732995725418,1.4705811691142188,UNADJUSTED_OHLC,2026-04-09,2026-04-09,-3.805754159059338,False,2026-04-09,2026-04-15,17.884504900434983,True,2026-04-09,2026-04-20,24.56486862746008,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,APP,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,446.3500061035156,200,478.1396314777911,8,21,5,6.487039583481362,9.854265622981472,-3.3672260395001103,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.2058592846818419,True,2026-05-01,2026-05-07,8.67325333057134,True,2026-05-01,2026-05-12,6.891333341399464,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,APP,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,498.8699951171875,200,478.05016970466124,8,21,5,14.257650082842474,11.389868663293747,2.8677814195487272,UNADJUSTED_OHLC,2026-05-08,2026-05-08,-5.165263859966151,False,2026-05-08,2026-05-14,-1.8033888983393642,False,2026-05-08,2026-05-19,-3.475218728763496,False
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,APP,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",520.8400268554688,200,488.08403690727533,8,21,5,20.45315607681721,29.40581098591729,-8.952654909100083,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-2.5711930075969724,False,2026-06-10,2026-06-16,1.8201984526196258,True,2026-06-10,2026-06-22,-7.233339847095466,False
