Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,499.989990234375,504.75,490.7099914550781,500.0,476.2793273925781,1527600
2021-01-05,494.1600036621094,505.3599853515625,493.8900146484375,505.3599853515625,481.3849182128906,1029900
2021-01-06,491.8500061035156,499.8399963378906,489.739990234375,490.2200012207031,466.9632568359375,977900
2021-01-07,495.9700012207031,503.2200012207031,495.5199890136719,501.42999267578125,477.64141845703125,936200
2021-01-08,512.5900268554688,514.280029296875,501.7099914550781,508.739990234375,484.6046142578125,734500
2021-01-11,500.5,508.9100036621094,499.42999267578125,507.95001220703125,483.85223388671875,703000
2021-01-12,507.1000061035156,514.7899780273438,503.5,513.9299926757812,489.5484313964844,651700
2021-01-13,511.2099914550781,515.6099853515625,509.3800048828125,514.0599975585938,489.6723327636719,513700
2021-01-14,530.1599731445312,546.4000244140625,529.8900146484375,544.6500244140625,518.8111572265625,1450300
2021-01-15,532.3099975585938,536.8499755859375,525.3599853515625,527.5,502.47467041015625,869200
2021-01-19,533.0,550.47998046875,530.6099853515625,549.5,523.4309692382812,1504000
2021-01-20,555.5700073242188,558.1599731445312,543.1599731445312,549.3800048828125,523.3167724609375,1121900
2021-01-21,568.0,573.7999877929688,565.6099853515625,570.739990234375,543.6632080078125,1272100
2021-01-22,563.489990234375,570.7100219726562,562.7899780273438,569.4500122070312,542.4343872070312,901600
2021-01-25,562.1500244140625,568.219970703125,554.1199951171875,567.6099853515625,540.6818237304688,966500
2021-01-26,563.1799926757812,563.6500244140625,548.4400024414062,549.0,522.9546508789062,887700
2021-01-27,534.969970703125,539.52001953125,522.5,524.6300048828125,499.74090576171875,1506800
2021-01-28,542.1099853515625,553.8400268554688,537.3800048828125,547.219970703125,521.2591552734375,968600
2021-01-29,540.9600219726562,543.5,528.2999877929688,534.1599731445312,508.8186950683594,867300
2021-02-01,547.4000244140625,555.469970703125,544.530029296875,554.3900146484375,528.0890502929688,849600
2021-02-02,553.780029296875,556.7899780273438,549.4500122070312,553.5,527.2411499023438,721600
2021-02-03,551.2899780273438,551.719970703125,541.9500122070312,542.9099731445312,517.1536254882812,635400
