Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,37.450584411621094,37.450584411621094,36.33552932739258,36.741004943847656,33.43111038208008,6927203
2021-01-05,36.44196701049805,37.49620056152344,36.23923110961914,37.23263931274414,33.87844467163086,4051555
2021-01-06,37.16168212890625,38.12975311279297,36.95387649536133,37.541812896728516,34.159767150878906,5155844
2021-01-07,38.013179779052734,38.69741439819336,37.77496337890625,38.69234848022461,35.206661224365234,4542635
2021-01-08,38.824127197265625,39.23466873168945,38.393310546875,39.13836669921875,35.61249542236328,5304213
2021-01-11,38.65686798095703,38.94576644897461,38.332489013671875,38.332489013671875,34.879215240478516,2937402
2021-01-12,38.44906234741211,38.90522003173828,38.30714416503906,38.900150299072266,35.39573669433594,2739511
2021-01-13,37.88646697998047,38.0030403137207,35.57019805908203,36.10238265991211,32.850006103515625,15098974
2021-01-14,36.13785934448242,37.4303092956543,36.11758804321289,37.12620544433594,33.78159713745117,8655156
2021-01-15,37.07551956176758,37.962493896484375,36.9336051940918,37.63811492919922,34.247398376464844,6529052
2021-01-19,37.79523468017578,38.02838134765625,37.65838623046875,37.94221878051758,34.52410125732422,4898170
2021-01-20,38.48960876464844,39.11809539794922,37.97262954711914,39.05220413208008,35.534088134765625,6958771
2021-01-21,39.31069564819336,39.391788482666016,38.469337463378906,38.97617721557617,35.46491622924805,4772095
2021-01-22,38.42372131347656,38.61125183105469,38.02838134765625,38.48960876464844,35.022178649902344,2249417
2021-01-25,38.69234848022461,38.71261978149414,37.25798416137695,38.35783004760742,34.90226745605469,2686437
2021-01-26,38.52001953125,38.76837158203125,37.98783493041992,38.5402946472168,35.068302154541016,2520508
2021-01-27,37.81550979614258,38.388240814208984,37.10593032836914,37.43537902832031,34.06291961669922,5637650
2021-01-28,37.42523956298828,38.10947799682617,36.93867111206055,37.465789794921875,34.09059524536133,5227858
2021-01-29,37.222503662109375,37.8003044128418,36.68018341064453,36.94374084472656,33.61556625366211,3720683
2021-02-01,37.328941345214844,37.87126159667969,36.84743881225586,37.48099136352539,34.10442352294922,3231379
2021-02-02,39.016727447509766,39.39685821533203,38.73289489746094,39.1130256652832,35.58943557739258,8058324
2021-02-03,38.900150299072266,39.70096206665039,38.900150299072266,39.4069938659668,35.85691833496094,2721754
2021-02-04,39.619869232177734,40.21287536621094,39.55904769897461,40.197669982910156,36.57637405395508,2943321
2021-02-05,40.293968200683594,40.58793640136719,40.13684844970703,40.3497200012207,36.7147216796875,3535616
2021-02-08,40.54738998413086,40.907249450683594,40.293968200683594,40.5169792175293,36.866912841796875,9876049
2021-02-09,40.19260025024414,40.51190948486328,39.939178466796875,40.33958435058594,36.70549392700195,8452332
2021-02-10,40.46122741699219,40.54738998413086,39.746578216552734,40.33451461791992,36.70088195800781,9603578
2021-02-11,40.46629333496094,40.608211517333984,39.457679748535156,40.293968200683594,36.66399002075195,3077091
2021-02-12,40.31424331665039,40.57780075073242,39.96451950073242,40.572731018066406,36.91763687133789,3497340
2021-02-16,40.93765640258789,41.00861740112305,39.77191925048828,40.26355743408203,36.636322021484375,6170952
2021-02-17,39.95945358276367,40.53218460083008,39.84288024902344,40.172325134277344,36.55330276489258,3593819
2021-02-18,39.89863204956055,40.816017150878906,39.619869232177734,40.3902702331543,36.75162124633789,3027174
2021-02-19,40.88190460205078,41.21642303466797,40.56766128540039,40.93765640258789,37.24969482421875,3269853
2021-02-22,40.8869743347168,41.55093765258789,40.31424331665039,40.93765640258789,37.24969482421875,5745968
2021-02-23,40.54738998413086,40.993412017822266,39.04206848144531,40.83122253417969,37.15283966064453,5043975
2021-02-24,40.94779586791992,41.52052688598633,40.75519561767578,41.403953552246094,37.673980712890625,3969676
2021-02-25,41.05423355102539,41.35833740234375,40.02534103393555,40.38520050048828,36.74700164794922,5594047
2021-02-26,40.89204406738281,42.16421890258789,40.54738998413086,41.0897102355957,37.38804244995117,6943776
2021-03-01,41.09477996826172,42.29092788696289,41.09477996826172,42.11353302001953,38.31964111328125,4621753
2021-03-02,42.06791687011719,42.356815338134766,41.63203048706055,41.92093276977539,38.144378662109375,2937205
2021-03-03,42.108463287353516,42.66092300415039,41.83477020263672,42.37202072143555,38.55483627319336,5848564
2021-03-04,42.280792236328125,42.777496337890625,41.277244567871094,41.966548919677734,38.185890197753906,5422791
2021-03-05,42.50886917114258,43.43132400512695,42.25544738769531,43.258995056152344,39.36189651489258,6930557
2021-03-08,43.54789733886719,43.93816375732422,43.05118942260742,43.13735580444336,39.2512321472168,6884981
2021-03-09,43.63405990600586,44.53116989135742,43.588443756103516,43.836795806884766,39.88764190673828,4318897
2021-03-10,44.05980682373047,44.65788269042969,43.96857452392578,44.439937591552734,40.43646240234375,4408866
2021-03-11,44.60213088989258,45.34718704223633,44.60213088989258,44.9163703918457,40.869972229003906,7447286
2021-03-12,44.86568832397461,45.02787780761719,44.42980194091797,45.017738342285156,40.96220016479492,2858088
2021-03-15,44.97719192504883,45.27116012573242,44.7136344909668,45.261024475097656,41.18357467651367,5621472
2021-03-16,45.36239242553711,45.509376525878906,44.733909606933594,45.14951705932617,41.08211135864258,5880329
2021-03-17,44.997467041015625,46.38114547729492,44.66801834106445,46.26457214355469,42.09672164916992,6162468
2021-03-18,45.848960876464844,45.848960876464844,44.627471923828125,44.65788269042969,40.634765625,6201731
2021-03-19,44.46021270751953,44.987327575683594,44.37405014038086,44.41459655761719,40.413394927978516,7791772
2021-03-22,44.313228607177734,44.74404525756836,44.05980682373047,44.272682189941406,40.28426742553711,6212385
2021-03-23,44.135833740234375,44.576786041259766,42.98530197143555,43.461734771728516,39.54637908935547,5250745
2021-03-24,43.75570297241211,44.29802322387695,43.507347106933594,43.765838623046875,39.82307815551758,5446269
2021-03-25,43.162696838378906,44.04460144042969,43.03091812133789,43.583377838134766,39.65705871582031,3417039
2021-03-26,43.92802810668945,45.108970642089844,43.694881439208984,45.103904724121094,41.040611267089844,5169063
2021-03-29,44.94171142578125,45.42828369140625,44.48555374145508,44.70856475830078,40.680885314941406,4094567
2021-03-30,44.439937591552734,45.13431167602539,44.40446090698242,44.90116500854492,40.85613250732422,4601036
2021-03-31,44.931575775146484,45.108970642089844,44.57171630859375,44.67815399169922,40.65321731567383,3239271
2021-04-01,44.74404525756836,45.27622985839844,44.647743225097656,45.14951705932617,41.08211135864258,3805720
2021-04-05,45.230613708496094,45.52458190917969,45.0836296081543,45.29143524169922,41.21125411987305,5019707
2021-04-06,45.32691192626953,45.600608825683594,45.108970642089844,45.352256774902344,41.26659393310547,4943154
2021-04-07,45.423213958740234,46.837303161621094,45.423213958740234,46.38114547729492,42.202781677246094,5613974
2021-04-08,46.781551361083984,47.07551956176758,45.91484832763672,46.923465728759766,42.69624710083008,6963309
